datetime,SOC_pump,CCA_pump,SOB_pump,HRO_pump,TRP_pump,DEL_SCINDEX,DEL_SJINDEX
11/21/2008,2376,63,0,1954,2708,5.172181841,2.062166649
11/22/2008,2474,142,0,1937,2706,5.172181841,2.062166649
11/23/2008,6446,113,0,1939,2699,5.172181841,2.062166649
11/24/2008,3070,29,0,1850,2070,5.172181841,2.062166649
11/25/2008,2965,115,0,1866,1788,5.172181841,2.062166649
11/26/2008,3153,67,0,1578,1445,5.172181841,2.062166649
11/27/2008,6000,63,0,1507,1023,5.172181841,2.062166649
11/28/2008,3336,30,0,1426,1022,5.172181841,2.062166649
11/29/2008,3188,73,0,1440,1021,5.172181841,2.062166649
11/30/2008,4512,42,0,1431,1020,5.172181841,2.062166649
12/1/2008,1544,42,0,1435,1018,5.172181841,2.062166649
12/2/2008,1500,38,0,1440,1002,5.172181841,2.062166649
12/3/2008,1233,43,0,1426,1623,5.172181841,2.062166649
12/4/2008,966,20,0,1441,1884,5.172181841,2.062166649
12/5/2008,655,40,0,1177,1872,5.172181841,2.062166649
12/6/2008,818,57,0,1171,1857,5.172181841,2.062166649
12/7/2008,982,57,0,944,1848,5.172181841,2.062166649
12/8/2008,655,44,0,944,1833,5.172181841,2.062166649
12/9/2008,655,34,0,944,1840,5.172181841,2.062166649
12/10/2008,739,49,0,1416,1867,5.172181841,2.062166649
12/11/2008,663,40,0,1071,1893,5.172181841,2.062166649
12/12/2008,1511,30,0,1082,1893,5.172181841,2.062166649
12/13/2008,1866,38,0,1253,1276,5.172181841,2.062166649
12/14/2008,3274,53,0,1224,1017,5.172181841,2.062166649
12/15/2008,1118,25,0,1354,1015,5.172181841,2.062166649
12/16/2008,1500,28,0,1355,1016,5.172181841,2.062166649
12/17/2008,1906,22,0,1175,1018,5.172181841,2.062166649
12/18/2008,1072,15,0,1169,1014,5.172181841,2.062166649
12/19/2008,2204,28,0,1137,1013,5.172181841,2.062166649
12/20/2008,2176,15,0,1403,1017,5.172181841,2.062166649
12/21/2008,4727,19,0,1417,1010,5.172181841,2.062166649
12/22/2008,4026,37,0,1341,1027,5.172181841,2.062166649
12/23/2008,3003,44,0,989,1019,5.172181841,2.062166649
12/24/2008,3500,24,0,1391,1018,5.172181841,2.062166649
12/25/2008,4859,27,0,1459,1029,5.172181841,2.062166649
12/26/2008,3776,22,0,1349,1023,5.172181841,2.062166649
12/27/2008,3604,28,0,1476,1018,5.172181841,2.062166649
12/28/2008,5801,36,0,1438,1017,5.172181841,2.062166649
12/29/2008,3561,17,0,1789,1019,5.172181841,2.062166649
12/30/2008,2640,24,0,2125,1718,5.172181841,2.062166649
12/31/2008,2646,21,0,2520,2308,5.172181841,2.062166649
1/1/2009,2664,9,0,2985,2796,5.895379641,2.68294284
1/2/2009,1167,13,0,2872,2806,5.750216366,2.669262667
1/3/2009,938,22,0,2908,2831,5.707324511,2.687532914
1/4/2009,1331,54,0,2397,2806,5.668928296,2.671863798
1/5/2009,1080,14,0,2191,2826,5.617699563,2.671945052
1/6/2009,1391,38,2,3090,2808,5.594917949,2.662634444
1/7/2009,1137,18,62,2471,2830,5.595844989,2.661645247
1/8/2009,1009,34,67,2474,2843,5.590298561,2.65506612
1/9/2009,1481,36,67,2384,2171,5.578884089,2.644469599
1/10/2009,1636,37,106,2044,1903,5.56615359,2.633343331
1/11/2009,1290,34,101,1943,1902,5.552607895,2.621351326
1/12/2009,1773,42,99,1989,1893,5.521943661,2.609619659
1/13/2009,1579,40,97,2299,1898,5.491032156,2.591738934
1/14/2009,1579,42,98,2288,1892,5.467588904,2.575517268
1/15/2009,2925,49,132,2454,1895,5.448454303,2.568251317
1/16/2009,1579,49,220,2480,1884,5.404923533,2.548293136
1/17/2009,2925,37,190,2482,1888,5.38692098,2.526449976
1/18/2009,1566,40,223,2483,1883,5.375972758,2.517660854
1/19/2009,1566,37,197,2434,1888,5.344938306,2.497760376
1/20/2009,1636,52,210,2472,1908,5.292730494,2.453115202
1/21/2009,1636,15,170,1984,1272,5.261389887,2.42957112
1/22/2009,1612,35,124,2536,1002,5.243200318,2.447836607
1/23/2009,1598,38,119,2601,1004,5.257551302,2.492610424
1/24/2009,1598,48,124,2414,1643,5.294492797,2.521187148
1/25/2009,2632,54,126,2446,1930,5.327032859,2.549354484
1/26/2009,1626,37,111,2465,1912,5.329774545,2.563955591
1/27/2009,1601,50,119,2512,1912,5.338285142,2.575876899
1/28/2009,1631,56,194,2505,2455,5.336577591,2.571364784
1/29/2009,1585,41,191,2521,2674,5.334720056,2.567053923
1/30/2009,1658,50,194,1861,1892,5.320567968,2.562749503
1/31/2009,1658,71,230,1253,994,5.3141269,2.553592178
2/1/2009,2793,104,187,1017,995,5.301675539,2.542982209
2/2/2009,1598,56,186,1009,991,5.285792913,2.553923137
2/3/2009,1636,43,188,1007,995,5.272588936,2.538690866
2/4/2009,1661,37,146,1011,1001,5.249802284,2.519256885
2/5/2009,1658,49,172,1010,1003,5.245236924,2.507991081
2/6/2009,1516,20,224,1044,1001,5.292942439,2.521707241
2/7/2009,1658,47,252,919,1003,5.332376353,2.528339287
2/8/2009,2793,45,251,1023,1001,5.310749029,2.51767803
2/9/2009,1596,35,239,1027,1003,5.334166093,2.56971141
2/10/2009,1429,35,238,1030,1002,5.319043363,2.553142337
2/11/2009,1544,36,263,1687,1719,5.333289043,2.552202661
2/12/2009,1544,34,265,1892,2018,5.374449883,2.562819751
2/13/2009,1492,15,285,2445,1595,5.401822519,2.56148485
2/14/2009,1467,37,275,1960,1995,5.484079745,2.573044949
2/15/2009,2740,35,245,1906,1994,5.533428611,2.564866377
2/16/2009,1590,15,268,1980,2006,5.622890921,2.576551672
2/17/2009,1467,40,262,2219,2005,5.678291402,2.652792218
2/18/2009,1467,121,269,2073,2010,5.709828538,2.673741814
2/19/2009,1462,191,246,2475,2562,5.706829227,2.663368121
2/20/2009,1467,182,255,2907,2788,5.694623511,2.645334974
2/21/2009,1467,144,251,2707,2803,5.689308889,2.627404021
2/22/2009,2618,176,252,2835,2775,5.674005282,2.621331075
2/23/2009,1462,204,269,2929,2795,5.715295956,2.657584378
2/24/2009,1549,147,236,2863,2797,5.740992988,2.679033664
2/25/2009,1467,176,159,2776,2803,5.735501822,2.662914057
2/26/2009,1497,216,139,3298,2807,5.736319135,2.652782717
2/27/2009,1467,209,162,3171,2807,5.733080543,2.652344326
2/28/2009,1467,233,161,3164,3272,5.724847708,2.630522706
3/1/2009,2618,192,159,3456,3454,5.710412578,2.615081143
3/2/2009,1383,56,150,3008,3490,5.732459392,2.635878234
3/3/2009,1462,75,124,3024,3007,5.810860301,2.678757971
3/4/2009,1467,197,181,2490,2827,5.898326836,2.889020579
3/5/2009,1467,131,182,2205,2173,5.943321329,2.897428299
3/6/2009,1636,104,203,2204,1909,5.981361877,2.894501365
3/7/2009,1636,89,205,2202,1909,5.983020073,2.884558358
3/8/2009,2040,50,200,2856,1825,5.980684827,2.87365789
3/9/2009,1546,30,208,2207,1900,5.983735997,2.868502646
3/10/2009,1467,137,203,2206,2548,5.99732668,2.864097407
3/11/2009,1440,150,184,2941,2805,6.023826585,2.859619232
3/12/2009,1440,111,159,2897,3425,6.044105115,2.855964825
3/13/2009,1467,85,209,3411,3676,6.082536178,2.855987286
3/14/2009,1467,120,212,3486,4158,6.105087342,2.850693805
3/15/2009,2618,146,211,3471,4197,6.112661498,2.849833056
3/16/2009,1467,71,192,3150,4231,6.136589626,2.844879821
3/17/2009,1522,71,196,3535,4141,6.139574443,2.837490397
3/18/2009,1691,92,208,3565,4150,6.137998035,2.828170348
3/19/2009,1230,103,246,3519,3640,6.136025741,2.823227906
3/20/2009,1522,125,283,3519,3417,6.134281758,2.812946123
3/21/2009,1522,128,247,3519,2914,6.134060293,2.784757792
3/22/2009,2793,119,245,3519,2721,6.134468263,2.804518629
3/23/2009,1718,105,259,2541,2720,6.1500141,2.853680218
3/24/2009,1713,278,240,2455,2119,6.149317461,2.846479618
3/25/2009,2403,174,208,2482,1880,6.145308391,2.829742522
3/26/2009,2138,111,171,2218,1882,6.134811187,2.807474932
3/27/2009,2138,260,24,2230,1885,6.120519599,2.798695054
3/28/2009,2141,232,127,1846,1881,6.112851434,2.791290735
3/29/2009,6282,190,219,2529,2482,6.105737557,2.780669755
3/30/2009,3983,112,268,2529,2747,6.098675944,2.773815188
3/31/2009,2772,147,294,2200,2648,6.091399272,2.770107551
4/1/2009,2100,200,298,2202,2614,6.067593226,2.757793991
4/2/2009,2127,291,334,2202,2611,6.058677821,2.753719802
4/3/2009,1606,147,307,2202,2017,6.052659316,2.746061075
4/4/2009,1746,268,336,2168,1747,6.045056557,2.732357385
4/5/2009,3868,257,351,2148,1746,6.037506854,2.712758709
4/6/2009,1754,225,328,1099,1114,6.028664616,2.696265706
4/7/2009,1696,272,315,1095,859,6.021646472,2.692382114
4/8/2009,1696,139,315,1094,1314,6.017620407,2.711073934
4/9/2009,1762,110,327,1474,1841,6.020314756,2.707597352
4/10/2009,1762,120,331,1099,1841,6.01767466,2.706322732
4/11/2009,1784,191,341,1648,2531,6.013375295,2.703439772
4/12/2009,1459,137,351,2192,2743,6.009352217,2.705333007
4/13/2009,1459,137,355,2161,2783,6.003007065,2.708440424
4/14/2009,1342,179,381,1106,2167,5.994179289,2.700261458
4/15/2009,1195,192,410,2182,1144,5.984458551,2.687473566
4/16/2009,1006,343,432,2201,851,5.978189555,2.682482376
4/17/2009,1023,453,462,1086,851,5.972541871,2.680425656
4/18/2009,1293,315,411,1084,853,5.963984682,2.672784652
4/19/2009,2280,302,73,1077,852,5.958681688,2.665732942
4/20/2009,1036,172,162,1077,850,5.958014281,2.662907328
4/21/2009,1391,536,173,1074,853,5.957921251,2.658583228
4/22/2009,1026,453,131,1077,854,5.957549437,2.647621985
4/23/2009,1148,560,284,1077,971,5.957124094,2.642627188
4/24/2009,1402,525,439,1075,1016,5.956752805,2.64030054
4/25/2009,1508,393,488,354,905,5.956299845,2.639050161
4/26/2009,4287,282,470,135,858,5.953628552,2.636011465
4/27/2009,2024,127,379,138,856,5.950185344,2.631656866
4/28/2009,1492,249,314,1085,859,5.948328284,2.627643071
4/29/2009,1855,404,449,670,857,5.947163675,2.62369591
4/30/2009,1876,260,487,447,855,5.943605684,2.61716322
5/1/2009,1740,274,517,1079,923,5.940520901,2.634157641
5/2/2009,2783,385,506,1077,1018,5.939268656,2.6490159
5/3/2009,4528,247,506,1078,1022,5.938984232,2.658483159
5/4/2009,3567,263,525,1077,1012,5.938703726,2.659904667
5/5/2009,3508,357,495,1078,1018,5.936628862,2.652703631
5/6/2009,3285,375,439,675,1021,5.935416784,2.652042675
5/7/2009,3073,553,433,1088,1015,5.93509368,2.649402629
5/8/2009,3167,549,453,1085,957,5.934810763,2.64811506
5/9/2009,3137,546,534,1083,971,5.933953383,2.645696012
5/10/2009,5960,548,566,2182,966,5.929709235,2.638874114
5/11/2009,1857,358,468,2447,966,5.9285869,2.636292881
5/12/2009,1263,545,330,0,935,5.928474198,2.634852027
5/13/2009,1620,563,327,0,912,5.928399537,2.633147098
5/14/2009,3188,584,317,0,1804,5.928399537,2.631813606
5/15/2009,1350,476,369,1260,1807,5.928399537,2.631461619
5/16/2009,2013,307,421,1138,1803,5.928399537,2.630488527
5/17/2009,3035,284,461,1126,1806,5.928399537,2.628335096
5/18/2009,2879,321,505,2193,1360,5.928399537,2.61630439
5/19/2009,2490,573,502,1758,899,5.928399537,2.614131247
5/20/2009,3116,542,496,627,898,5.928399537,2.613442401
5/21/2009,2051,553,574,798,901,5.928399537,2.6115325
5/22/2009,3228,517,575,424,897,5.928399537,2.608754545
5/23/2009,2992,411,574,1391,899,5.928399537,2.607548316
5/24/2009,2791,424,566,1295,896,5.928399537,2.607166516
5/25/2009,2890,462,564,1323,898,5.928399537,2.606812224
5/26/2009,2683,432,576,1290,899,5.928399537,2.606315426
5/27/2009,2710,542,466,1328,901,5.928399537,2.604877614
5/28/2009,2599,508,542,209,981,5.928399537,2.604357982
5/29/2009,3164,477,504,455,1006,5.928399537,2.602546493
5/30/2009,3142,465,323,0,842,5.928399537,2.600632772
5/31/2009,4249,537,268,0,0,5.928399537,2.599884495
6/1/2009,2823,472,298,413,1002,5.928399537,2.599485041
6/2/2009,2863,615,365,418,1007,5.928399537,2.581480723
6/3/2009,2624,465,502,652,1008,5.928399537,2.580495786
6/4/2009,3126,549,588,511,1010,5.928399537,2.579268173
6/5/2009,3433,606,576,606,1009,5.928399537,2.596498831
6/6/2009,4343,524,580,602,1003,5.928399537,2.596576596
6/7/2009,6336,503,561,559,1006,5.928399537,2.597464829
6/8/2009,3720,542,574,419,1007,5.928399537,2.597844787
6/9/2009,3433,614,531,467,1007,5.928399537,2.597329941
6/10/2009,3086,562,557,491,1015,5.928399537,2.596904214
6/11/2009,3357,471,573,477,1019,5.928399537,2.595170917
6/12/2009,3140,552,586,486,1018,5.928399537,2.593945845
6/13/2009,3489,580,560,476,1020,5.928399537,2.593635007
6/14/2009,3695,600,547,558,1013,5.928399537,2.594244835
6/15/2009,3626,528,600,466,1016,5.928399537,2.594188917
6/16/2009,2809,601,602,485,999,5.928399537,2.594095429
6/17/2009,2887,612,566,418,1338,5.928399537,2.595682259
6/18/2009,2871,663,566,489,1662,5.928399537,2.598189056
6/19/2009,2705,500,575,530,1671,5.928399537,2.597993982
6/20/2009,4614,571,410,532,1675,5.928399537,2.597993982
6/21/2009,5581,644,406,550,1678,5.928399537,2.597993982
6/22/2009,2605,454,273,548,1673,5.928399537,2.597993982
6/23/2009,3935,509,229,352,1674,5.928399537,2.597936077
6/24/2009,4147,565,341,222,1678,5.928399537,2.597936077
6/25/2009,4260,643,501,135,1671,5.928399537,2.597936077
6/26/2009,4665,670,532,137,1670,5.928399537,2.597733542
6/27/2009,4528,725,561,329,1662,5.928399537,2.597646794
6/28/2009,5836,606,541,167,1663,5.928399537,2.597026524
6/29/2009,3588,589,530,1126,1663,5.928399537,2.596902781
6/30/2009,3776,626,574,1707,1762,5.928399537,2.595767632
7/1/2009,3752,614,573,4842,2935,5.928399537,2.597949392
7/2/2009,4039,606,528,5018,4004,5.928399537,2.606092796
7/3/2009,3690,651,561,5960,4060,5.928399537,2.61328289
7/4/2009,3441,688,544,5965,4064,5.928399537,2.620133114
7/5/2009,5415,684,553,5965,4072,5.928399537,2.626197014
7/6/2009,3854,621,561,6585,3638,5.928399537,2.63189948
7/7/2009,3639,724,550,6893,3427,5.928399537,2.6370827
7/8/2009,4058,640,568,6719,3435,5.928399537,2.642495042
7/9/2009,4039,672,561,7162,3435,5.928399537,2.647614956
7/10/2009,3806,659,555,7270,3466,5.928399537,2.652166148
7/11/2009,4147,637,546,7270,3428,5.928399537,2.656553588
7/12/2009,5420,713,547,7256,3430,5.928399537,2.66101229
7/13/2009,3948,651,314,6691,3395,5.928399537,2.664984158
7/14/2009,3642,716,420,7143,3457,5.928399537,2.669198882
7/15/2009,4048,554,401,5718,3998,5.928399537,2.67336266
7/16/2009,4037,673,214,5054,4340,5.928399537,2.677610744
7/17/2009,4620,676,327,5582,4196,5.928399537,2.681552348
7/18/2009,4458,671,268,7006,4096,5.928399537,2.685556826
7/19/2009,2705,500,268,7255,4151,5.928399537,2.68923095
7/20/2009,5022,602,268,6662,4179,5.928399537,2.692835648
7/21/2009,4660,601,249,6684,4187,5.928399537,2.696030876
7/22/2009,4045,700,176,7172,4112,5.928399537,2.699196884
7/23/2009,4722,598,192,7182,4170,5.928399537,2.702416334
7/24/2009,5082,632,457,4961,4194,5.928399537,2.705142686
7/25/2009,6954,661,468,4987,4211,5.928399537,2.70761198
7/26/2009,7083,617,506,5025,4198,5.928399537,2.710241096
7/27/2009,4069,607,555,4809,4096,5.928399537,2.712864038
7/28/2009,3860,672,597,5326,4256,5.928399537,2.715148376
7/29/2009,3631,601,625,7182,4258,5.928399537,2.71745858
7/30/2009,3572,615,640,6943,4259,5.928399537,2.71995227
7/31/2009,3817,619,633,4533,4055,5.928399537,2.722244882
8/1/2009,4821,636,622,4968,4057,5.779981663,2.724592142
8/2/2009,4805,641,629,4855,4065,5.779981663,2.724592142
8/3/2009,4107,624,599,4819,4047,5.779981663,2.724592142
8/4/2009,4117,601,586,4810,4147,5.779981663,2.724592142
8/5/2009,3287,464,587,5005,4205,5.779981663,2.724592142
8/6/2009,3019,560,604,4520,4135,5.779981663,2.724592142
8/7/2009,3134,440,600,4974,4290,5.779981663,2.724592142
8/8/2009,3446,486,597,4206,4105,5.779981663,2.724592142
8/9/2009,5253,496,573,4062,4135,5.779981663,2.724592142
8/10/2009,4405,454,591,4036,3995,5.779981663,2.724592142
8/11/2009,3784,510,585,3038,4143,5.779981663,2.724592142
8/12/2009,4069,503,592,2934,4128,5.779981663,2.724592142
8/13/2009,4039,515,541,3416,4285,5.779981663,2.724592142
8/14/2009,4179,491,419,4178,4087,5.779981663,2.724592142
8/15/2009,5667,571,595,4182,4159,5.779981663,2.724592142
8/16/2009,4824,595,566,4073,4151,5.779981663,2.724592142
8/17/2009,4770,557,600,4464,4133,5.779981663,2.724592142
8/18/2009,3492,563,593,3467,4194,5.779981663,2.724592142
8/19/2009,3091,598,583,3474,4094,5.779981663,2.724592142
8/20/2009,3983,584,574,3466,4021,5.779981663,2.724592142
8/21/2009,4125,535,572,3503,4006,5.779981663,2.724592142
8/22/2009,4673,516,582,3457,4024,5.779981663,2.724592142
8/23/2009,4604,551,581,3442,4020,5.779981663,2.724592142
8/24/2009,4155,524,589,3429,4011,5.779981663,2.724592142
8/25/2009,4262,591,572,3295,4117,5.779981663,2.724592142
8/26/2009,4260,518,556,4182,4150,5.779981663,2.724592142
8/27/2009,4096,560,573,4136,4124,5.779981663,2.724592142
8/28/2009,3344,364,585,4152,4132,5.779981663,2.724592142
8/29/2009,5025,529,590,4142,4136,5.779981663,2.724592142
8/30/2009,5997,594,586,4137,4148,5.779981663,2.724592142
8/31/2009,4732,487,591,4111,4096,5.779981663,2.724592142
9/1/2009,3900,299,590,3997,4066,5.779981663,2.724592142
9/2/2009,3921,447,569,3314,4088,5.779981663,2.724592142
9/3/2009,3876,558,559,3380,4121,5.779981663,2.724592142
9/4/2009,3395,414,587,3475,4122,5.779981663,2.724592142
9/5/2009,3634,259,562,3482,4109,5.779981663,2.724592142
9/6/2009,5898,426,570,4039,4101,5.779981663,2.724592142
9/7/2009,3983,377,577,3721,4099,5.779981663,2.724592142
9/8/2009,3498,325,563,3461,4081,5.779981663,2.724592142
9/9/2009,3637,437,577,3433,4097,5.779981663,2.724592142
9/10/2009,3287,355,552,3418,4137,5.779981663,2.724592142
9/11/2009,3967,388,584,2886,4122,5.779981663,2.724592142
9/12/2009,5648,426,580,2880,4114,5.779981663,2.724592142
9/13/2009,5565,341,549,2480,4114,5.779981663,2.724592142
9/14/2009,3956,193,215,2462,4106,5.779981663,2.724592142
9/15/2009,3352,288,219,2257,4105,5.779981663,2.724592142
9/16/2009,3805,361,221,2942,4111,5.779981663,2.724592142
9/17/2009,3618,370,214,2696,4100,5.779981663,2.724592142
9/18/2009,3005,330,435,1594,4101,5.779981663,2.724592142
9/19/2009,3048,505,465,2542,4112,5.779981663,2.724592142
9/20/2009,3607,439,485,2769,4100,5.779981663,2.724592142
9/21/2009,2946,293,520,1949,3835,5.779981663,2.724592142
9/22/2009,2580,344,473,1921,3804,5.779981663,2.724592142
9/23/2009,2343,326,507,1113,4259,5.779981663,2.724592142
9/24/2009,4379,350,540,1115,4127,5.779981663,2.724592142
9/25/2009,3594,323,541,1022,4126,5.779981663,2.724592142
9/26/2009,4773,312,528,978,4107,5.779981663,2.724592142
9/27/2009,4493,383,497,565,4101,5.779981663,2.724592142
9/28/2009,4185,251,526,1109,4124,5.779981663,2.724592142
9/29/2009,4093,307,542,1026,4125,5.779981663,2.724592142
9/30/2009,4633,370,513,1218,4104,5.779981663,2.724592142
10/1/2009,4300,393,549,559,4097,5.779981663,2.724592142
10/2/2009,4759,316,553,562,4096,5.779981663,2.724592142
10/3/2009,6561,392,526,636,4101,5.779981663,2.724592142
10/4/2009,6604,342,481,455,4114,5.779981663,2.724592142
10/5/2009,2780,227,496,474,4096,5.779981663,2.724592142
10/6/2009,2076,255,409,494,4077,5.779981663,2.724592142
10/7/2009,2291,254,506,272,4102,5.779981663,2.724592142
10/8/2009,4552,278,506,346,4135,5.779981663,2.724592142
10/9/2009,5517,307,506,443,3908,5.779981663,2.724592142
10/10/2009,6438,400,489,361,3771,5.779981663,2.724592142
10/11/2009,6763,462,461,447,3772,5.779981663,2.724592142
10/12/2009,5082,289,439,456,3764,5.779981663,2.724592142
10/13/2009,4937,187,387,486,3746,5.779981663,2.724592142
10/14/2009,4105,134,382,532,3772,5.779981663,2.724592142
10/15/2009,4107,291,392,2329,3946,5.779981663,2.724592142
10/16/2009,3819,325,377,2936,4019,5.779981663,2.724592142
10/17/2009,5831,350,391,4138,4034,5.779981663,2.724592142
10/18/2009,6328,312,357,3835,4035,5.779981663,2.724592142
10/19/2009,4238,187,397,4037,4056,5.779981663,2.724592142
10/20/2009,4378,279,383,2626,4077,5.779981663,2.724592142
10/21/2009,3518,305,384,3149,4089,5.779981663,2.724592142
10/22/2009,4512,282,475,2911,4091,5.779981663,2.724592142
10/23/2009,4238,312,504,4222,2390,5.779981663,2.724592142
10/24/2009,4512,291,476,4643,3607,5.779981663,2.724592142
10/25/2009,4512,198,501,3810,4119,5.779981663,2.724592142
10/26/2009,4775,234,459,4140,4072,5.779981663,2.724592142
10/27/2009,4373,312,430,3095,4088,5.779981663,2.724592142
10/28/2009,4649,141,414,2683,4042,5.779981663,2.724592142
10/29/2009,4859,57,501,2666,4055,5.779981663,2.724592142
10/30/2009,5114,41,511,1957,4064,5.779981663,2.724592142
10/31/2009,6263,39,524,2603,4089,5.779981663,2.724592142
11/1/2009,7193,0,510,3354,3792,5.779981663,2.724592142
11/2/2009,3790,0,469,905,3463,5.779981663,2.724592142
11/3/2009,3470,0,435,868,3463,5.779981663,2.724592142
11/4/2009,3908,0,434,879,3484,5.779981663,2.724592142
11/5/2009,3940,0,459,844,3479,5.779981663,2.724592142
11/6/2009,3983,0,500,0,3469,5.779981663,2.724592142
11/7/2009,6728,0,492,885,3464,5.779981663,2.724592142
11/8/2009,6570,0,490,875,3455,5.779981663,2.724592142
11/9/2009,4007,0,442,882,3446,5.779981663,2.724592142
11/10/2009,3988,0,466,880,3443,5.779981663,2.724592142
11/11/2009,4445,0,460,880,3443,5.779981663,2.724592142
11/12/2009,4488,0,466,882,3441,5.779981663,2.724592142
11/13/2009,4434,0,421,1072,3447,5.779981663,2.724592142
11/14/2009,5468,0,344,1081,3445,5.779981663,2.724592142
11/15/2009,6712,0,250,1004,3444,5.779981663,2.724592142
11/16/2009,4448,0,150,1210,3046,5.779981663,2.724592142
11/17/2009,4340,0,15,1083,2884,5.779981663,2.724592142
11/18/2009,3682,0,0,1081,2887,5.779981663,2.724592142
11/19/2009,4528,0,0,1083,2242,5.779981663,2.724592142
