datetime,realization,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_storage,SHA_storage,FOL_storage,YRS_storage,MHB_storage,PAR_storage,NHG_storage,NML_storage,DNP_storage,EXC_storage,MIL_storage,PFT_storage,KWH_storage,SUC_storage,ISB_storage,ORO_inf,SHA_inf,FOL_inf,YRS_inf,MHB_inf,PAR_inf,NHG_inf,NML_inf,DNP_inf,EXC_inf,MIL_inf,PFT_inf,KWH_inf,SUC_inf,ISB_inf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf,ORO_evap,SHA_evap,FOL_evap,YRS_evap,MHB_evap,PAR_evap,NHG_evap,NML_evap,DNP_evap,EXC_evap,MIL_evap,PFT_evap,KWH_evap,SUC_evap,ISB_evap,ORO_precip,SHA_precip,FOL_precip,YRS_precip,MHB_precip,PAR_precip,NHG_precip,NML_precip,DNP_precip,EXC_precip,MIL_precip,PFT_precip,KWH_precip,SUC_precip,ISB_precip,ORO_fci,SHA_fci,FOL_fci,YRS_fci,MHB_fci,PAR_fci,NHG_fci,NML_fci,DNP_fci,EXC_fci,MIL_fci,PFT_fci,KWH_fci,SUC_fci,ISB_fci,ORO_gains,SHA_gains,FOL_gains,YRS_gains,MHB_gains,PAR_gains,NHG_gains,NML_gains,DNP_gains,EXC_gains,MIL_gains,PFT_gains,KWH_gains,SUC_gains,ISB_gains,SAC_gains,SJ_gains,EAST_gains,delta_depletions,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,CCC_pump,BRK_pump,HRO_pump,TRP_pump,delta_inflow,vernalis_inflow,EDM_pump,LAP_pump,SOB_pump
3/17/1998,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.81,79.89,17.07,15.35,7.16,16.09,16.09,15.75,23528,27335,5852.6,12740,412.16,1637.3,1479.3,1416.8,2077.5,472.16,1245.5,1130.3,675.05,97.922,560.44,1.60E+06,2.06E+06,4.00E+05,5.65E+05,0,1.63E+05,99936,1.07E+06,1.08E+06,2.27E+05,1.70E+05,2.07E+05,24140,8347,60328,2859,6349,1379,1095.2,167,199,11,248,569,501,209,566,162,25,264,614,2400,584,520,167,205,23,656,163,26,141,152,16,20,257,77,61,33,0,0,36.189,16.229,46,47.84,26.301,15,35.742,11.645,14.668,93.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.921,3.18E+05,200,0,0,70,3.6745,0,0,0,68.48,1.44E+05,0,0,0,-134,4853,0,126,0,-77,0,-83,-1,86,-132.46,0,0,0,0,2649,108,318,-1195,-4234,8.26E+05,3.88E+05,4.68E+05,584.32,1301.8,94,29,2043,3345,12885,955,1267,86,485
3/18/1998,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,20367,23207,6653.3,12740,421.32,1434.3,1248.4,1533.6,2135.3,664.54,771.82,1111.4,581.81,98.637,699.6,1.61E+06,2.07E+06,4.00E+05,5.66E+05,0,1.63E+05,99936,1.07E+06,1.08E+06,2.28E+05,1.70E+05,2.08E+05,24436,8338,60240,2493,4934,1428,1095.2,157,234,33,226,534,559,53,614,169,19,223,613,2983,1430,520,157,205,23,591,534,26,140,150,17,22,251,98,56,33,0,0,40.123,17.993,51,53.04,29.16,17,30.099,10.419,13.124,69.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7734,3.18E+05,200,0,0,70,3.5275,0,0,0,68.48,1.44E+05,0,0,0,-145,3437,0,118,0,-79,0,-14,-373,75,-132.79,0,0,0,0,1460,37,306,-1299,-3977,8.30E+05,3.88E+05,4.68E+05,584.32,1301.8,95,29,2242,3350,11598,876,1023,175,292
3/19/1998,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,20530,19906,6413.6,8498.6,440.48,1418.7,930.12,1731.9,1935.6,853.87,1120.9,1115.9,437.29,107.93,600.47,1.61E+06,2.07E+06,4.01E+05,5.67E+05,0,1.63E+05,99914,1.06E+06,1.08E+06,2.29E+05,1.70E+05,2.09E+05,24721,8343,60182,2488,4994,1297,1095.2,146,181,23,451,569,524,30,604,168,18,241,651,3661,678,521,146,205,23,2184,164,26,141,150,20,13,251,93,56,26,0,0,36.189,16.229,46,47.84,26.301,17,33.861,11.032,13.896,83.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6302,3.18E+05,200,0,0,70,3.3864,0,0,0,68.48,1.44E+05,0,0,0,-160,1870,0,107,1,-105,0,-1598,-2,66,-135,0,0,0,0,2105,-50,270,-1349,-2201,8.35E+05,3.88E+05,4.68E+05,584.32,1301.8,101,30,1470,3346,10493,790,652,208,298
3/20/1998,1,14.39,10.86,16.24,16.24,36.98,36.98,36.98,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,17451,21124,6119.2,8498.6,474.61,1254.8,1078.3,1779.4,2322.4,996.43,1289.6,1172.5,400,162.25,686.26,1.61E+06,2.07E+06,4.03E+05,5.68E+05,0,1.63E+05,99892,1.06E+06,1.08E+06,2.28E+05,1.69E+05,2.10E+05,25000,8392,60095,2341,5501,1200,1095.2,135,220,25,416,163,435,4,630,165,31,219,936,2413,607,522,135,208,24,1517,163,226,141,150,19,4,251,78,79,35,0,0,24.388,10.937,31,32.24,17.725,17,30.099,11.032,13.896,51.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4913,3.18E+05,200,0,0,70,3.251,0,0,0,68.48,1.44E+05,0,0,0,-448,2798,0,102,0,-105,1,-940,-2,-135,-135.38,0,0,0,0,1519,-94,263,-1310,-1553,8.41E+05,3.88E+05,4.68E+05,584.32,1301.8,107,24,1472,2753,9447,735,933,149,329
3/21/1998,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,14944,24381,5917.8,8498.6,512.08,1389.7,1174.3,1753.7,2867.3,1057.8,1592.7,1209.3,553.84,125.08,625.26,1.62E+06,2.08E+06,4.05E+05,5.68E+05,0,1.62E+05,99847,1.06E+06,1.08E+06,2.29E+05,1.69E+05,2.11E+05,25266,8447,60037,787,4397,1507,1095.2,127,215,13,446,975,486,145,607,159,32,247,740,2533,393,523,127,208,26,1492,163,591,141,151,20,2,259,93,47,33,0,0,66.871,29.988,85,88.4,48.6,17,31.98,11.645,14.668,72.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046216,4.3565,3.18E+05,200,0,0,70,3.1209,0,0,0,68.48,1.44E+05,0,0,0,-256,2453,0,94,0,-80,0,-971,-2,-507,-136,0,0,0,0,1612,-53,281,-1382,-1474,8.44E+05,3.88E+05,4.68E+05,584.32,1301.8,121,62,1105,1448,9086,713,922,184,354
3/22/1998,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,16220,22541,5405.7,8498.6,660.3,1573.1,935.82,1880.9,2921.5,1162.8,1916.3,1240.7,626.57,105.07,557.58,1.62E+06,2.08E+06,4.06E+05,5.70E+05,0,1.62E+05,99847,1.06E+06,1.08E+06,2.29E+05,1.69E+05,2.12E+05,25535,8501,59949,2424,3564,1167,1095.2,120,186,37,401,571,524,43,638,159,31,247,722,2565,581,523,120,208,26,1744,165,420,141,155,19,1,272,114,54,28,0,0,40.123,17.993,51,53.04,29.16,17,33.861,11.032,13.896,83.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2258,3.18E+05,200,0,0,70,2.9961,0,0,0,68.48,1.44E+05,0,0,0,-237,2608,0,92,-1,-78,0,-1237,-1,-289,-136.54,0,0,0,0,1450,-121,275,-1500,-1818,8.48E+05,3.88E+05,4.68E+05,584.32,1301.8,120,31,1105,1001,9260,681,1223,238,298
3/23/1998,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,18417,19826,5916.9,8498.6,666.13,1306.6,750.55,1442.5,3045.3,1107.6,1688.8,1291.9,565.96,97.922,556.63,1.62E+06,2.08E+06,4.06E+05,5.71E+05,0,1.62E+05,99802,1.05E+06,1.08E+06,2.30E+05,1.69E+05,2.13E+05,25783,8556,59804,3398,4377,1000,1818.4,115,172,14,425,976,504,31,613,149,33,217,780,2860,623,523,115,208,26,1618,162,249,141,155,20,3,272,99,49,28,0,0,37.763,16.934,48,49.92,27.444,16,33.861,12.258,15.44,76.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.099,3.18E+05,200,0,0,70,2.9362,0,0,0,68.48,1.44E+05,0,0,0,-295,2375,0,85,-1,-79,0,-1147,-1,-97,-138,0,0,0,0,1408,-122,269,-1500,-2142,8.51E+05,3.88E+05,4.68E+05,584.32,1301.8,130,35,696,1000,9290,662,1193,194,335
3/24/1998,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,16857,18049,6028.1,8498.6,566.21,1250.9,626.09,1517.4,2649.5,1195,1853.5,1466.1,517.48,92.204,471.8,1.62E+06,2.09E+06,4.08E+05,5.71E+05,0,1.62E+05,99758,1.05E+06,1.09E+06,2.31E+05,1.69E+05,2.14E+05,26040,8611,59746,2036,4690,1248,1818.4,110,181,16,421,802,582,30,720,156,32,261,683,2988,583,523,110,210,26,1756,394,25,141,155,22,2,272,99,67,31,0,0,41.696,18.698,53,55.12,30.303,19,35.742,12.258,15.44,76.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9761,3.18E+05,200,0,0,70,2.8243,0,0,0,68.48,1.44E+05,0,0,0,-192,2165,0,78,-1,-104,0,-1297,-232,101,-137.08,0,0,0,0,1331,-66,241,-1362,-1027,8.52E+05,3.88E+05,4.68E+05,584.32,1301.8,131,11,696,998,9081,681,1065,104,484
3/25/1998,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,18737,16825,5251.3,8498.6,525.41,1187.4,3368,1538.3,2799.5,1331.4,1834.9,1537,570.62,95.778,611.91,1.63E+06,2.09E+06,4.09E+05,5.72E+05,0,1.61E+05,99736,1.05E+06,1.08E+06,2.32E+05,1.69E+05,2.14E+05,26299,8662,59600,2164,3332,1336,1818.4,105,151,23,570,198,583,173,551,160,30,216,638,2898,529,523,105,210,26,2087,1419,26,141,157,24,2,272,78,54,31,0,0,45.63,20.462,58,60.32,33.162,11,31.98,12.258,15.44,72.79,0,0,0,0,0,0.028922,0.0055459,0,0,0.015014,0.0041174,0,0.0089889,0,0,3.8568,3.18E+05,200,0,0,70,2.8422,0,0,0,68.48,1.44E+05,0,0,0,-143,2046,0,75,0,-116,0,-1628,-1256,59,-136.75,0,0,0,0,864,-96,225,-1508,-1057,8.55E+05,3.88E+05,4.68E+05,584.32,1301.8,131,0,696,1004,8266,611,1108,160,510
3/26/1998,1,14.39,10.86,16.24,16.24,37.56,37.56,37.56,79.05,79.89,17.07,15.68,7.61,16.09,16.09,15.75,16032,16731,5533.3,7348.4,498.76,1115.3,1998,1481.4,2862.8,1348.3,2004.6,1625,584.61,121.51,518.5,1.63E+06,2.09E+06,4.12E+05,5.74E+05,0,1.61E+05,99802,1.05E+06,1.08E+06,2.33E+05,1.69E+05,2.15E+05,26644,8736,59542,2917,5891,1805,1818.4,116,206,61,617,637,656,165,678,201,41,244,739,3020,535,522,116,208,25,2085,1044,25,141,158,26,2,264,21,13,0,0,0,20.455,9.1728,26,27.04,14.866,5,15.049,4.9031,6.1761,38.128,0.37198,1.2478,0,0,0,0.041317,0.12755,0.11554,0,0.1081,0.022646,0.082772,0.0098061,0.0092641,0.10167,4.1131,3.18E+05,200,0,0,70,3.5903,0,0,0,68.48,1.44E+05,0,0,0,-219,1968,0,99,-1,-91,0,-1611,-882,78,-138.21,0,0,0,0,412,-174,257,519,-1565,8.55E+05,3.88E+05,4.68E+05,584.32,1301.8,116,1,1012,1004,7898,565,1029,149,190
3/27/1998,1,14.39,10.86,16.24,16.24,39.1,39.1,39.1,81.21,80.56,17.07,16.5,7.63,16.09,16.09,15.75,14389,13431,5946.6,7348.4,490.43,1107.5,1381.4,1778.4,2536.5,1365.9,1806.5,1712.1,514.68,109.36,522.32,1.63E+06,2.10E+06,4.14E+05,5.76E+05,0,1.61E+05,99869,1.04E+06,1.08E+06,2.35E+05,1.68E+05,2.17E+05,26985,8838,59629,2442,5218,1812,1818.4,176,187,62,640,144,602,45,707,202,57,301,858,2410,609,521,176,207,23,1786,550,25,141,155,28,4,251,47,15,0,0,0,9.4406,4.2336,12,12.48,6.8611,9,24.455,6.1288,7.7201,27.729,0,1.5629,0.38004,0,0,0.22724,0.0092431,0.36762,0,0,0,0,0,0,0.0092431,3.9897,3.18E+05,200,0,0,70,3.5967,0,0,0,68.48,1.44E+05,0,0,0,-360,2681,0,108,-1,-63,0,-1395,-387,132,-136.46,0,0,0,0,1071,-130,342,729,-1160,8.54E+05,3.88E+05,4.68E+05,584.32,1301.8,123,0,744,866,8821,581,969,173,287
3/28/1998,1,14.39,10.86,16.24,16.24,39.2,39.2,39.2,81.93,80.56,17.07,17.07,7.63,16.09,16.09,15.75,13264,12824,5925.5,7348.4,489.6,1097.3,1854.5,1540.2,2560.9,1578.2,1723.1,1733.6,466.2,105.07,525.18,1.64E+06,2.11E+06,4.17E+05,5.78E+05,0,1.61E+05,99892,1.04E+06,1.08E+06,2.36E+05,1.68E+05,2.18E+05,27297,8932,59629,2829,11396,1888,1818.4,169,215,44,376,572,521,36,680,187,52,265,816,3061,529,521,169,205,22,1552,165,25,141,151,25,2,251,10,27,2,0,0,14.948,6.7032,19,19.76,10.863,12,30.099,10.419,13.124,58.925,0.053139,0.37813,0.019242,0,0,0,0.0036972,0,0,0,0,0,0,0.0020587,0.0092431,3.9231,3.18E+05,200,0,0,70,3.5128,0,0,0,68.48,1.44E+05,0,0,0,-320,2253,0,99,1,-64,0,-1189,-2,124,-134,0,0,0,0,931,-78,333,679,-1287,8.53E+05,3.88E+05,4.68E+05,584.32,1301.8,123,2,650,801,8820,597,780,152,423
3/29/1998,1,14.39,10.86,16.24,16.24,39.2,39.2,39.2,82.65,80.56,17.07,17.07,7.75,16.09,16.09,15.75,14449,11619,5045.2,7348.4,498.76,987.57,2400.8,1539.3,2915.2,1795.1,1595.6,1635.7,477.39,105.78,480.38,1.67E+06,2.15E+06,4.20E+05,5.87E+05,0,1.61E+05,1.00E+05,1.04E+06,1.08E+06,2.37E+05,1.68E+05,2.19E+05,27612,9022,59600,17428,21969,2696,1818.4,173,371,135,682,570,625,52,652,187,48,254,790,1432,964,521,173,204,20,1251,164,81,141,150,24,1,254,32,13,19,0,0,20.455,9.1728,26,27.04,14.866,10,28.218,9.8061,12.352,62.391,1.0628,2.836,0,0,0,0,0.16822,0,0,0.17716,0.055585,0.025082,0,0.0020587,0,4.8682,3.18E+05,200,0,0,70,4.2832,0,0,0,68.48,1.44E+05,0,0,0,-219,4241,0,210,-3,-59,0,-886,-1,67,-134.58,0,0,0,0,362,-95,335,4310,-2087,8.52E+05,3.88E+05,4.68E+05,584.32,1301.8,114,6,421,804,9217,581,1212,103,526
3/30/1998,1,18.81,11.26,16.24,16.24,41.02,41.02,41.02,84.57,83.49,17.07,17.55,8.16,16.09,16.09,15.75,15012,15360,5762.5,7348.4,497.1,1019.7,1577.1,1526.9,2591.7,1848.8,1302.4,1669,532.4,100.07,537.57,1.70E+06,2.18E+06,4.31E+05,5.89E+05,0,1.61E+05,1.00E+05,1.04E+06,1.08E+06,2.49E+05,1.68E+05,2.20E+05,28089,9185,59658,14476,12646,5610,3084.5,549,182,118,653,571,397,37,786,267,85,284,731,1675,358,617,549,205,20,1057,164,773,141,149,22,1,241,16,20,39,0,0,150.26,67.385,191,198.64,109.21,16,28.218,7.3546,9.2641,58.925,0.10628,0.037813,0.64943,0,0,0.4958,0.0036972,0.50942,0,0,0,0.067723,0.00081718,0.061761,0.18024,4.8285,3.18E+05,200,0,0,70,4.1965,0,0,0,68.48,1.44E+05,0,0,0,-187,5057,0,640,-6,-53,0,-761,-1,-598,-135,0,0,0,0,467,94,715,4310,-3748,8.53E+05,3.88E+05,4.68E+05,584.32,1301.8,107,0,650,805,10801,728,1150,94,327
3/31/1998,1,19.56,11.56,16.24,16.24,41.24,41.24,41.24,85.89,83.74,17.07,18.4,9.1,16.09,16.09,15.75,16680,11152,5460.4,7348.4,469.62,988.36,2063.5,1564.9,2596.2,1989.8,2016.3,1504.7,684.38,100.78,526.13,1.72E+06,2.20E+06,4.36E+05,6.01E+05,0,1.61E+05,1.01E+05,1.04E+06,1.08E+06,2.36E+05,1.68E+05,2.21E+05,28555,9345,59775,9554,13415,3275,3084.5,433,272,138,620,451,606,183,849,257,83,324,361,2098,509,707,433,226,20,1395,451,340,141,162,20,1,252,11,98,22,0,0,33.829,15.17,43,44.72,24.586,2,15.049,6.7417,8.4921,55.459,0.2657,0.037813,0,0,0,0,0.059156,0.036762,0,0.081074,0.055585,0.13043,0.024515,0.023675,0.06008,4.9493,3.18E+05,200,0,0,70,4.4104,0,0,0,68.48,1.44E+05,0,0,0,161,11769,0,294,2,-70,0,-1131,-289,-172,-132.08,0,0,0,0,-4047,206,611,3432,-4004,8.56E+05,3.88E+05,4.68E+05,584.32,1301.8,115,14,375,804,13263,800,947,73,327
4/1/1998,1,22.14,12.06,16.24,16.24,42.88,42.88,42.88,89.81,86.93,17.93,19.49,9.28,16.09,16.09,15.75,10914,19121,7411.9,6354.6,762.86,3411.1,3549.1,4701.1,5899.1,1459.1,2144.6,4639.8,723.25,116.32,1056,1.73E+06,2.22E+06,4.46E+05,6.06E+05,0,1.61E+05,1.01E+05,1.04E+06,1.09E+06,2.37E+05,1.68E+05,2.22E+05,29034,9516,59775,7912,14192,5311,3084.5,630,377,175,823,1300,564,29,785,264,89,288,422,1127,532,716,630,259,21,720,486,80,129,170,19,0,278,11,11,0,0,0,22.815,10.231,29,30.16,16.581,11,28.218,7.9675,10.036,41.594,0.13285,1.1974,0.1347,0,0,0.12395,0.12016,0.21007,0,0.15014,0.10088,0.0050165,0.021247,0.0061761,0.1063,4.9337,3.18E+05,200,0,0,40.26,4.7167,0,0,0,65.235,1.18E+05,0,0,0,112,11506,0,385,-3,-91,0,-476,-322,85,-115.79,0,0,0,0,2831,199,816,5829,-4500,8.56E+05,3.87E+05,5.69E+05,1094,2034,91,26,1099,2746,19219,772,1290,100,327
4/2/1998,1,22.83,13.06,16.36,16.36,43.42,43.42,43.42,91.95,87.78,18.53,20.97,9.54,16.09,16.09,15.75,9712.2,18763,7118.9,6354.6,741.41,3383.1,1820.3,4552.4,5082.4,1175.5,3746.6,3933.6,789.9,120.55,972,1.74E+06,2.24E+06,4.54E+05,6.10E+05,0,1.61E+05,1.01E+05,1.04E+06,1.09E+06,2.38E+05,1.68E+05,2.24E+05,29536,9700,59775,6255,11307,4874,3084.5,665,303,222,774,1084,585,220,877,277,95,290,700,1854,592,747,665,256,22,1228,677,307,120,169,21,0,278,33,13,5,0,0,22.815,10.231,29,30.16,16.581,8,24.455,8.5803,10.808,51.993,0,0.92011,0.038485,0,0,0.17353,0.0036972,0.21007,0,0,0,0.050165,0,0.01544,0.078566,4.7857,3.18E+05,200,0,0,39.322,4.6835,0,0,0,65.235,1.18E+05,0,0,0,-191,10046,0,401,2,-83,0,-980,-513,-153,-105.21,0,0,0,0,4670,243,862,6058,-3769,8.61E+05,3.87E+05,5.69E+05,1094,2034,99,35,928,4205,20490,809,1299,80,245
4/3/1998,1,23.07,13.26,16.6,16.6,43.54,43.54,43.54,92.91,87.97,18.53,21.32,9.54,16.09,16.09,15.75,11143,22966,8533.3,6354.6,706.9,3182.5,6665,4182.8,5882.3,1094.8,3160.1,4539.8,808.81,125.49,991.31,1.75E+06,2.26E+06,4.59E+05,6.10E+05,0,1.62E+05,1.01E+05,1.03E+06,1.09E+06,2.39E+05,1.68E+05,2.25E+05,29959,9861,59746,5448,9032,3356,3084.5,460,325,177,496,1188,578,21,773,237,84,291,728,2037,930,699,460,255,21,1504,780,70,127,169,20,0,292,55,26,5,0,0,25.962,11.642,33,34.32,18.868,14,26.337,9.1932,11.58,58.925,0,0,0.038485,0,0,0,0.0018486,0.21007,0,0,0,0,0,0,0,4.6421,3.18E+05,200,0,0,38.422,4.5371,0,0,0,65.235,1.18E+05,0,0,0,-225,9659,0,285,3,-67,0,-1261,-616,45,-113.54,0,0,0,0,4103,324,672,2389,-3659,8.70E+05,3.87E+05,5.69E+05,1094,2034,127,36,1361,4241,19734,846,1156,129,256
4/4/1998,1,23.31,13.36,16.72,16.72,43.76,43.76,43.76,93.75,87.99,18.55,21.32,9.54,16.09,16.09,15.75,10040,21052,6550.6,6354.6,662.14,3215.8,17610,4106.5,7576.1,1324.7,3016.2,3955.1,658.58,108.57,888.99,1.76E+06,2.27E+06,4.63E+05,6.17E+05,0,1.62E+05,1.02E+05,1.03E+06,1.09E+06,2.39E+05,1.68E+05,2.26E+05,30370,10008,59600,4984,9119,2984,3084.5,358,293,120,605,806,497,157,798,232,77,242,728,1013,864,593,358,256,19,827,398,376,130,177,20,0,300,6,31,25,0,0,29.895,13.406,38,39.52,21.727,14,31.98,11.032,13.896,65.857,0.079709,0.025208,0,0,0,0,0,0,0,0,0,0,0,0.0010293,0,4.5825,3.18E+05,200,0,0,37.538,4.3556,0,0,0,65.235,1.18E+05,0,0,0,-225,9287,0,237,1,-70,0,-593,-234,-258,-123.29,0,0,0,0,4921,325,564,2342,-4228,8.83E+05,3.87E+05,5.69E+05,1094,2034,182,44,1834,4218,18823,841,1622,84,276
4/5/1998,1,23.55,13.66,16.84,16.84,43.76,43.76,43.76,94.1,88.74,19,21.32,9.54,16.09,16.09,15.75,8985.1,17979,6550.6,5489.1,634.16,3246.4,10683,4162.7,5566.5,1161.5,3463.2,3743,625.76,107.86,823.35,1.77E+06,2.29E+06,4.68E+05,6.20E+05,0,1.62E+05,1.02E+05,1.03E+06,1.09E+06,2.40E+05,1.67E+05,2.27E+05,30784,10147,59571,4159,7874,2600,3084.5,316,259,106,394,1058,478,37,792,232,73,296,715,478,144,537,316,255,16,429,242,66,137,181,20,0,295,17,34,3,0,0,1.5734,0.7056,2,2.08,1.1435,15,33.861,10.419,13.124,65.857,0,0,0.014432,0,0,0,0,0.015755,0,0,0,0,0,0,0,4.4451,3.18E+05,200,0,0,36.702,4.225,0,0,0,65.235,1.18E+05,0,0,0,-224,8645,0,189,0,-71,0,-196,-78,58,-134.58,0,0,0,0,5244,317,516,1180,-4061,8.89E+05,3.87E+05,5.69E+05,1094,2034,220,48,1476,4199,17082,838,1959,194,327
4/6/1998,1,23.65,13.66,16.96,16.96,44.1,44.1,44.1,95.3,88.74,19,21.68,9.54,16.09,16.09,15.75,9235.1,17603,7392.5,5489.1,615.51,3089.6,4764.8,3947.4,5743.7,941.56,3056.4,3735.6,654.61,100.11,833.01,1.77E+06,2.30E+06,4.71E+05,6.22E+05,0,1.62E+05,1.02E+05,1.03E+06,1.09E+06,2.39E+05,1.67E+05,2.28E+05,31151,10282,59484,4170,7414,2350,2459.1,277,320,74,535,749,380,42,767,211,71,258,718,1066,939,525,277,257,17,1156,340,1021,141,182,20,0,286,83,34,26,0,0,35.402,15.876,45,46.8,25.729,15,35.742,12.258,15.44,65.857,0,0,0,0,0,0,0.0018486,0,0,0,0,0,0,0,0,4.3117,3.18E+05,200,0,0,35.854,4.1051,0,0,0,65.235,1.18E+05,0,0,0,-241,7128,0,151,1,-72,0,-924,-175,-913,-139.13,0,0,0,0,3645,324,480,-1522,-5416,9.05E+05,3.87E+05,5.69E+05,1094,2034,221,46,1605,4216,15240,829,1804,149,327
4/7/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.42,88.74,19,21.8,9.54,16.09,16.09,15.75,9161.3,16359,8012.4,5489.1,608.98,2727,2891.6,3495.8,5692.2,854.97,3755.5,3518.8,734.19,118.44,842.66,1.78E+06,2.31E+06,4.74E+05,6.26E+05,0,1.62E+05,1.02E+05,1.03E+06,1.09E+06,2.40E+05,1.67E+05,2.30E+05,31685,10418,59456,4887,7809,2702,2459.1,264,358,70,719,994,705,0,993,296,72,293,704,1235,811,524,264,256,22,1604,585,27,141,185,21,0,287,84,73,36,0,0,31.469,14.112,40,41.6,22.87,23,41.386,13.483,16.984,83.188,0,0,0,0,0,0,0.0036972,0,0,0,0,0,0,0,0.018486,4.1824,3.18E+05,200,0,0,35.01,4.0009,0,0,0,65.235,1.18E+05,0,0,0,-222,6226,0,131,0,-86,0,-1359,-420,86,-138.46,0,0,0,0,2915,300,456,-1783,-4567,9.12E+05,3.87E+05,5.69E+05,1094,2034,222,48,1472,4193,13603,823,1212,200,356
4/8/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.54,16.09,16.09,15.75,8550.9,17490,6883.4,5489.1,616.44,2615.7,2413.2,3076.6,5678.4,902.74,3559.7,3328.3,944.1,181.89,791.5,1.79E+06,2.33E+06,4.80E+05,6.29E+05,0,1.62E+05,1.02E+05,1.03E+06,1.09E+06,2.42E+05,1.67E+05,2.32E+05,32488,10592,59456,4260,7282,3138,2459.1,274,403,52,765,1132,994,177,1139,432,92,306,701,660,266,566,274,256,38,632,723,26,141,206,20,1,287,112,73,36,0,0,46.416,20.815,59,61.36,33.734,20,37.624,14.096,17.756,79.722,0,0,0,0,0,0,0.0018486,0,0,0,0,0,0,0,0,4.0569,3.18E+05,200,0,0,33.348,3.8709,0,0,0,65.235,1.18E+05,0,0,0,-215,6392,0,69,-1,-96,0,-258,-558,90,-46.25,0,0,0,0,2393,85,471,-1832,-4875,9.20E+05,3.87E+05,5.69E+05,1094,2034,220,53,0,4225,12043,740,1402,229,51
4/9/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.54,16.09,16.09,15.75,8485.8,17646,6759.8,5489.1,696.64,2365.2,1773.1,3199.5,4532,919.66,3830.6,3133.1,735.19,139.59,904.43,1.80E+06,2.34E+06,4.86E+05,6.33E+05,0,1.63E+05,1.02E+05,1.03E+06,1.09E+06,2.44E+05,1.67E+05,2.34E+05,33385,10801,59542,5296,7933,3540,2459.1,286,480,53,786,1196,1151,44,1374,483,110,366,702,808,597,614,286,255,73,1283,378,26,226,214,24,1,302,112,63,42,0,0,46.416,20.815,59,61.36,33.734,23,45.148,14.709,18.528,86.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046216,3.9352,3.18E+05,200,0,0,31.016,3.7188,0,0,0,65.235,1.18E+05,0,0,0,-211,5870,0,44,0,-96,0,-703,-213,74,-97.375,0,0,0,0,1659,-140,518,-1824,-5413,9.24E+05,3.87E+05,5.69E+05,1094,2034,184,65,45,4206,11306,705,1243,179,0
