datetime,ORO_cdf_snow,SHA_cdf_snow,FOL_cdf_snow,YRS_cdf_snow,MHB_cdf_snow,PAR_cdf_snow,NHG_cdf_snow,NML_cdf_snow,DNP_cdf_snow,EXC_cdf_snow,MIL_cdf_snow,PFT_cdf_snow,KWH_cdf_snow,SUC_cdf_snow,ISB_cdf_snow,ORO_cdf_inf,SHA_cdf_inf,FOL_cdf_inf,YRS_cdf_inf,MHB_cdf_inf,PAR_cdf_inf,NHG_cdf_inf,NML_cdf_inf,DNP_cdf_inf,EXC_cdf_inf,MIL_cdf_inf,PFT_cdf_inf,KWH_cdf_inf,SUC_cdf_inf,ISB_cdf_inf,
18/1/1997,1,56.4,24,58.46,58.46,88.88,88.88,88.88,183.24,228.22,30.06,197.67,122.71,0,0,25.8,0,32035,13224,16128,4294.4,17642,1511.4,5486.1,8686,5507.1,16268,7307.3,2937.6,2114.4,3597.3
19/1/1997,1,56.76,24,58.58,58.58,88.88,88.88,88.88,183.36,228.22,30.06,197.67,122.71,0,0,25.92,0,29623,13744,27684,4137.3,17642,1447.3,5956.9,8741.9,5480.6,14942,6451.9,2812.6,2009.3,3430.7
20/1/1997,1,56.88,24,58.58,58.58,88.98,88.98,88.98,184.02,228.22,30.06,197.67,122.71,0,0,25.92,0,30636,15804,34264,4712.2,17642,5661,9006.2,12784,11997,18490,8786.5,3465.2,2451.6,3908.6
21/1/1997,1,57.12,24.5,60.6,60.6,90.08,90.08,90.08,187.22,230.01,33.99,197.67,124.67,0,0,26.52,27806,45412,19136,31881,5888.8,17642,7854.9,9256.9,16361,11088,20581,8333.1,3096.2,2384.2,3583.4
22/1/1997,1,58.32,25.4,62.94,62.94,91.68,91.68,91.68,191.41,230.37,34.64,197.67,125.98,0,0,26.76,55047,50237,63749,31762,16585,17642,23276,16964,25124,33860,20809,11455,3707.2,2624.2,4535.3
23/1/1997,1,67.08,25.4,72.56,72.56,94.48,94.48,94.48,204.76,235.26,38.56,199.63,130.56,0,0,29.8,44391,42644,84765,31168,30812,17642,37699,14961,45365,24367,35547,21325,8342.6,8632.2,7113.2
24/1/1997,1,68.16,25.6,74.99,74.99,94.98,94.98,94.98,208.31,235.5,39.21,199.63,130.56,0,0,31.17,33595,42294,40928,25944,13272,17642,13740,12485,27576,13557,21750,12491,5833.5,4960.7,5887.7
25/1/1997,1,70.8,26.1,77.41,77.41,97.58,97.58,97.58,211.4,238.42,39.87,200.29,133.82,0,0,31.53,76645,52933,63511,19416,19648,17642,24559,23987,51331,32569,38297,31137,14545,8162.1,9171.6
26/1/1997,1,80.4,26.6,85.08,85.08,99.28,99.28,99.28,222.43,242.01,43.14,202.25,138.4,0,0,36.79,1.2656e+05,1.5306e+05,1.2747e+05,16038,35915,17642,48398,34636,74467,37406,44551,33318,17723,11207,12003
27/1/1997,1,84.44,26.8,89.31,89.31,99.38,99.38,99.38,230.91,244.28,45.1,204.28,141.66,0,0,39.35,84929,1.0965e+05,76870,15670,25696,17642,18985,19405,40202,16948,44551,19122,9852,7116.8,8652.1
28/1/1997,1,84.96,27.27,89.79,89.79,99.68,99.68,99.68,232.51,244.52,45.1,204.28,141.66,0,0,39.47,77808,1.0676e+05,50028,15170,16415,17642,10997,15310,28340,12393,22448,14929,7358.8,5252.3,6986.3
29/1/1997,1,85.56,27.57,90.35,90.35,99.78,99.78,99.78,234.28,244.76,45.1,204.48,142.32,0,0,39.59,65526,86636,40494,15173,12705,17642,8354.1,13616,19086,10289,21027,12902,6236.1,4403.4,5875.8
30/1/1997,1,86.04,27.67,90.51,90.51,100.18,100.18,100.18,234.76,244.76,45.75,204.48,142.32,0,0,39.59,56244,78849,33715,15011,10478,17642,6334.3,12195,18215,8951.1,18289,11361,5403,3832.1,5614
31/1/1997,1,86.16,28.07,90.51,90.51,100.18,100.18,100.18,235.12,244.76,45.75,204.48,142.32,0,0,39.59,50542,73699,30271,14908,9050.6,17642,5294.6,11181,14922,8176.9,17174,10711,4897.3,3453.3,5269
1/2/1997,1,86.16,28.27,90.71,90.71,100.18,100.18,100.18,236.44,277.06,45.75,204.48,142.32,0,0,39.59,13201,39482,3550.1,2162.4,562.82,3255,342.76,1511,2142.3,837.13,2770.7,2037.7,942.03,621.33,1271.9
2/2/1997,1,86.28,28.97,90.71,90.71,100.18,100.18,100.18,236.92,277.06,45.75,204.48,142.32,0,0,39.59,18245,42362,8832,2160.9,610.42,3255,361.01,1800.7,7088.8,837.13,2628.6,2039.9,821.83,616.17,1233
3/2/1997,1,86.52,29.27,91.3,91.3,100.18,100.18,100.18,237.16,277.06,46.4,204.48,142.32,0,0,39.59,53782,74300,35783,2160.9,1206.8,3255,777.55,989.39,18884,14362,3648.2,3253.4,1352.9,823.28,1381.1
4/2/1997,1,86.64,29.37,91.3,91.3,100.18,100.18,100.18,237.4,277.06,46.4,204.48,142.32,0,0,39.59,30867,52696,18148,7626.2,877.36,3255,975.91,981.69,7459.5,4166,4754.5,3000.8,1431.4,1067.3,1894.2
5/2/1997,1,86.64,29.77,91.3,91.3,100.18,100.18,100.18,237.4,277.06,46.4,204.48,142.32,0,0,39.59,23308,57201,11178,7099.8,691.62,3255,683.93,1546.7,4003.9,2575.5,4279.7,2452.6,1035.8,845.63,1599.6
6/2/1997,1,86.64,29.77,91.69,91.69,100.28,100.28,100.28,237.4,277.06,46.4,204.48,142.32,0,0,39.59,30575,65546,13419,8609.9,589.89,3255,2200.9,1238.7,6169.9,5383.3,4567.8,2997.2,2539.6,2530,4464.4
7/2/1997,1,86.76,29.77,91.89,91.89,100.28,100.28,100.28,237.64,277.06,47.06,204.48,142.32,0,0,39.59,32825,73067,21011,20473,522.68,3255,9264,5498.5,9745,7489.8,12140,17645,8495.3,5008.4,7414.5
8/2/1997,1,86.88,29.77,92.48,92.48,100.38,100.38,100.38,238.24,277.06,47.06,204.48,142.97,0,0,39.59,26486,58547,21529,29233,478.82,3255,8127.8,6854.5,9835.8,7046.4,12084,10031,6191.8,4531.5,9217.6
9/2/1997,1,87.12,29.77,92.48,92.48,100.38,100.38,100.38,238.6,277.06,47.06,204.48,142.97,0,0,39.59,19590,38038,13789,33316,656.16,3255,5271.5,9490.7,6688.7,3895.2,10418,6586.2,3857.6,2602.2,5886.1
10/2/1997,1,87.24,29.77,92.68,92.68,100.38,100.38,100.38,239.08,277.06,47.06,204.48,142.97,0,0,39.59,16433,29759,10539,32921,1552.2,3255,10010,5004.7,5232.1,3002.6,10291,7660.8,3618.1,2453.5,5621.3
11/2/1997,1,87.36,29.77,92.68,92.68,100.38,100.38,100.38,239.75,277.06,47.06,204.48,142.97,0,0,39.59,16493,24875,10107,23075,5192.3,3255,4299.5,3485,5146.2,2346.5,11091,7281.5,3518.3,2446.6,5550.9
12/2/1997,1,87.36,29.77,92.68,92.68,100.38,100.38,100.38,240.23,277.06,47.06,204.48,142.97,0,0,39.59,15442,26575,9448.8,10927,5152.2,3255,2948.4,2760.3,4727.3,2437.1,7051.7,5184.1,2514.1,1859.7,4149.1
13/2/1997,1,87.36,29.77,92.87,92.87,100.38,100.38,100.38,241.21,277.06,47.06,204.48,143.62,0,0,39.59,14837,31333,9664.8,5438.2,9522.2,3255,2344.6,4030.7,4187.2,2276.5,5832.7,4389.9,2253.2,1556.3,3579
14/2/1997,1,87.36,29.87,92.87,92.87,100.38,100.38,100.38,241.84,277.06,47.06,204.48,143.62,0,0,40.24,19697,40113,14592,8645.7,5141.9,3255,2009.7,3989.3,7340.1,5090.3,4891.5,3923.9,2006,1359.5,3117.2
15/2/1997,1,87.48,29.87,93.39,93.39,100.38,100.38,100.38,242.4,277.06,47.06,204.48,143.62,0,0,40.24,17468,32024,14968,7726.8,3919.2,3255,1801.1,2156.8,6329.5,3788.5,4662.7,3531.5,1711,1227.2,2749
16/2/1997,1,87.48,29.87,93.39,93.39,100.38,100.38,100.38,242.72,277.06,47.06,204.48,143.62,0,0,40.24,14550,27755,11065,7475.2,2920.5,3255,1749.5,2273.3,5170,2676.3,4695.2,3420.2,1750.2,1128.4,2597.6
17/2/1997,1,87.48,29.97,93.59,93.59,100.38,100.38,100.38,243.16,277.06,47.06,204.48,143.62,0,0,40.24,13479,25559,9616.1,7342.7,2044.1,3255,1674.1,3611.1,4598,2231.2,5949.3,4703.6,2100.6,1380.2,3247.1
18/2/1997,1,87.84,30.07,93.82,93.82,100.38,100.38,100.38,244.42,277.06,47.06,204.48,145.59,0,0,40.9,12404,22738,8353.1,7301,1685.7,3255,1747.1,3512.9,3696.2,1861.3,7234.6,5112.8,2572.9,1509.9,3487.1
19/2/1997,1,87.84,30.37,94.06,94.06,100.38,100.38,100.38,244.98,277.06,47.06,204.48,145.59,0,0,40.9,15976,39857,8555.3,6699.1,1454.2,3255,1417,3181.8,5391.7,2795.9,5723.7,3840.9,1820.1,1222.9,3025.4
20/2/1997,1,87.84,30.37,94.14,94.14,100.38,100.38,100.38,246.43,277.06,47.06,204.48,145.59,0,0,40.9,14697,31364,11010,9612,1633.4,3255,9433.8,3140.5,4712.5,2541.3,8135.7,8447.7,3242.1,1845.9,3424.2
21/2/1997,1,87.96,30.57,94.26,94.26,100.38,100.38,100.38,247.3,277.06,47.06,204.48,145.59,0,0,40.9,17759,41256,10541,12135,1763.1,3255,7963.6,3633.2,6286.9,4701.6,10638,7727,3057.1,1656,3634.4
22/2/1997,1,87.96,30.57,94.38,94.38,100.38,100.38,100.38,247.81,277.06,47.06,204.48,145.59,0,0,40.9,16279,31066,12313,9094.7,4912.3,3255,4032.2,3217.5,6656,5010,8248.5,6372.2,2728.1,1548.6,3147.8
23/2/1997,1,88.08,30.67,94.38,94.38,100.38,100.38,100.38,247.81,277.06,47.06,204.48,145.59,0,0,40.9,16097,27619,11289,7905.9,2225.1,3255,2856.3,2581.3,6711.6,4061,6168.5,4770.6,2115.9,1308.8,2805.3
24/2/1997,1,88.08,30.67,94.58,94.58,100.38,100.38,100.38,247.81,277.06,47.06,204.48,145.59,0,0,40.9,14879,26069,10349,6985.1,1545.7,3255,2212.8,2309.9,5353.3,2988.1,5323.5,4201.3,1857.6,1173.9,2431.2
25/2/1997,1,88.08,30.67,94.74,94.74,100.38,100.38,100.38,248.01,277.06,47.06,204.48,146.25,0,0,40.9,12648,22100,8729.1,6425.2,1256.3,3255,1891.5,2886.4,4623.3,2458.4,4895.3,3897.7,1778.4,1069.9,2192.1
26/2/1997,1,88.56,30.87,94.86,94.86,100.38,100.38,100.38,248.21,277.06,47.06,204.48,146.25,0,0,40.9,11571,18191,7069.8,5846.1,6665.2,3255,1690.8,2621.7,4195.4,1966.4,4419.3,3410,1564.4,999.45,1937.2
27/2/1997,1,88.56,31.37,95.3,95.3,100.38,100.38,100.38,249.01,277.06,47.06,204.48,146.25,0,0,40.9,10814,16357,6961.4,5540.3,4594,3255,1597.2,2079.8,3666.8,1579.4,4262.5,3316.8,1585.7,947.89,1923.1
28/2/1997,1,88.56,31.47,96.02,96.02,100.38,100.38,100.38,249.6,277.06,47.71,204.48,146.9,0,0,40.9,10046,15666,5834.4,5018.6,3265.8,3255,1456.7,1811.3,4033.4,1440.2,4105.8,3075.1,1382.8,884.3,1825.5
29/2/1997,1,88.56,31.47,96.02,96.02,100.38,100.38,100.38,249.6,277.06,47.71,204.48,146.9,0,0,40.9,7376.1,16749,13731,14742,649.91,1323.9,664.78,2213.6,3930.7,1621.7,6621.3,4748.3,1773.6,970.1,2524
1/3/1997,1,89.4,31.67,96.62,96.62,100.38,100.38,100.38,249.91,277.06,47.71,204.48,146.9,0,0,41.55,8792.7,17359,11852,12533,1997.7,1751.5,908.72,3042.8,5659.5,1923.4,6859,4923.7,1773.6,890.43,2381
2/3/1997,1,90,32.87,97.37,97.37,100.38,100.38,100.38,250.03,277.06,47.71,204.48,146.9,0,0,41.55,8526.1,14583,12865,10989,4746,1688,767.67,2585,4744.6,1633.5,6676.7,5079.4,1768.5,829.51,2346.1
3/3/1997,1,92.28,33.17,98.64,98.64,100.98,100.98,100.98,250.79,277.06,47.71,204.48,146.9,0,0,41.55,7417.5,14130,11105,9085.6,5163.3,1512.7,626.63,2212.7,4335.1,1531.3,6668.6,4689.4,1744.4,777.02,2244.1
4/3/1997,1,93.48,33.17,98.98,98.98,101.22,101.22,101.22,252.15,277.06,47.71,204.48,146.9,0,0,41.55,10898,14596,9088.4,8439.2,2302.4,1738.8,802.36,3039.1,4791.1,2069.6,6856.7,5300.6,1909.5,775.14,2347.4
5/3/1997,1,94.2,33.27,99.61,99.61,102.18,102.18,102.18,252.15,277.06,47.71,204.48,146.9,0,0,41.55,12375,14061,12237,11438,1524.1,2880.2,3299.6,5332.8,9156.6,3018.6,6642.1,4517.9,1703.8,1016,2232.9
6/3/1997,1,94.2,33.27,99.95,99.95,103.02,103.02,103.02,252.39,277.06,47.71,204.48,146.9,0,0,41.55,10623,14447,12197,10567,1165,2290.9,1822.1,3460.6,5695.9,2112.7,6219.7,4282.3,1658.1,752.65,2254.1
7/3/1997,1,94.2,33.27,99.95,99.95,103.38,103.38,103.38,252.39,277.06,47.71,204.48,146.9,0,0,41.55,11412,12901,10447,8591.8,956.4,2155.6,1186.2,2894.4,5625.2,1873.5,6625.9,4236.5,1547.6,703.91,2183.2
8/3/1997,1,94.2,33.27,99.95,99.95,103.74,103.74,103.74,252.51,277.06,47.71,204.48,146.9,0,0,41.55,11245,14540,9617.2,7622.2,820.7,2094.8,1121.5,2874.4,4817.4,1805.1,6075.5,4277.1,1589.5,676.73,2301.4
9/3/1997,1,94.2,33.27,100.17,100.17,104.22,104.22,104.22,252.51,277.06,47.71,204.48,146.9,0,0,42.2,12384,14650,8349.9,7020.7,699.76,2047.5,759.58,2693.3,4564.6,1805.9,5748.9,5313.7,1778.7,668.29,2417
10/3/1997,1,94.2,33.27,100.29,100.29,104.46,104.46,104.46,252.63,277.06,47.71,204.48,146.9,0,0,42.2,11610,17073,7620.7,6096,621.29,2062.1,805.83,2338.3,4962,1720.6,5952,4686.8,1758.4,674.85,2619.8
11/3/1997,1,94.2,33.27,100.39,100.39,104.7,104.7,104.7,252.63,277.06,47.71,204.48,146.9,0,0,42.2,11203,14167,7416.9,5790.7,563.13,1995.8,692.53,2555.8,4221.9,1667.3,5825.1,4625.2,1752,672.98,2949.5
12/3/1997,1,94.2,33.27,100.43,100.43,104.82,104.82,104.82,252.63,277.06,47.71,204.48,146.9,0,0,42.2,17990,17628,7329.3,5665.1,516.05,2373.5,805.83,3013.7,5027.7,1582.8,6069.7,5727.2,1999.6,675.79,3170.9
13/3/1997,1,94.2,33.27,100.43,100.43,104.82,104.82,104.82,252.63,277.06,47.71,204.48,146.9,0,0,42.2,23558,22719,8876.2,7128.4,486.51,2572.4,791.95,3206.6,4505,1745.9,5952,6160.5,2003.4,661.73,3438.4
14/3/1997,1,94.2,33.27,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,146.9,0,0,42.2,39917,33559,8228.6,5880.5,469.89,6077.3,3077.6,7698.4,8223.4,3308.5,5618.5,6680,2196.4,642.05,3736.9
15/3/1997,1,94.2,33.27,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,146.9,0,0,42.2,30203,27789,7385.7,5638.1,454.2,4500.1,2417.5,4726.6,6878.8,2409.3,7395.6,6763.8,2234.5,672.04,3944.6
16/3/1997,1,94.2,33.47,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,146.9,0,0,42.2,27160,31514,8225.3,7011.7,456.97,3521.2,2304.2,4024.9,6853.5,2264.8,8917.7,7318.7,2364,653.29,4324.1
17/3/1997,1,94.2,33.67,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,147.55,0,0,42.2,23511,35789,7981.1,5871.5,467.12,3196.2,2344.6,3824.6,6079.1,2967.9,8742.3,7609.3,2374.1,665.48,4534.3
18/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,147.55,0,0,42.2,23699,39658,7069.1,5341.8,488.36,4358.4,10996,10026,22520,17753,9250,7682.6,2409.7,665.48,4717.2
19/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,147.55,0,0,42.2,20145,28669,7041.3,5368.8,526.21,3653.8,7462.9,6474.2,13136,7094.5,8529.9,7567.4,2489.7,689.85,4463.4
20/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,147.55,0,0,42.2,17251,22821,6407.3,4264.5,567.75,2927.4,4841.9,4595.6,8303.3,4945.4,9023.8,9429.8,3149.8,689.85,5086.6
21/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,147.55,0,0,42.2,18724,23524,6838.4,4163.9,732.07,2648.6,3867.3,4691.2,9158.6,5051.9,10958,9741.3,3196.8,691.72,5653.9
22/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,147.55,0,0,42.2,21260,33250,6236.3,4045.4,738.53,3116.3,6962.2,6052.8,11229,8466.9,8422.6,7431.3,2748.7,760.15,5197.3
23/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,147.55,0,0,42.2,19459,35715,6248.1,3970.9,627.75,2912,6779.6,5315.5,11119,6131.9,7019.4,6961.4,2070.7,891.37,4557.9
24/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.48,147.55,0,0,42.2,21629,41735,13983,7922.1,582.52,3525.8,6171.5,5545.8,10312,5463.4,6999.8,7109.3,2407.1,1498.7,4565.4
25/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.68,147.55,0,0,42.2,18506,31770,12495,6801.7,552.98,3460.4,4939,4834.1,9322.4,5286,7354.1,6400,2051.7,1887.7,4392.5
26/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.68,147.55,0,0,42.2,16611,23512,10221,5658.8,543.75,2933.8,3119.3,4171.4,7105.3,3861.2,6502.5,6135.6,2134.2,1467.8,4350.2
27/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.68,147.55,0,0,42.2,15311,21532,10992,4782.5,542.82,2569.6,2308.8,4058.6,6918.2,3449.6,6264.7,5943.2,1809.2,2982.5,4439.8
28/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.68,147.55,0,0,42.2,16679,18709,10940,4387.5,552.98,2563.3,1735.4,3830.1,7338.8,3406.5,5830.9,6178.8,1988.2,2016.1,4240.7
29/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.68,147.55,0,0,42.2,17329,18899,10940,3833.6,551.13,2899.3,1234.8,3865.6,6757.5,3433.6,6065.1,6738.9,2198.9,1436.9,4616.4
30/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.68,147.55,0,0,42.2,19255,19644,11329,4119.1,520.67,3247,980.4,4291.6,8365,4593,7081.7,6239,2089.7,1586.8,4737.1
31/3/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,277.06,47.71,204.68,147.55,0,0,42.2,20146,22506,9703.7,6192.7,562.85,3146.7,5769.8,3947.8,7186.5,4299.3,7300.1,6372.3,1620.9,611.55,3435.5
1/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,21270,22085,7843.8,7491.4,453.99,2785.5,2959.2,4244.9,7220.2,4820.9,6317.1,6941.2,1320.2,622.01,3556.7
2/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,18847,27033,19096,16848,463.28,4976.2,10835,4352.2,7929.6,14468,7141.9,7588.9,2828.9,632.47,3950.4
3/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,18131,24779,32131,22102,442.18,10973,28628,3602,7335.1,17291,8655,7960.9,7058.7,615.35,4100.8
4/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,17500,21163,23617,18236,826.98,7834.1,17367,3590.1,7327.2,12558,8929.2,8491.8,6083.3,607.74,4171.5
5/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,16900,20720,14275,11750,702.93,4994.5,7746.3,4251.9,7408.4,6853.2,9042.7,8982,3403.1,613.45,4298.7
6/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,15413,19256,11583,7399.2,562.85,4183.3,4701,8287.1,12384,5366.7,11882,13186,2749.3,683.83,4543
7/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,13930,20586,11291,7482.4,515.6,4029.3,3923.2,10255,12277,4641.3,16436,17223,2460.1,1447.6,5582.9
8/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,12125,20770,9692.2,6708.8,503.78,3676.5,2882.6,6572.1,9333.6,4115.8,11053,11053,2247.4,992.93,5051.8
9/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,13198,19928,10074,7203.1,516.44,3771.8,3081.3,5479,8754,3806.7,8540.3,9574,2071.4,845.51,4409.8
10/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,11868,26679,10671,9545.7,563.69,3806.6,3491.3,4823.2,7658.1,3748.8,8239.6,8937.2,1879.7,749.46,3985.7
11/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,12058,40202,11383,10835,821.91,4473.9,3197.1,4194.2,7807.8,3630.9,8255.3,8277.3,1693.2,680.03,3930.2
12/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,10529,30450,10977,10180,1079.3,3501.4,2696.3,7488.2,9640.8,3477.3,8225.1,8516.3,1804.2,677.17,3813.1
13/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,10252,24125,10325,9172.5,840.48,3890,2446,5863.6,8499.4,4231.7,9144.1,7650,2246.4,633.42,4018.1
14/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,9679.1,24964,11381,9057.7,724.87,4243.8,2328.6,5234.6,8496.4,4076.2,7969.1,7056.6,2285.2,622.96,3779.8
15/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,14039,25289,14263,13681,661.58,4634.3,4250.3,5027.9,7897.9,5302,7420.8,7667.6,2053.6,602.99,3931.2
16/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,21299,20858,13335,13550,641.33,4549.1,4525.7,6667.5,8945.2,5125.2,7897.8,8938.6,2205.5,597.28,4058.4
17/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,22213,19153,10668,9810.5,644.71,3939.5,2722.9,11389,16709,4137.1,14115,14802,1845.1,757.06,4808.5
18/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,19686,18632,9429.5,5870,678.46,3662.7,2125.1,9234.1,13377,3787.4,16641,13586,1818.9,855.98,5450.6
19/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,22696,17591,9158.3,5453.4,923.18,3574.7,1784,7294.5,10547,3884,11719,10701,1970.8,729.48,4997.3
20/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,21925,16970,9117.5,5398.3,1259.9,3616.9,1510.1,6383.3,9452.5,4274.2,10535,10618,2126.9,675.27,4871.1
21/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,18159,16686,9541,5345.9,1175.5,3704,1250.4,6137.8,9426.8,4200.8,11344,11159,2207.6,680.03,5033.7
22/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,18783,15253,9091.3,5443.5,965.37,3550.9,1245.7,6280.9,8870.9,3939,11826,11645,1876.5,694.29,5367.8
23/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,19577,15041,8790.2,6109.6,866.64,3465.6,1142.4,6448.8,9420.8,3603.9,12430,11862,1872.3,673.37,5256.8
24/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,18990,14556,8971.2,6355.4,876.77,3389.6,1050.1,5463.1,9399,3796.1,10817,10891,1770.7,648.64,5700
25/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,16828,14498,9079.7,6602.1,974.65,3436.3,998.41,5492.9,8459.7,4195,9776.9,11153,1891.2,621.06,5246.7
26/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,16590,14971,9933.5,7285.4,1086,3737.9,956.16,5566.5,8985.9,4735,10056,12116,1911.1,656.25,6263.3
27/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,15583,15110,10616,9416.5,1697,4031.2,879.48,5591.3,9082,5790.7,10529,11915,2316.6,657.2,6454.1
28/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,14507,15849,11861,14519,1562.8,4297.9,798.1,5407.5,8407.2,7147.8,10145,11669,2870.8,600.13,6081.6
29/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,13813,15724,11860,16657,1335,4128.3,712.03,5177,8413.1,7696.5,10073,11760,3560.3,592.53,5771.7
30/4/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,10581,20480,6302.7,7604.1,411.27,5720.4,4929,7620.8,8386.8,9302.8,17565,15654,4133.5,807.95,37292
1/5/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,14399,19139,6398.1,7866.5,404.27,5720.4,5663.8,6788,9231.4,9154.8,18197,17766,4256.3,813.71,36865
2/5/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,15946,18493,6045.1,9165.8,396.39,5720.4,8230.1,6540.7,9276.8,8484.3,17274,20178,4013.2,769.24,4187.9
3/5/1997,1,94.2,33.87,100.55,100.55,105.06,105.06,105.06,252.63,287.5,47.71,210.72,147.55,0,0,47.96,14124,17535,5674,10527,381.52,5720.4,6783,6020.6,8411.1,7968.6,15781,23056,3736.1,702.53,4225.6
