datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,HRO_pump,TRP_pump,DeltaIn,SAC_in,SAC_gains,Delta_gains,FMD_storage,UNV_storage,HHL_storage,THA_out,WY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci,ORO_snowpack,SHA_snowpack,FOL_snowpack
12/17/1999,7723,1705,487,2462,592,465,42,266,5790,5634,3251.37,35,,0,5789.495834,2532,2287,2268.368,12,,0,2590.9125,2137,2077,568.528,17,,0,2137.358333,15984,756,711,17451,17113,7115,7453,75.286,115.491,91.412,3500,2000,8.795255891,AN,AN,AN,0.745574875,115527.2298,2.77486937,200,29.67,22.35,21.9
12/18/1999,6967,1639,1237,967,17,56,107,179,5052,5514,3250.412,21,,0,5052.008333,2029,4183,2263.979,0,,0,1970.212496,933,2508,565.37,11,,0,926.841664,15655,765,713,17133,16659,4454,4928,74.974,115.019,91.412,3500,2000,8.795255891,AN,AN,AN,0.745574875,114802.8766,2.691623289,200,29.67,22.35,21.9
12/19/1999,6045,1307,477,1555,357,0,59,100,4201,5359,3248.018,49,,0,4201.024998,2918,1139,2267.558,32,,0,2975.412503,1196,2427,562.896,17,,0,1196.691665,15189,774,713,16676,16358,7433,7751,75.286,115.239,91.412,3500,2000,8.795255891,AN,AN,AN,0.745574875,113263.7578,2.610874591,200,29.67,22.35,21.9
12/20/1999,6075,842,805,12,130,112.5,66,379,4717,6109,3245.145,56,,0,4716.529164,1875,5065,2261.095,69,,0,1875.570828,1482,2251,561.36,20,,0,1496.599999,14423,1281,715,16419,15953,2528,2994,74.353,114.362,91.412,3500,2000,8.795255891,AN,AN,AN,0.745574875,112317.099,2.532548353,200,29.67,22.35,21.9
12/21/1999,6421,981,801,466,1068,225,33,455,4760,5549,3243.469,119,,0,4823.016665,3940,5034,2258.79,68,,0,3939.895831,1201,2432,556.286,6,,0,1567.231249,12951,2224,716,15891,15464,2449,2876,73.837,113.553,91.336,3500,2000,8.795255891,AN,AN,AN,0.745574875,111524.2608,2.456571902,200,29.67,22.35,21.9
12/22/1999,6163,1120,466,1506,808,234,60,61,4526,5557,3241.314,126,,0,4596.520832,2054,6470,2249.814,108,,0,2052.599992,1638,2300,554.933,20,,0,1637.862499,11542,3142,714,15398,15424,1097,1071,73.631,112.964,91.184,3500,2000,8.795255891,AN,AN,AN,0.745574875,110544.5686,2.382874745,200,29.67,22.35,21.9
12/23/1999,6026,1986,551,1031,548,243,41,112,4281,5623,3238.443,105,,0,4280.537498,2744,7467,2240.291,20,,0,2685.820825,1155,2587,552.065,14,,0,1155.049998,10537,4098,715,15350,15324,-353,-327,73.322,113.212,91.108,3500,2000,8.795255891,AN,AN,AN,0.745574875,109297.8776,2.311388503,200,29.67,22.35,21.9
12/24/1999,6369,1192,505,1008,222,258,81,327,4626,5643,3236.3,63,,0,4625.570832,2427,6905,2231.596,20,,0,2541.270826,976,2438,549.131,17,,0,975.7749975,9110,2902,3274,15286,15326,340,300,72.912,112.702,90.956,3500,2000,8.795255891,AN,AN,AN,0.745574875,108458.5546,2.242046848,200,29.67,22.35,21.9
12/25/1999,5649,1728,693,1108,214,289.5,60,157,4166,5664,3233.203,133,,0,4235.595831,2446,2956,2230.34,8,,0,2330.766666,837,2482,545.863,3,,0,837.3833306,8522,2966,3945,15433,15290,4188,4331,72.81,112.902,90.728,3500,2000,8.795255891,AN,AN,AN,0.745574875,107271.2227,2.174785442,200,29.67,22.35,21.9
12/26/1999,6824,2471,696,1068,206,321,44,137,5010,5252,3232.487,119,,0,5010.016666,3221,1415,2233.996,20,,0,3278.233336,708,2110,543.027,28,,0,708.1833309,7524,3924,3925,15373,15256,6479,6596,72.605,112.686,90.576,3500,2000,8.795255891,AN,AN,AN,0.745574875,106917.6782,2.109541879,200,29.67,22.35,21.9
12/27/1999,6327,792,722,315,566,362,22,75,4709,5431,3230.82,105,,0,4695.554165,1570,6676,2223.722,16,,0,1512.191658,701,2348,539.705,28,,0,701.1583305,7529,3823,3918,15270,15415,960,815,72.299,112.039,90.5,3500,2000,8.795255891,AN,AN,AN,0.745574875,106267.3485,2.046255623,200,29.67,22.35,21.9
12/28/1999,7798,2205,378,1006,529.3333333,346,75,279,5329,4658,3232.012,70,,0,5328.966668,2461,6106,2216.436,28,,0,2460.64166,1075,2094,537.629,28,,0,1075.349998,7064,4359,4012,15435,15249,2391,2577,72.299,111.518,90.5,3500,2000,8.795255891,AN,AN,AN,0.745574875,106282.9477,1.984867954,200,29.67,22.35,21.9
12/29/1999,6326,377,697,544,492.6666667,330,107,115,4662,5086,3231.058,56,,0,4661.024999,1746,8288,2203.5,36,,0,1802.099989,1081,2097,535.559,28,,0,1081.374998,6122,5419,4024,15565,14948,-523,94,71.892,110.815,90.348,3500,2000,8.795255891,AN,AN,AN,0.745574875,105629.8253,1.925321915,200,29.67,22.35,21.9
12/30/1999,5859,1680,444,1015,456,366.5,25,407,5011,6164,3228.199,49,,0,4771.587498,1829,8186,2190.843,24,,0,1828.762489,971,2089,533.336,3,,0,971.2374981,5822,6398,4024,16244,14729,-1710,-195,71.688,110.238,90.348,3500,2000,8.795255891,AN,AN,AN,0.745574875,105119.9216,1.867562258,200,29.67,22.35,21.9
12/31/1999,6460,1241,592,421,242,403,62,273,3830,4134,3227.485,56,,0,3830.024999,2154,4403,2186.448,24,,0,2211.187496,525,2208.64,530.209,3,,0,1910.673666,4058,6660,4093,14811,14393,3647.36,4065.36,71.485,109.965,90.121,3500,2000,8.795255891,AN,AN,AN,0.745574875,103693.9505,1.81153539,200,29.67,22.35,21.9
1/1/2000,5928,1807,415,433,28,377.5,107,302,4118,4796,3226.056,42,,0,4117.545832,1905,4050,2182.059,11,,0,1848.212496,1450,2328.28,528.069,0,,0,2850.109834,3998,6383,4131,14512,14637,3462.72,3337.72,71.283,109.511,89.818,3500,2000,8.795255891,AN,AN,AN,2.557868425,102626.7988,1.757189328,200,29.69,22.39,22.08
1/2/2000,6871,1824,672,794,194,352,35,175,5118,4878,3226.532,0,,0.03,5117.983334,2674,3,2187.236,4,,0,2617.070838,789,2447.92,526.193,0,,0,3789.546002,5869.5,6401,4056,16383,14627,7298.08,9054.08,71.181,109.029,89.591,3500,2000,8.795255891,AN,AN,AN,2.557868425,102613.4422,1.704473649,200,29.88,22.42,22.16
1/3/2000,6747,1721,492,1250,876,258,37,279,4644,4743,3226.294,21,,0,4644.008333,1484,4414,2181.384,21,,0,1484.616662,1420,2567.56,524.889,0,,0,4728.98217,7741,6393,4120,18254,14687,2962.44,6529.44,71.08,108.578,89.364,3500,2000,8.795255891,AN,AN,AN,2.557868425,102126.7784,1.653339439,200,29.93,22.42,22.16
1/4/2000,7216,1555,313,853,1076,164,50,205,5279,4919,3227.009,0,,0.09,5279.479167,2465,5558,2175.206,21,,0.04,2464.258328,678,2687.2,522.361,27,,0,5668.418338,4324,6388,4091,14803,14448,1283.8,1638.8,70.878,107.92,89.138,3500,2000,8.795255891,AN,AN,AN,2.557868425,102299.9186,1.643739256,200,29.97,22.54,22.17
1/5/2000,5932,1217,659,181,1276,70,61,131,4211,4890,3225.579,42,,0.01,4211.041665,1822,7634,2163.893,4,,0,1934.36249,1035,2806.84,519.349,0,,0,6607.854506,4165,6407,4121,14693,14345,-985.84,-637.84,70.777,107.324,88.987,3500,2000,8.795255891,AN,AN,AN,2.557868425,101395.9644,1.594427078,200,29.97,22.55,22.17
1/6/2000,6461,1709,438,504,1476,54,51,106,4710,4619,3225.579,91,,0,4710,1512,3889,2159.87,45,,0,1905.737497,1231,2926.48,517.087,3,,0,7547.290674,4455,6396,4099,14950,14307,2872.52,3515.52,70.575,106.908,89.062,3500,2000,8.795255891,AN,AN,AN,2.557868425,101036.1662,1.546594266,200,29.97,22.55,22.17
1/7/2000,7393,1105,785,1280,359,253,56,133,5513,4517,3227.485,35,,0,5512.941668,1692,2969,2156.3,17,,0,1186.124997,508,3046.12,515.067,0,,0,8486.726842,4100,6417,4094,14611,14118,3585.88,4078.88,70.374,107.086,88.911,3500,2000,8.795255891,AN,AN,AN,2.557868425,101497.2995,1.500196438,200,29.97,22.55,22.17
1/8/2000,6085,2008,402,1103,615,452,83,43,4338,4529,3227.009,49,,0,4338.016666,1314,1423,2156.188,4,,0,1370.533333,1004,3165.76,512.805,27,,0,9426.163011,4358,6154,4099,14611,14059,4941.24,5493.24,70.273,107.16,88.685,3500,2000,8.795255891,AN,AN,AN,2.557868425,100760.4512,1.455190545,200,29.97,22.55,22.17
1/9/2000,5813,1609,448,387,181,337.5,44,1128,3942,4415,3226.056,7,,0,3941.529166,1377,804,2157.304,11,,0,1377.650001,542,3285.4,509.914,0,,0,10365.59918,3998,6141,4100,14239,13927,5422.6,5734.6,70.173,106.538,88.534,3500,2000,8.795255891,AN,AN,AN,2.557868425,99663.95782,1.411534828,200,29.97,22.6,22.17
1/10/2000,7836,1910,1408,557,395,223,96,132,6085,4524,3229.153,0,,0.08,6085.404169,1113,7169,2145.39,7,,0,1169.358323,777,3405.04,507.193,16,,0,11305.03535,4025,6191,4114,14330,13760,-1338.04,-768.04,69.972,106.184,88.384,3500,2000,8.795255891,AN,AN,AN,2.557868425,100766.1641,1.369188784,200,30.32,22.97,22.24
1/11/2000,15085,8594,2368,1318,20,179,88,424,12007,4306,3244.427,0,,2.76,12006.64168,6175,4987,2147.39,11,,0.84,6006.333335,972,3524.68,505.112,3,,0,12244.47151,3776,6144,4113,14033,13690,872.32,1215.32,70.072,106.169,88.459,3500,2000,8.795255891,AN,AN,AN,2.557868425,107734.4976,2.16811312,200,33.74,27.08,24.26
1/12/2000,11462,4690,1117,1326,864,334,120,377,7562,3572,3252.328,7,,0.02,7562.42084,3492,4879,2144.612,14,,0,3492.424998,1428,3644.32,503.672,27,,0.1,13183.90768,6957,6502,4106,17565,14851,2755.68,5469.68,69.871,106.361,88.309,3500,2000,8.795255891,AN,AN,AN,2.557868425,109910.1935,2.103069727,200,35.83,27.1,25.56
1/13/2000,12415,3937,1298,1220,309,418,119,337,9531,4206,3262.862,14,,0.35,9530.891676,3141,5705,2139.617,11,,0,3197.687496,1332,3763.96,502.007,0,,0.1,14123.34385,8445,5790,4093,18328,14796,1121.04,4653.04,69.37,106.435,88.534,3500,2000,8.795255891,AN,AN,AN,2.557868425,113945.5755,2.039977635,200,36.13,28.65,25.58
1/14/2000,23793,4238,1048,1165,756,13,117,289.5,19097,2711,3295.363,0,,0.28,19096.92086,3210,4318,2137.288,11,,0,3154.795831,1353,3883.6,500.183,27,,0,15062.78002,8979,5656,4074,18709,16073,5160.4,7796.4,69.171,106.449,88.61,3500,2000,8.795255891,AN,AN,AN,2.557868425,127345.2176,1.978778306,200,36.17,31.43,25.58
1/15/2000,47176,6026,2252,1765,358,581,106,242,26149,1668,3355,101,,1.045,25159.90837,4502,3768,2138.841,7,,0.72,4557.970835,1032,4003.24,497.963,0,,0.2,16002.21619,9608,5681,4067,19356,16207,6767.76,9916.76,69.271,106.835,88.685,3500,2000,8.795255891,AN,AN,AN,2.557868425,146137.8651,2.639414957,200,37.96,32.45,27.38
1/16/2000,43916,12067,4232,2969,468,1149,212,855,33201,625,3415.575,58,,1.81,31222.89588,8172,1214,2152.51,11,,0.52,8116.454178,2136,4122.88,498.121,0,,0.3,16941.65235,10209,5820,4084,20113,16303,10341.12,14151.12,69.37,107.339,88.987,3500,2000,8.795255891,AN,AN,AN,2.557868425,170053.8677,3.080232508,200,41.1,36.26,30.33
1/17/2000,26014,7313,2672,2436,486,1649,416,1026,19105,3105,3447.281,15,,1.72,19105.10836,5749,3944,2156.188,7,,0.16,5805.325003,2395,4242.52,498.597,0,,0,17881.08852,10563,5740,1846,18149,19775,8483.48,6857.48,69.271,107.249,89.289,3500,2000,8.795255891,AN,AN,AN,2.557868425,180656.2827,3.147825533,200,41.66,38.11,31.68
1/18/2000,20848,8517,7543,8565,3005,5436,1638,5057,15978,3947,3470.941,103,,0.35,15978.58335,8688,4064,2165.123,7,,0.84,8575.729174,5371,4362.16,505.032,0,,1.2,18820.52469,16158,5804,921,22883,24004,11630.84,10509.84,70.072,109.029,91.412,3500,2000,8.795255891,AN,AN,AN,2.557868425,187602.0519,3.893390767,200,46.09,38.76,36.03
1/19/2000,29657,14548,2036,10467,1621,2959,916,1774,18559,2019,3503.748,0,,0.36,18559.19586,9066,6911,2169.376,11,,0.28,9066.220837,8126,4481.8,517.006,0,,0.6,19759.96086,23628,6212,907,30747,25140,11728.2,17335.2,70.876,110.739,92.711,3500,2000,8.795255891,AN,AN,AN,2.557868425,196781.1452,4.056589044,200,48.17,40.16,37.94
1/20/2000,41452,13806,5974.5,11236,3208,3344,582,815,25221,2311,3549.189,0,,1.79,25220.83754,10400,4063,2181.946,0,,0.04,10400.37501,6643,4601.44,526.764,0,,0.2,20699.39703,25597,6222,789,32608,23762,12786.56,21632.56,72.299,113.584,94.709,3000,2000,8.795255891,AN,AN,AN,2.557868425,212162.9255,3.974891372,200,48.94,42.39,40.22
1/21/2000,26477,7851,9913,7196,1075,2139,476,1020,18891,1878,3582.755,90,,0.45,18890.85836,6204,4382,2185.772,7,,0.2,6317.94167,5048,4721.08,532.76,0,,0.1,21638.8332,24141,6141,732,31014,24527,13545.92,20032.92,72.81,114.769,95.327,2500,2000,8.795255891,AN,AN,AN,2.557868425,220445.6376,4.055644631,200,49.75,42.91,40.86
1/22/2000,21382,10157,4001,4292,578,1509,140,830,15887,4006,3606.292,15,,0.2,15887.57085,6638,2087,2194.68,4,,0.08,6582.116674,3352,4840.72,534.653,28,,0,22578.26936,24188,6265,730,31183,27822,16888.28,20249.28,72.912,115.52,95.637,2300,2000,8.795255891,AN,AN,AN,2.557868425,225310.9265,4.013975292,200,50.33,43.21,41.66
1/23/2000,24181,10055,3834,4110,618,1978,1514,1518,17669,4192,3633.024,0,,0.3,17669.38336,6793,3,2208.033,0,,1.2,6735.137511,3378,4960.36,536.881,28,,0,23517.70553,26876,6266,728,33870,26252,17096.64,24714.64,72.912,116.611,96.568,2100,2000,8.795255891,AN,AN,AN,2.557868425,231714.7636,5.093556033,200,52.8,44.07,43.71
1/24/2000,40950,19759,14110,31323,4320,14580,9376,6769,22843,4326,3669.753,0,,1.95,22843.53753,14862,1578,2234.11,21,,1.32,14746.15419,21476,5080,575.315,0,,3.1,24457.1417,28407,7231,728,36366,29970,18986,25382,74.663,122.028,100.719,1900,2000,8.795255891,AN,AN,AN,2.557868425,242972.5629,6.260749352,200,57.98,46.43,50.1
1/25/2000,35044,18403,11845,30599,8841,15287,5949,6438,22359,8585,3697.073,0,,0.95,22358.83336,14874,1439,2260.98,4,,0.04,14989.95836,25370,8241,609.291,0,,2.1,25370.5667,35411,6778,2264,44453,43629,25364,26188,75.807,125.794,102.461,1750,2000,8.795255891,AN,AN,AN,2.557868425,253182.7681,6.112926872,200,62.49,47.47,54.2
1/26/2000,26240,13231,7520,12174,6450,4624,1814,2313,17778,11593,3709.341,0,,0.01,17778.11668,9742,1576,2277.394,7,,0,9858.391681,11331,10255,611.426,0,,0,11331.39584,50815,7086,4012,61913,50545,27121,38489,76.329,127.464,103.098,1750,2000,8.795255891,AN,AN,AN,2.557868425,258301.7464,5.929539066,200,63.61,47.51,54.8
1/27/2000,18990,8835,4778,7473,2680,2990,1051,1581,14605,12995,3712.473,31,,0,14605.05,7558,874,2290.516,11,,0,7500.675011,6963,10415,604.578,0,,0,6962.466661,62746,7254,4022,74022,48925,24641,49738,76.539,128.851,103.416,1750,2000,8.795255891,AN,AN,AN,2.557868425,259991.7091,5.751652894,200,63.61,47.51,54.8
1/28/2000,17461,7719,3369,5731,1200,1638,855,1054,12781,12201,3713.517,54,,0,12781.35,7147,952,2302.756,25,,0,7148.00001,5003,10330,594.005,3,,0,5002.445824,59708,7500,4026,71234,46469,22986,47751,76.329,129.287,103.656,1750,2000,8.795255891,AN,AN,AN,2.557868425,259773.4736,5.579103307,200,63.61,47.51,54.8
1/29/2000,15742,6435,3483,4233,838,1971,605,820,12275,18128,3701.771,69,,0,12275.05832,6240,317,2314.222,25,,0,6122.77501,3314,9775,581.19,0,,0,3314.104156,48104,7429,4011,59544,44504,16284,31324,76.12,130.009,104.135,1750,2000,8.795255891,AN,AN,AN,2.557868425,259059.8583,5.411730208,200,63.61,47.51,54.8
1/30/2000,23275,9056,3577,4933,1716,2042,715,1480,14848,16690,3698.117,0,,0.58,14847.775,7440,1191,2335.147,18,,1.16,7618.687518,4244,8045,573.594,29,,0,4244.349994,36746,7536,4040,48322,42421,16495,22396,76.12,130.836,104.775,1750,2000,8.795255891,AN,AN,AN,2.557868425,260954.6404,6.409378301,200,64.78,49.29,55.89
1/31/2000,24921,7967,3279,5033,1601,1948,720,1373,15031,15542,3697.073,15,,0.77,15030.65,7200,2065,2345.186,15,,0.2,7141.329175,4616,7428,568.016,0,,0.81,4615.758329,35689,7283,4030,47002,43778,18743,21967,75.807,131.668,105.095,1750,2000,8.795255891,AN,AN,AN,2.557868425,262937.5583,6.417096952,200,67.06,50.13,57.32
2/1/2000,21144,6560,3522,4196,381,1357,608,1207,13958,15832,3693.157,100,,0.73,13957.68333,5865,2522,2351.935,0,,0,5924.620839,4271,6551,563.493,0,,0,4270.654163,37242,7076,4075,48393,44761,19856,23488,75.598,131.946,105.416,1750,2000,8.795255891,AN,AN,AN,5.188383462,263748.3637,6.224584044,200,67.18,50.86,57.38
2/2/2000,22458,6373,2391,4066,415,1271,590,1037,14114,12140,3697.073,0,,0.01,14114.31667,6268,2497,2359.41,4,,0,6269.64584,3052,5492,558.654,0,,0,3052.337496,38260,7079,4087,49426,44479,24350,29297,75.39,132.731,105.577,1750,2000,8.795255891,AN,AN,AN,5.188383462,264675.2622,6.037846523,200,67.18,50.87,57.38
2/3/2000,21291,6845,3850,5189,438,1797,468,1159,13247,9663,3704.12,31,,0,13246.86251,6141,1924,2367.616,20,,0.84,6081.191674,3293,5312,554.594,28,,0,3293.08333,37699,7211,4107,49017,43798,26899,32118,75.494,134.294,105.818,1750,2000,8.795255891,AN,AN,AN,5.188383462,264688.3616,6.696711127,200,68.25,50.87,58.27
2/4/2000,19535,6961,3731,5368,1233,1421,511,1040,12562,10704,3707.775,15,,0.71,12561.72917,6394,1207,2377.99,17,,0,6454.225009,4441,4739,554.002,0,,0.74,4440.533333,38316,7097,4100,49513,43439,26789,32863,75.494,135.39,105.979,1750,2000,8.795255891,AN,AN,AN,5.188383462,264015.6727,6.495809793,200,69.21,51.99,60.32
2/5/2000,29943,7241,7850,5370,275,1091,401,1028,19268,9716,3726.631,46,,0.82,19268.56668,5807,850,2387.677,14,,0.2,5747.862508,4558,3975,555.102,28,,0,4557.583334,37013,7149,4104,48266,41943,27402,33725,75.702,136.315,106.462,1750,2000,8.795255891,AN,AN,AN,5.188383462,270083.4558,6.500935499,200,69.81,54.76,60.42
2/6/2000,33230,8046,6020,4798,292,1097,379,1039,22696,6487,3758.72,31,,1.14,22696.20419,6674,900.5,2407.977,10,,0,6675.583351,3488,4170,553.749,0,,0,3487.862499,35096,7589,4101,46786,40197,28639.5,35228.5,76.016,137.46,106.865,1750,2000,8.795255891,AN,AN,AN,5.188383462,279275.4872,6.305907434,200,70.11,56,60.42
2/7/2000,24147,11640,4780,3752,701,819,454,3399,16890,7395,3777.491,31,,0,16889.71252,6206,951,2418.232,24,,0,6145.229175,3309,3579,553.157,28,,0,3308.533333,33671,7087,4089,44847,38759,26834,32922,75.807,138.576,107.108,1750,2000,8.795255891,AN,AN,AN,5.188383462,282201.4253,6.116730211,200,70.11,56,60.42
2/8/2000,19691,6138,3014,3496,566,1022,418,4382,15113,10243,3787.027,62,,0,15112.73334,5311,2350,2424.158,34,,0,5371.691672,3168,3606,552.233,28,,0,3168.149999,32615,6399,4080,43094,38006,21807,26895,75.598,139.589,107.269,1750,2000,8.795255891,AN,AN,AN,5.188383462,283204.0874,5.933228305,200,70.11,56,60.42
2/9/2000,15250,5710,3089,3867,2082,1522,472,6233,12650,14637,3783.054,16,,0,12649.94583,5134,3227,2427.872,14,,0.08,5113.475003,3578,3719,551.897,28,,0,3577.6,30632,6414,4110,41156,36333,14750,19573,75.494,140.956,107.269,1750,2000,8.795255891,AN,AN,AN,5.188383462,281693.8289,5.835231456,200,70.36,56.06,60.79
2/10/2000,23315,6557,4485,4712,862,2863,1158,3412,14694,13178,3785.968,47,,0.96,14694.14167,8075,3968,2435.882,7,,1.56,8013.375007,3968,3503,552.819,0,,0.3,3967.841667,29306,7087,4121,40514,34581,13932,19865,75.598,142.093,107.512,1750,2000,8.795255891,AN,AN,AN,5.188383462,282303.2791,7.220174512,200,72.7,57.39,62.34
2/11/2000,34608,18629,6172,7926,932,2258,1894,2478,22723,14362,3802.119,218,,1.33,22722.79585,10393,3577,2449.272,4,,1.48,10331.79168,6694,3710,558.738,0,,1.2,6694.162505,31118,7041,4127,42286,37092,15443,20637,75.911,143.7,107.674,1750,2000,8.795255891,AN,AN,AN,5.188383462,290910.911,8.483569277,200,76.66,59.41,64.57
2/12/2000,60748,15356,7631,18966,395,4582,2139,2352,35195,16532,3839.012,63,,3.3,35195.22086,12596,680,2472.892,7,,0.52,12595.41669,16322,4302,582.579,0,,1.9,16321.83752,40204,7044,4142,51390,45662,24148,29876,76.12,145.003,108.322,1750,2000,8.795255891,AN,AN,AN,5.188383462,311560.5863,8.749062198,200,80.27,63.09,66.88
2/13/2000,91875,27195,18784,23493,479,10191,11191,1844,49763,15187,3907.073,262,,3.18,49763.08756,21915,581,2522.602,4,,2.32,21473.12504,19927,10304,601.666,0,,1.2,19927.02918,54099,7325,4064,65488,57111,31039,39416,76.854,147.597,109.95,1750,2000,8.795255891,AN,AN,AN,5.188383462,345745.6445,10.80659033,200,86.63,67.22,72.56
2/14/2000,116259,62939,38597,57040,4129,21954,10583,1856,73332,15670,4021.446,0,,3.44,73333.05426,55945,482,2632.568,0,,0.4,55923.19176,46576,20289,653.806,0,,1.5,46576.25004,72471,7470,4047,83988,75712,39271,47547,80.68,153.941,114.891,2104,2000,8.795255891,AN,AN,AN,5.188383462,401791.4166,10.88239262,200,94.32,72.63,77.79
2/15/2000,59165,37294,21258,26320,9167,8423,3575,1509,39925,33800,4033.548,24,,0.1,39925.42501,31290,5362,2684.629,4,,0,31613.42088,25213,25586,653.067,0,,0.2,25213.42083,118845,7988,4040,130873,87670,22922,66125,81.868,157.089,116.14,4500,2000,8.795255891,AN,AN,AN,5.188383462,421627.2708,10.55592084,200,95.81,72.75,79.04
2/16/2000,41418,24710,9559,14670,2738,6680,3412,1645,29786,35333,4022.546,0,,0.1,29786.15832,21183,8743,2709.794,15,,0.6,21445.35419,16448,25526,635.019,21,,0.12,16447.79998,174065,8622,4028,186715,87518,17916,117113,82.736,158.721,116.557,7917,2000,8.795255891,AN,AN,AN,5.188383462,430332.0655,10.83924322,200,96.33,72.98,80.05
2/17/2000,31624,17915,11184,10987,4737,4302,2667,2314,23499,36199,3997.293,32,,0.08,23499.27915,15373,10148,2719.88,8,,0,15241.02501,12292,24097,611.604,0,,0.51,12291.93748,173893,8581,4112,186586,86997,16553,116142,82.736,160.245,117.059,9000,2000,8.795255891,AN,AN,AN,5.188383462,432314.7414,10.51406592,200,96.59,73.08,80.55
2/18/2000,26256,13220,5631,9589,3054,3439,1627,2106,20717,37444,3963.973,72,,0,20717.16664,11579,11965,2719.486,11,,0,11777.35833,9344,18167,594.092,6,,0,9344.033318,174786,9120,4146,188052,82943,15367,120476,82.736,161.031,117.478,9000,2000,8.795255891,AN,AN,AN,5.188383462,431416.171,10.19864394,200,96.67,73.08,80.66
2/19/2000,20087,12386,7384,8267,3246,3044,1349,1598,16402,40776,3915.438,95,,0,16401.27079,10394,10607,2714.509,52,,0,11231.48611,8001,14839,580.496,17,,0,8001.349988,159602,8465,4146,172213,78683,12461,105991,82.736,161.455,118.149,9000,2000,8.795255891,AN,AN,AN,5.188383462,426246.6332,9.892684626,200,96.68,73.08,80.67
2/20/2000,21482,10867,5818,6611,91,3639,2052,1650,16939,36197,3877.224,8,,0.03,16938.77497,8977,13624,2709.532,41,,0.44,10685.61389,6695,12758,568.357,57,,0,6694.920823,144725,9013,4145,157883,75620,13041,95304,82.845,161.86,118.653,12500,2000,8.795255891,AN,AN,AN,5.188383462,421873.0765,10.03590409,200,97.56,73.33,80.98
2/21/2000,24857,12125,4214,7505,597,3971,2037,1933,17016,35477,3840.342,133,,1.07,17015.32497,10074,11245,2707.31,15,,0.08,10139.74166,6840,10410,561.275,0,,0.28,6839.491661,133466,8921,4131,146518,74013,16881,89386,82.736,162.245,118.906,13000,2000,8.795255891,AN,AN,AN,5.188383462,417794.7477,9.814826965,200,98.22,74.76,81.53
2/22/2000,40679,19297,5735,10946,690,3651,3408,1756,29161,31294,3835.022,549,,0.67,29160.83333,12838,12408,2707.963,34,,1.76,12771.22083,9221,8748,562.213,0,,0.01,9220.908334,125114,8442,4133,137689,72319,19869,85239,82.736,162.4,119.665,13334,2000,8.795255891,AN,AN,AN,5.188383462,426065.8436,11.28038216,200,101.96,78.03,84.13
2/23/2000,58267,18710,11333,15683,3630,9599,6922,1471,32418,31046,3837.416,165,,2.01,32417.975,16257,14842,2710.841,30,,0.24,16322.99167,17108,9808,576.693,0,,1.71,17108.33335,123883,7470,4085,135438,74535,18839,79742,82.627,162.611,120.003,14000,2000,8.795255891,AN,AN,AN,5.188383462,437180.5264,11.18197069,200,105.13,80.93,87.14
