,PFT_rainfnfstd,PFT_snowfnfstd,PFT_raininfstd,PFT_snowinfstd,PFT_baseinfstd,KWH_rainfnfstd,KWH_snowfnfstd,KWH_raininfstd,KWH_snowinfstd,KWH_baseinfstd,SUC_rainfnfstd,SUC_snowfnfstd,SUC_raininfstd,SUC_snowinfstd,SUC_baseinfstd,ISB_rainfnfstd,ISB_snowfnfstd,ISB_raininfstd,ISB_snowinfstd,ISB_baseinfstd,MIL_rainfnfstd,MIL_snowfnfstd,MIL_raininfstd,MIL_snowinfstd,MIL_baseinfstd
13,0.22868387672631132,0.6173144607535112,0.0,640.561282601446,58.51440278170598,0.09546871310427127,0.16466553433489584,0.0,192.36768651077512,11.987799091110077,0.06524336809564284,0.05719181540873918,0.0,81.84483896194016,3.7542009014501345,0.11121481394880885,0.2684856715054856,0.0,319.77369657114735,31.088822499296114,0.27983451096367074,0.6261803374942152,0.0,557.0995351740656,66.03662251495494
14,0.22879083622828345,0.617312022919661,0.0,640.5576407276938,58.51400537542032,0.09553287148092868,0.16466554935473768,0.0,192.3677061793047,11.987804690530238,0.06534182438326896,0.05719181206253107,0.0,81.84482494247497,3.7542024139890096,0.11147561734374214,0.2684836794285738,0.0,319.77032554868543,31.088522699459432,0.281048187630227,0.6261791501232543,0.0,557.098850329794,66.03682451910355
15,0.2289562903720102,0.6173157988953197,0.0,640.5631073241274,58.51448059326923,0.09555291733878363,0.16466552931160372,0.0,192.3676821960095,11.987785970148083,0.06543113359603392,0.05719178230326291,0.0,81.84477175105488,3.7541955893565357,0.11153309128121802,0.2684774800118673,0.0,319.76279282785015,31.08777752561708,0.28211373311526533,0.6261767475642024,0.0,557.0970881799778,66.03655600314687
16,0.2290671287165844,0.6173077800505838,0.0,640.5527811874958,58.513678613349676,0.09556235088550899,0.16466528717413392,0.0,192.36734932904704,11.98778251410609,0.06551378045697975,0.05719171871123722,0.0,81.84466082220779,3.7541941222688817,0.11146867585142478,0.26848303668488066,0.0,319.76969089341276,31.0885660830428,0.28270281318009666,0.6261780339956571,0.0,557.0978989846502,66.03658765060476
17,0.22916459618068866,0.617310119138192,0.0,640.555473157938,58.51381424327218,0.0955649239954798,0.16466587133965702,0.0,192.3680296445385,11.987827651170067,0.06558301818760734,0.05719195556234298,0.0,81.84502921386968,3.7542124883081796,0.11152249925581052,0.26848194699378214,0.0,319.7687095045138,31.088382432144005,0.2830032596478351,0.6261805758324986,0.0,557.0998648670912,66.03671956680007
18,0.22924559084698704,0.6173159523278173,0.0,640.5627977102977,58.514457990446715,0.09556286874260725,0.1646654166998018,0.0,192.36748350835603,11.987780655351532,0.06565025294155276,0.057191783185116106,0.0,81.84474802270842,3.7541953067904705,0.1115455345410427,0.2684831212985832,0.0,319.77043845193737,31.088559310319408,0.2836634164563698,0.626181315510938,0.0,557.1003143885785,66.0367301357021
19,0.22932454575883057,0.6173101451172539,0.0,640.5553784594213,58.51412569285606,0.09555954592660224,0.16466506730143313,0.0,192.36710068342813,11.987759006505907,0.06570944026193769,0.05719161339668778,0.0,81.8444904220725,3.75418459910203,0.1115424811469105,0.2684849570295859,0.0,319.77275189572725,31.088771238847,0.28439890735579293,0.6261787478639251,0.0,557.0984724714149,66.03662923841792
20,0.22930500012818844,0.6173094310429112,0.0,640.5551589436883,58.513833299758375,0.09555479534693714,0.16466573376497456,0.0,192.36788277435892,11.987812858295745,0.06575100335524438,0.05719189088935056,0.0,81.84492486792821,3.7542022724923636,0.11152704811876453,0.268479678004047,0.0,319.76578568681816,31.088269598503008,0.28459773069564154,0.62617899323869,0.0,557.0986238133289,66.03664564208977
21,0.2293480931452017,0.6173140913468613,0.0,640.5605798495463,58.51438759182277,0.09554934801059431,0.1646653602068698,0.0,192.36754207899847,11.987769340003688,0.06580024504347043,0.057191696599885246,0.0,81.84470109868359,3.754194905594609,0.11147090859880286,0.2684811003857954,0.0,319.76746714300896,31.08841568296353,0.28516076861519063,0.6261797090452853,0.0,557.099076724679,66.03666071613031
22,0.2294068363886506,0.6173153740584255,0.0,640.5622405288447,58.51443703395176,0.0955422916387617,0.16466448579760243,0.0,192.36595391836678,11.987665975980226,0.06583841364469242,0.05719128783283221,0.0,81.84355055993447,3.754132440486199,0.11138635651272445,0.26847990368489394,0.0,319.7658621051665,31.08822172945066,0.28517963776845784,0.6261793713688821,0.0,557.098879802136,66.03656100602478
23,0.22938959165453449,0.6173110405935117,0.0,640.5563726472803,58.51385537815785,0.09553603245801405,0.1646638652442864,0.0,192.36507691966497,11.987720002329908,0.06589077576678701,0.05719138020498197,0.0,81.84385299427807,3.754170641720947,0.11143040219299344,0.26848323370534116,0.0,319.7703708869616,31.088585788538285,0.28513421408138456,0.6261797179740862,0.0,557.0991138117519,66.0366820232836
24,0.22932718130756474,0.6173121895701743,0.0,640.558346838532,58.514101329595285,0.09552906790813609,0.1646651039084446,0.0,192.36708281897654,11.98773090504833,0.06594799245348396,0.05719152108766207,0.0,81.84422792624942,3.754164513635852,0.1113944200380191,0.26848135328448286,0.0,319.7682550062698,31.088354059059803,0.2848663564639106,0.62617854682018,0.0,557.098310445146,66.03667110333252
25,0.2292412570301253,0.617310782828561,0.0,640.5564344561499,58.51398362607066,0.09551855792423446,0.16466530922954284,0.0,192.3673363303359,11.987780506024247,0.06601445435842333,0.0571917673204145,0.0,81.84472090076915,3.7541923306068052,0.1113893891053735,0.26848269972122685,0.0,319.7698578951413,31.088552106325597,0.28435863270088524,0.626179324216928,0.0,557.0988742731867,66.03671255294425
26,0.22920646342177528,0.61731267532903,0.0,640.5586794451962,58.514021636073224,0.09550716762612158,0.16466340870130872,0.0,192.36457004952015,11.98761947851935,0.06606713966350596,0.057190921221099617,0.0,81.84298568332456,3.7541193844728338,0.11131736401437112,0.2684819167595403,0.0,319.76897889038764,31.088485073593034,0.2844312069575584,0.6261802025920621,0.0,557.0993762742366,66.03666364029081
27,0.22913761198907137,0.6173133369715175,0.0,640.5596739274853,58.51426919644312,0.09549986088390536,0.1646668310341227,0.0,192.36948086446802,11.987877430528242,0.06611521401077881,0.05719213252525037,0.0,81.84537154435888,3.754221248693277,0.11126464973273839,0.26848363966428157,0.0,319.7711043409038,31.088649037982083,0.2845274445634018,0.6261805673079359,0.0,557.0996454362265,66.03680524042372
28,0.22898550925142305,0.6173117487495347,0.0,640.557985325212,58.51410076347505,0.09550283681772835,0.16466569652912524,0.0,192.3680835326913,11.987776532682332,0.066165919639457,0.057191593046128794,0.0,81.84441169113846,3.754161269101116,0.11117700267584754,0.26848471072786034,0.0,319.77266844209555,31.088753438469695,0.28441952137948623,0.6261809353413325,0.0,557.099847719992,66.03680361177699
29,0.22888763544321727,0.6173138017761576,0.0,640.5603506121981,58.51418389828703,0.0955118304868125,0.1646655237030301,0.0,192.36738112600435,11.987743576559568,0.06622270314997503,0.05719182338751598,0.0,81.84460575975054,3.7541816836546884,0.1111326299837953,0.2684800652758114,0.0,319.7663786718515,31.08816083128483,0.2846312732483865,0.6261789727937391,0.0,557.0984047663485,66.03663428924463
30,0.22869674667498127,0.6173101881688283,0.0,640.5557641736293,58.51399173734644,0.09549848569488469,0.164662427761102,0.0,192.36284532234436,11.987555943479839,0.06621435227730386,0.057190800678277615,0.0,81.84253614262789,3.754109214336151,0.11094022371309338,0.2684937554643111,0.0,319.78428371642116,31.089868908532047,0.28474485473317923,0.6261807285584451,0.0,557.0997838779969,66.03671107134876
