datetime,SHA_storage,SHA_tocs,SHA_available_storage,SHA_flood_storage,SHA_out,FOL_storage,FOL_tocs,FOL_available_storage,FOL_flood_storage,FOL_out,ORO_storage,ORO_tocs,ORO_available_storage,ORO_flood_storage,ORO_out,YRS_storage,YRS_tocs,YRS_available_storage,YRS_flood_storage,YRS_out,NML_storage,NML_tocs,NML_available_storage,NML_flood_storage,NML_out,DNP_storage,DNP_tocs,DNP_available_storage,DNP_flood_storage,DNP_out,EXC_storage,EXC_tocs,EXC_available_storage,EXC_flood_storage,EXC_out,DEL_TRP_pump,DEL_HRO_pump,DEL_total_outflow,DEL_SWP_allocation,DEL_CVP_allocation,DEL_X2,DEL_SCINDEX,DEL_SJINDEX
1906-11-05,3525.3631234802074,3793.6666666666665,1695.0640965231826,882.4589252966566,8.661556349050302,748.1712024320335,695.0,1308.1253259007967,1290.304833134055,11.673075142994609,2684.3355216418176,3157.4318145054945,790.2503451811157,845.7948770579785,9.559856512826821,675.3555081879665,799.0,335.5975619097313,390.89848333376153,2.1695999963463937,1987.9968779031678,1970.0,0.0,0.0,3.690063844943643,1932.683370081236,1690.0,0.0,0.0,24.793388388,684.4200753854793,674.6,0.0,0.0,2.0808595006280637,8.528925605472,13.249586754547199,52.55430690758883,2844.131290031023,2401.465608319665,50.206935244479695,11.940817278,6.87351297228
1906-11-06,3523.9192200115644,3772.0,1709.9665299795154,901.4057348208571,6.9630188312494825,738.9409702601317,687.0,1296.166105861154,1281.486171209394,11.532352941958319,2679.145648592706,3140.2213923076924,779.746438027849,858.0404643389986,5.695787097846311,673.889861909443,799.0,334.38503891277014,391.53376058550987,2.2293619797168285,1984.6610818262227,1970.0,0.0,0.0,3.0511968609119324,1909.4445271451636,1690.0,0.0,0.0,24.793388388,682.3569500996974,674.6,0.0,0.0,2.1244958641909437,8.528925605472,13.249586754547199,46.484703185974645,2838.9067971424656,2400.7686625514925,51.02828151546465,11.940817278,6.87351297228
1906-11-07,3528.804862317387,3750.333333333333,1781.8200939179721,976.993714747904,7.603350730997611,730.432418965974,679.0,1285.9094023929918,1273.9471405747606,11.309375181315204,2678.970059832671,3128.8551406593406,774.9588209727352,869.557608636221,5.831373213320463,673.076956125688,799.0,334.04169318532706,392.7831201320266,2.1920132194491453,1982.1056138900958,1970.0,0.0,0.0,2.522275835700066,1885.773862722215,1690.0,0.0,0.0,24.793388388,680.3465752270498,674.6,0.0,0.0,2.80363635891504,8.528925605472,13.249586754547199,63.95997329504491,2826.7316393050446,2401.2467519299203,51.883708240316444,11.940817278,6.87351297228
1906-11-08,3547.9049826158007,3728.6666666666665,1803.2758993505847,1002.0010487805175,8.254686928247867,721.5650933673231,671.0,1276.3489653106978,1266.8052562955181,10.975048510253409,2678.4605378500573,3135.1452584615386,769.6707688783482,862.6194395464279,6.126372882245171,672.3013991022007,799.0,333.80478189840323,393.92433623881107,2.172099169895904,1979.9899297892482,1970.0,0.0,0.0,2.1336315774559353,1861.6334131760905,1690.0,0.0,0.0,24.793388388,677.6102975457073,674.6,0.0,0.0,2.376991731534336,8.528925605472,8.963300769682974,95.01590913075191,2838.02009834983,2400.539543842033,52.48599095480485,11.940817278,6.87351297228
1906-11-09,3555.0134692154,3707.0,1811.4071146398871,1013.3681579062568,9.2385163480787,712.317826672342,663.0,1266.3334725851248,1258.8807664578137,10.796450644328688,2678.301239337929,3137.2455156043957,742.769145884116,837.8162321412749,6.480353046938324,671.5457561282666,799.0,333.81388768029444,395.13034309514865,2.184535533511325,1978.4353527562719,1970.0,0.0,0.0,1.8986791459393317,1837.5720446215685,1690.0,0.0,0.0,24.793388388,675.1928259464727,674.6,0.0,0.0,2.376991731534336,8.528925605472,13.249586754547199,85.8986883930753,2785.2939712577154,2398.490455018739,52.799550583136416,11.940817278,6.87351297228
1906-11-10,3555.3277462396645,3685.333333333333,1820.0370470642981,1025.023738730668,7.801495524052363,703.6161198261385,655.0,1257.1370907181722,1251.561538948125,10.634491359885505,2672.46583174445,3143.2847517948717,724.0581976362122,816.6450607776167,6.4461560222025245,670.7776767907171,799.0,334.07047434169476,396.431366687871,2.164621483958083,1977.4955430302055,1970.0,0.0,0.0,1.8076097625463718,1814.1607785452904,1690.0,0.0,0.0,24.793388388,672.8793766941702,674.6,0.0,0.0,2.40297520256496,8.528925605472,8.20519973212754,86.90049634081726,2767.6087771852635,2398.5138785555946,53.16100959794293,11.940817278,6.87351297228
1906-11-11,3557.881953177512,3663.6666666666665,1827.8920394356217,1035.5946969145043,7.102716682253901,695.0523722644188,647.0,1248.558481654684,1244.6157285737631,10.464972858018072,2670.6820228218344,3149.1383885714285,695.3268316617615,785.3390671666959,6.477635691571001,670.0295115027209,799.0,334.72545478440486,398.00109833014665,2.174578508734704,1977.1312654966334,1970.0,0.0,0.0,1.6390240080592777,1790.4189273456022,1690.0,0.0,0.0,20.31472100592164,670.4969978552069,674.6,0.0,0.0,1.2015272707039006,8.528925605472,8.27681653804268,81.82646057565849,2756.1509751993462,2400.9867147909317,53.49510024470355,11.940817278,6.87351297228
1906-11-12,3560.80469102383,3642.0,1833.9415051112417,1044.110925749786,7.2454611448234365,686.3929332876577,639.0,1239.4959669847592,1237.0043557109398,10.437381857995138,2668.4789656354615,3154.8164567765566,663.629034090896,741.6837521194554,6.372535526458733,669.271389189948,799.0,331.6665074059165,395.7470120476453,2.184535533511325,1976.456922478685,1970.0,0.0,0.0,1.4956304458062732,1771.1557435279924,1690.0,0.0,0.0,16.46240159777103,669.2425845019475,674.6,0.0,0.0,0.4561983463392,8.528925605472,7.76838928403231,55.658499599869444,2729.9521160867494,2401.9840060882484,53.84966897187196,11.940817278,6.87351297228
1906-11-13,3563.0701720117504,3620.333333333333,1833.9727938187045,1046.388072277271,6.612942137624136,678.3329398554112,631.0,1230.4351865956523,1229.2347424434936,10.567242942018439,2667.096049935311,3160.3239753846156,648.823376325542,699.3657504335431,6.543709079889484,668.5033098523985,799.0,333.0705603237419,397.86181130139073,2.209447930163587,1975.8833482296732,1970.0,0.0,0.0,1.418506339742271,1755.74646589539,1690.0,0.0,0.0,13.380546071250548,668.7983940894724,674.6,0.0,0.0,0.4561983463392,8.528925605472,6.343631484027924,24.568720719147912,2734.1632252994045,2405.024094185706,54.43360411645975,11.940817278,6.87351297228
1906-11-14,3564.0991472166293,3598.6666666666665,1832.8915465218004,1047.4560576407262,6.684478005272265,670.9007712882785,623.0,1222.689865093303,1222.688392056687,10.552044206131841,2664.850919360579,3161.6720296703297,638.2936353482794,676.2229190815563,6.641295856584653,668.6123412571735,799.0,335.4723892822501,400.8939119974607,2.2044694177752766,1975.5748518054172,1970.0,0.0,0.0,1.326190195438494,1743.419043789308,1690.0,0.0,0.0,10.920758178950202,668.4019200405533,674.6,0.0,0.0,0.4561983463392,8.528925605472,8.116478623180228,17.934569489053924,2730.1114653188292,2410.5119104262085,55.513529318523105,11.940817278,6.87351297228
1906-11-15,3564.6608840751874,3577.0,1834.857413621806,1051.3315905846785,7.353302466955881,662.9339832761402,615.0,1215.464728636846,1216.484592471332,10.373575135057987,2663.6907474617065,3149.660357216117,625.4335242472096,658.997819791957,6.482023129580141,668.7263511743369,799.0,338.7684209120886,404.75065190591897,2.1247735501408895,1975.205587228202,1970.0,0.0,0.0,1.2918718253833958,1733.5798922201068,1690.0,0.0,0.0,8.945965881650592,668.0064000412193,674.6,0.0,0.0,0.4561983463392,8.528925605472,8.179107509105961,14.112934090486409,2728.104623811469,2418.1162734873437,56.73731902504622,11.940817278,6.87351297228
1906-11-16,3565.1978295288286,3555.333333333333,1831.5352456235285,1049.8239942624778,7.74629552414532,654.2109734275589,607.0,1207.4617554674187,1209.4562999752688,10.232949960839925,2661.65824498579,3152.6621785347984,617.4960635427882,642.5390611191026,6.7710148646306685,668.9200569591346,799.0,342.8794945223783,409.36296278201155,2.0874247898732063,1975.0683137479816,1970.0,0.0,0.0,1.205504071587302,1725.6807230309082,1690.0,0.0,0.0,7.365501300010283,667.6108800418854,674.6,0.0,0.0,0.4561983463392,8.528925605472,8.104317783908414,11.900048125019996,2729.684138602422,2421.784638683455,58.04855780452988,11.940817278,6.87351297228
1906-11-17,3564.372062918649,3533.6666666666665,1840.6519980587593,1060.6130098737844,8.32245908143378,645.754380488521,599.0,1199.557201288678,1202.423045876809,10.18622965606544,2661.551097878533,3158.2345494505494,620.9701160624685,650.6529104559916,9.566998992153636,669.1511115042,799.0,347.63739911005257,414.57027491837175,2.097381814649827,1974.7228427327973,1970.0,0.0,0.0,1.172842265183317,1719.358864704347,1690.0,0.0,0.0,5.9442172382680845,667.1829144227714,674.6,0.0,0.0,1.4975603280566208,8.528925605472,8.008799374490764,13.14405895663683,2725.358646239523,2426.0999233963275,59.39781845278425,11.940817278,6.87351297228
1906-11-18,3566.2918517538515,3512.0,1833.7295496591857,1055.2132777106476,12.451889025772754,637.6039855397711,591.0,1191.763629891633,1195.402634397231,10.205144321241976,2661.4516030026675,3130.353883882784,635.8662981035889,720.743268475406,17.34249716087788,669.3722090244888,799.0,352.53183812444126,419.86896242995545,2.1222942113020897,1974.5921955071813,1970.0,0.0,0.0,1.1629891836690605,1713.6737284573783,1690.0,0.0,0.0,4.9656812282768445,665.7259914500183,674.6,0.0,0.0,5.337322305061536,8.528925605472,8.4087601093089,27.96239752117534,2747.7775633591514,2424.230080142638,60.60865994448785,11.940817278,6.87351297228
1906-11-19,3561.1250536249017,3490.333333333333,1822.133520255403,1045.0423526829418,15.828313642278369,629.710180057612,583.0,1184.4565111430559,1188.8161346979941,10.181241342705135,2661.3655025069447,3136.59286007326,652.2732382272505,758.7540768365918,19.098920298415933,669.5683941481253,799.0,353.8750654842696,421.5772692448869,2.0874247898732063,1974.5527831811244,1970.0,0.0,0.0,1.0996885367328104,1709.7595844174132,1690.0,0.0,0.0,4.0237304370807125,660.4474393927918,674.6,0.0,0.0,2.2115702442096,8.528925605472,10.821558144437176,30.368078276763278,2756.781945405847,2424.4464831639766,61.2653997773709,11.940817278,6.87351297228
1906-11-20,3552.8430540195022,3468.6666666666665,1808.9892064691865,1033.146673685315,18.77506060779642,621.6808064798782,575.0,1177.045521499786,1182.068480126366,10.170806563166819,2661.275573912055,3141.3184015384613,673.5596746421671,790.506388378318,18.338386084820634,669.7994486931907,799.0,347.55033864768575,415.58283843188076,2.0575338808326338,1974.2995805933792,1970.0,0.0,0.0,1.0680377712179507,1705.9917812526287,1690.0,0.0,0.0,3.4311919526129717,658.2946393964172,674.6,0.0,0.0,2.1853884260718717,8.528925605472,8.005456909009695,29.21433022736178,2761.629661290006,2426.2146967682847,61.832720520133265,11.940817278,6.87351297228
1906-11-21,3542.968026454569,3447.0,1782.1053499697875,1007.4639532223532,20.93516032930338,613.6934048717122,575.0,1169.488392836971,1175.0914586817883,8.617916590682432,2661.183733251052,3147.23133978022,663.9817629267619,776.2198212389283,11.382307418848725,668.7189924966631,799.0,340.78556761304924,409.11796757728166,2.050076029605523,1974.17297753132,1970.0,0.0,0.0,1.0423283984761385,1703.6216273147577,1690.0,0.0,0.0,2.841060669366516,656.1183967554539,674.6,0.0,0.0,1.5062677660584862,8.528925605472,7.936671966405811,23.186900141020057,2719.7875590686945,2426.0132552476252,62.393852008354855,11.940817278,6.87351297228
1906-11-22,3529.993328921778,3425.333333333333,1740.17428351597,966.6393601206887,22.5101577927173,607.5024634835544,575.0,1164.4693011387583,1170.573059439574,7.237618497224823,2660.9606324249817,3152.9637227106227,675.8258607673052,783.5402647736307,14.013207249129032,667.6459941513625,799.0,334.0982418036251,402.70367127390944,2.0077487569495296,1974.0701400403525,1970.0,0.0,0.0,1.0574157762556753,1701.261102181772,1690.0,0.0,0.0,2.3982347067051744,654.6613567579076,674.6,0.0,0.0,0.4561983463392,8.528925605472,7.820206085061159,25.6569694477114,2726.235838437915,2422.224450147899,63.0733465361818,11.940817278,6.87351297228
1906-11-23,3514.5909397121327,3403.6666666666665,1706.797122356358,934.2878969132294,23.848179564969893,601.9999061404325,575.0,1159.569031714169,1166.1867996152332,6.238678534678108,2660.8620697805195,3158.5255793406595,657.3854563539124,755.9592701571089,12.651006920844464,666.6153230787179,799.0,327.69543561703483,396.55011664319363,1.9405090876412734,1974.1304895514706,1970.0,0.0,0.0,1.037317744649181,1699.4256575567638,1690.0,0.0,0.0,2.4116429711454046,654.1627698496563,674.6,0.0,0.0,1.1580099154052832,8.528925605472,9.020983499153772,25.186248207720137,2666.0751117139835,2418.718436416007,63.65009638154902,11.940817278,6.87351297228
1906-11-24,3498.331917159176,3382.0,1635.812107171543,864.2792332044914,24.810434338325933,598.11005404808,575.0,1156.0014365632828,1163.05998884391,5.521681936403215,2660.687294243624,3163.0,605.2773632089554,634.1906403916157,7.561711722803267,665.6518916753815,799.0,321.8802222735942,390.9630305817857,1.9629223107440255,1974.0500974250447,1970.0,0.0,0.0,1.016590063173453,1696.983635742694,1690.0,0.0,0.0,2.130307434429091,653.0043612565659,674.6,0.0,0.0,0.8968066100600256,8.528925605472,8.017852339943715,21.118357472759097,2619.5476654157364,2418.916103718086,64.20708325810081,11.940817278,6.87351297228
1906-11-25,3480.5770861147535,3360.333333333333,1591.0976702817827,820.4576555511685,25.782478817827336,595.2567357435469,575.0,1154.1899458428927,1161.6540093799147,4.804481352239986,2660.592557714858,3163.0,576.0470843638232,572.0551154608809,7.687031392013717,664.6660470489425,799.0,316.1710451839409,385.4632889972752,1.9330314017034527,1973.9671866991418,1970.0,0.0,0.0,1.0678307277960357,1695.5015266542807,1690.0,0.0,0.0,2.095477682421629,652.2073609273295,674.6,0.0,0.0,0.6530181807184993,8.528925605472,7.591358883467933,21.976126232786484,2590.1446724797797,2419.5554529314095,64.8471963260168,11.940817278,6.87351297228
1906-11-26,3462.6789048043106,3338.6666666666665,1550.3511603498412,780.5603726953027,26.185990104537797,592.4363205036681,575.0,1136.654701697905,1144.4977160051403,4.203769479996107,2660.367542839204,3163.0,560.4475863869867,542.2749561083385,7.360762301654063,663.7100933315439,799.0,295.1614698546782,364.64615792180507,1.9031603273735902,1974.1721493576322,1970.0,0.0,0.0,1.0313131769800294,1693.6493216987221,1690.0,0.0,0.0,1.706975203737024,651.5262686970716,674.6,0.0,0.0,0.5311140486923808,8.528925605472,8.666084324611347,19.737615218843345,2549.029975617544,2421.733098633322,65.42639145211645,11.940817278,6.87351297228
1906-11-27,3442.8293113833174,3317.0,1510.9806106234166,741.9727140606715,26.722081778175014,590.08781052468,575.0,1111.4836184161393,1119.6925516595095,3.8001066323845163,2660.233557384884,3163.0,544.073272294592,511.7743727624213,6.480624782475058,662.7840106884753,799.0,288.9152933157335,358.577296027736,1.8583338811680865,1974.026079154368,1970.0,0.0,0.0,1.034263103215153,1692.9859894684341,1690.0,0.0,0.0,1.5917553692203104,650.9623103509139,674.6,0.0,0.0,0.5398214866942465,8.528925605472,7.277806280382947,17.58383929425257,2479.395756321418,2369.573373510501,66.04310900648795,11.940817278,6.87351297228
1906-11-28,3423.1509320726195,3295.333333333333,1487.7656338833328,719.507038080948,27.997688999956484,587.9557633936186,575.0,1076.830673604993,1085.363344061741,3.7904292130296775,2660.153197054441,3163.0,525.894327949218,478.4039541196473,6.934034368488375,662.6663511845412,799.0,285.1405259746375,354.9662869728015,1.853355368779776,1974.0378788593086,1970.0,0.0,0.0,1.0397251929583946,1692.3397944282,1690.0,0.0,0.0,1.3720462786812095,650.4507215914449,674.6,0.0,0.0,0.548528924696112,8.528925605472,6.045035093413844,22.214682039231704,2462.941730518075,2369.8031498581868,66.70052620121288,11.940817278,6.87351297228
1906-11-29,3406.621077764095,3273.6666666666665,1467.359517794224,699.7949092679155,28.925967174231097,585.2885540134081,575.0,1047.8674484221795,1056.721836826848,3.7807517936748387,2660.0670965587183,3130.985397802198,511.83239246777185,486.6762516092929,7.040150070789015,662.5536701929954,799.0,283.71338283376974,353.6906442302553,1.853355368779776,1974.0597272182815,1970.0,0.0,0.0,1.0289808151916533,1693.0712192203569,1690.0,0.0,0.0,1.2273718987595519,649.962871013754,674.6,0.0,0.0,0.4561983463392,8.528925605472,6.806998259927354,23.566123016436123,2442.3983371123054,2371.824114776106,67.17081569994326,11.940817278,6.87351297228
1906-11-30,3388.6966312324944,3252.0,1439.1617771494641,672.272274223154,29.628355002974764,582.9224336223097,575.0,1028.787176144531,1037.9536313507224,3.77107437432,2659.9809960629955,3137.2083314285715,496.7528773832134,455.4650551737375,7.2886789959903275,662.4409892014495,799.0,282.8059890712341,352.92371548770893,1.8508561952302656,1974.0167497072146,1970.0,0.0,0.0,1.0106940733251577,1691.740706825903,1690.0,0.0,0.0,4.7855206530982075,649.6255658903551,674.6,0.0,0.0,0.7836099160357728,8.528925605472,6.956706771662425,29.641794195933436,2404.5875845303167,2371.8100210670264,67.57710064244827,11.940817278,6.87351297228
1906-12-01,3369.865301004726,3252.0,1471.815893945234,704.2686712975055,34.30841687708176,581.2076237073368,575.0,1112.2766890455196,1121.067003985166,5.65088010644804,2659.8948955672727,3141.9130641758243,450.95841711290444,364.10486237017335,3.4428813165162375,662.3308073834532,799.0,282.27447506840156,352.31516884991754,1.388429749728,1973.9872391033116,1970.0,0.0,0.0,1.2978379024642892,1687.2422539409165,1690.0,0.0,0.0,3.8203636299301436,648.9094534948669,674.6,0.0,0.0,0.4561983463392,8.528925605472,6.887183007014414,44.83420971259753,2435.3783146269043,2371.356471557397,67.81291040477615,11.940817278,6.87351297228
1906-12-02,3388.75952866615,3252.0,1531.7355102593885,761.9521243902382,36.42613513943662,596.0856691861527,575.0,1114.830591263267,1122.7251776002163,11.675084238399702,2661.030460524038,3147.8050032967035,447.62360194903334,354.5965434942643,3.4280945396816342,662.5645197797539,799.0,278.17518696408695,347.81494028698205,1.388429749728,1975.135814419868,1970.0,0.0,0.0,1.9683992460249105,1685.5959332825319,1690.0,0.0,0.0,3.2263140441536637,648.9439678749741,674.6,0.0,0.0,0.4561983463392,8.528925605472,6.807228696094171,55.030377345966286,2427.9519542557937,2379.3829617102506,67.76852924866768,11.940817278,6.87351297228
1906-12-03,3397.247112459343,3252.0,1598.866322880315,826.7993330526078,41.06048825676595,620.160667532178,575.0,1126.4890324829998,1133.4567710100341,12.794202922093065,2662.94365523156,3153.5214265201466,446.446231453974,348.43955994687894,3.422179828947793,662.7982321760546,799.0,275.1431707060543,344.3703421240464,1.388429749728,1977.8180597941105,1970.0,0.0,0.0,1.8987074954478886,1682.6625977502815,1690.0,0.0,0.0,2.8716694166517116,651.8235533246703,674.6,0.0,0.0,0.4561983463392,8.528925605472,6.695266315671802,60.84707316522881,2413.342693313708,2372.9681265888107,67.5942565069364,11.940817278,6.87351297228
1906-12-04,3415.702657160203,3252.0,1637.8325878526214,863.5119924877768,40.52422133628829,624.6073902008859,575.0,1126.9063201588085,1132.9704027779585,12.001484648749898,2669.062367948529,3159.0673512820513,471.94452843783847,389.93876415554064,3.5773566881906076,663.0319445723553,799.0,272.4788221772113,341.283291561111,1.388429749728,1977.5392927918024,1970.0,0.0,0.0,1.8520106238966492,1681.9689382473175,1690.0,0.0,0.0,2.228290905338467,653.0470991077339,674.6,0.0,0.0,0.4561983463392,8.528925605472,6.928704935712062,52.6798870363148,2429.632388601537,2376.3856339338154,67.36468024654025,11.940817278,6.87351297228
1906-12-05,3413.5387663378283,3252.0,1690.8059074773953,914.2259023911306,42.986719861152565,621.4603187603657,575.0,1116.7513263014864,1121.9435958135177,11.961399285273252,2696.5144326956874,3163.0,506.6393412279145,430.0309930049623,4.180407265687467,663.265656968656,799.0,270.5223970651924,338.8967524981755,1.388429749728,1977.3525053055976,1970.0,0.0,0.0,1.8541162670850555,1680.976131637419,1690.0,0.0,0.0,3.2401983416509434,653.4710878673504,674.6,0.0,0.0,0.4561983463392,8.528925605472,6.990170003846401,60.09953051630731,2450.5275801223074,2378.3750864832687,67.24080923407793,11.940817278,6.87351297228
1906-12-06,3423.439319114886,3252.0,1668.5756398303604,889.7357047226756,36.401071753302915,621.3277459014536,575.0,1109.8258025253774,1114.1359816452164,11.893945870584572,2708.0748518497735,3163.0,527.4571150175351,461.3152373510677,4.337627100133453,663.4993693649567,799.0,267.6364596891291,335.57529283524,1.388429749728,1977.360927878351,1970.0,0.0,0.0,1.8137511949297278,1679.004720070491,1690.0,0.0,0.0,3.295140490318752,653.7320154702169,674.6,0.0,0.0,0.4561983463392,8.528925605472,7.01590515328337,61.622220328545275,2451.9386299203625,2371.70462003487,67.03865570188927,11.940817278,6.87351297228
1906-12-07,3397.1301481710348,3252.0,1658.0444102020558,876.9782540572342,33.68935656850263,621.0420644741306,575.0,1106.5778347643272,1110.028944852428,11.066072396335246,2723.7425139721495,3163.0,545.6968251992465,483.6509963565684,4.064503133651245,663.7330817612574,799.0,265.82620130189787,333.3254458723045,1.5878876006317824,1977.19946758973,1970.0,0.0,0.0,1.8141269057455247,1676.9489713136222,1690.0,0.0,0.0,2.4317752025164605,653.9391116682152,674.6,0.0,0.0,0.4561983463392,8.528925605472,7.204212898345645,64.3185911946793,2458.1414119327146,2372.431553368058,66.83146248081718,11.940817278,6.87351297228
1906-12-08,3386.2745105723443,3252.0,1644.2338199404583,860.9465763899311,30.541712686772673,617.7464383457016,575.0,1102.0324152052362,1104.616756744092,10.06598849353768,2732.859762882416,3160.274858901099,553.5332943586902,494.90577747774455,4.002313381689856,663.7673363066542,799.0,270.12345257510617,337.18029035557095,1.6236892534640543,1977.200970432993,1970.0,0.0,0.0,1.847757722275901,1675.8212490014716,1690.0,0.0,0.0,2.4070214835498813,654.1018772877759,674.6,0.0,0.0,0.4561983463392,8.528925605472,6.860867107938475,50.08462747272591,2457.238452507655,2376.3666581303505,66.60800790505702,11.940817278,6.87351297228
1906-12-09,3373.693128433839,3252.0,1628.5677504845514,843.0791568440354,28.03313212682718,613.730234965943,575.0,1097.4290412216048,1099.1760244411125,9.124341206248802,2735.500490811853,3163.0,552.3763901624171,489.6823633963229,5.182403297057957,668.9177958021131,799.0,278.4278441352318,345.0425512888994,1.7393454516163969,1977.3354936991145,1970.0,0.0,0.0,1.738151962506936,1674.6712523091933,1690.0,0.0,0.0,2.352039665460653,654.3010594362008,674.6,0.0,0.0,0.4561983463392,8.528925605472,5.733258556218857,50.786683403899595,2455.370925232854,2382.1429749160343,66.55837922707765,11.940817278,6.87351297228
1906-12-10,3363.6508723097727,3252.0,1608.4260765889032,820.743638305546,25.191150986062308,609.9795135853558,575.0,1093.973720384277,1094.8967080200932,8.195010153573595,2737.775542047691,3163.0,547.5462899123785,480.9861253368251,6.312061476973794,673.9525990994197,799.0,288.12687037875446,354.2979013240756,1.747596691271923,1976.8970706600387,1970.0,0.0,0.0,1.6042128093151407,1674.5109085078104,1690.0,0.0,0.0,3.1027437964278715,654.3830779484595,674.6,0.0,0.0,23.700495827856958,8.528925605472,6.337790304219197,51.064340962362365,2473.504041997177,2385.1946053932998,66.50249060984142,11.940817278,6.87351297228
1906-12-11,3352.2507956806517,3252.0,1592.5630799236903,802.7720200031954,23.581267229357522,606.2681397878682,575.0,1090.5129947652206,1090.6021937277199,7.46364448496679,2736.7819599006043,3163.0,566.9436720970558,516.9521099886276,4.744415198621976,678.9791511570706,799.0,297.66634098197403,363.394719619596,1.736588426827651,1976.3613140472714,1970.0,0.0,0.0,1.4857398338881922,1676.43126552937,1690.0,0.0,0.0,2.8030413175937277,631.1891229461958,674.6,0.0,0.0,6.268958667129024,8.528925605472,6.690253619430337,44.80567988031571,2517.667316220268,2376.9300746694926,66.44615483067419,11.940817278,6.87351297228
1906-12-12,3345.8672143727467,3252.0,1578.357925548771,786.4786368225714,22.160445844052266,603.3208589316595,575.0,1088.1177651801163,1087.3677062604247,6.815001536965224,2768.8408504251292,3163.0,615.3001197201293,577.8521444295,4.583087595587866,684.0167114791659,799.0,306.9139706872803,372.2011284795607,1.7269487574223967,1975.8874221455637,1970.0,0.0,0.0,1.4889687261088511,1683.4285151043634,1690.0,0.0,0.0,2.9734214825960636,625.3443910552119,674.6,0.0,0.0,0.4561983463392,8.528925605472,6.736966590707766,43.109034277168405,2574.03360317433,2371.0091660595053,66.47735630815775,11.940817278,6.87351297228
1906-12-13,3340.2098428810687,3252.0,1567.7980763503986,773.8800441027784,21.024484934153932,600.7084359000138,575.0,1085.7168395758054,1084.1866220727115,6.348807839632196,2797.167514840237,3163.0,642.9664058165828,605.6202461058076,4.563613876612395,689.0639114706664,799.0,316.8590198524097,381.70783200893084,1.707669418611888,1975.9003377144463,1970.0,0.0,0.0,1.5002870464822537,1684.561235763613,1690.0,0.0,0.0,2.9761983420955196,625.2870905594406,674.6,0.0,0.0,0.4561983463392,8.528925605472,6.702998112487421,56.6998576826915,2610.7381163398754,2369.877586583688,66.53177092886133,11.940817278,6.87351297228
1906-12-14,3335.6822835389685,3252.0,1558.3840398123832,762.447183690489,20.226040834148606,598.8892809453157,575.0,1084.3730819572172,1082.0546737301106,5.933803295059739,2809.480066224461,3163.0,651.781531665511,612.5537458007236,3.429572225629559,694.1303908009775,799.0,326.75864890386936,391.1724092771112,1.7063008235728703,1975.94561099594,1970.0,0.0,0.0,1.5271294713460521,1684.7466506393337,1690.0,0.0,0.0,1.964330575204464,625.4324413029975,674.6,0.0,0.0,0.5699107428419231,8.528925605472,6.7232236511262045,68.75466821605572,2631.55779051412,2370.6345362723187,66.40621941091806,11.940817278,6.87351297228
1906-12-15,3332.4647054860948,3252.0,1546.1004831733833,748.2353981829219,19.088863075644905,597.2074445852444,575.0,1083.1909237569732,1080.1145894365902,5.586526932154766,2817.89320472269,3163.0,657.3762499149561,616.8641980598143,3.4325295809964795,699.1982387263275,799.0,339.80228755594214,403.7850051563888,1.7063008235728703,1976.052980695395,1970.0,0.0,0.0,1.5321088658103237,1686.907900222471,1690.0,0.0,0.0,2.09357355019343,625.3817457658928,674.6,0.0,0.0,0.7934082631267103,8.528925605472,6.569049873961603,59.81699967578937,2651.4446157742386,2372.7215721774924,66.16308125655335,11.940817278,6.87351297228
1906-12-16,3327.854982881935,3252.0,1537.7206879661924,737.9583149228774,18.804029297541735,595.8342069021928,575.0,1069.4790197465195,1065.637141719778,5.176805015606624,2823.774261902869,3163.0,663.5293508631339,623.6810539031273,3.431051895048555,706.9308800356198,799.0,354.1740011097014,417.73003841960826,1.7159404929781248,1976.0728982732521,1970.0,0.0,0.0,1.57555155486898,1694.7282704572353,1690.0,0.0,0.0,9.802645812069068,625.1376419646509,674.6,0.0,0.0,0.8492628084871968,8.528925605472,5.801846257819875,51.03154439436817,2677.6962602129206,2376.351658760091,66.02324583974558,11.940817278,6.87351297228
1906-12-17,3326.7411353727853,3252.0,1526.8450934680166,725.2628836247022,18.468148390943526,594.1735010542188,575.0,1038.1110804908594,1033.5309366929728,5.282852275025971,2835.3953752717284,3163.0,673.0585603284767,632.4292772202477,3.6842320599114555,714.6538816755068,799.0,367.010523123413,430.14505161342254,1.7173090880171422,1976.2466690294868,1970.0,0.0,0.0,1.6015744664612157,1729.1528245706875,1690.0,0.0,0.0,10.683153339085813,624.8012670891843,674.6,0.0,0.0,1.5532760304421345,8.528925605472,4.868892495014734,38.62707331931066,2711.0549865829053,2377.3941822585075,65.99368342485886,11.940817278,6.87351297228
1906-12-18,3325.4464745562273,3252.0,1516.6206245651185,713.201923147531,17.740674740817663,594.6095909183224,575.0,1030.3023597568822,1024.9861158603126,5.6941297514332065,2844.3389117855927,3163.0,681.1078053180147,640.3762173165871,3.4266148702626382,722.3755147203548,799.0,379.35065864541696,442.0686819121978,1.479133881806659,1976.3507606758558,1970.0,0.0,0.0,1.9561951092224719,1732.6748546787546,1690.0,0.0,0.0,10.20168167674583,623.7656194876225,674.6,0.0,0.0,2.022545451139488,8.528925605472,5.988570502983521,49.11685652750015,2738.5268120617307,2384.0833074946268,66.14559499479714,11.940817278,6.87351297228
