datetime,SLS_storage,SLS_tocs,SLS_available_storage,SLS_flood_storage,SLS_out,SLF_storage,SLF_tocs,SLF_available_storage,SLF_flood_storage,SLF_out,MIL_storage,MIL_tocs,MIL_available_storage,MIL_flood_storage,MIL_out,ISB_storage,ISB_tocs,ISB_available_storage,ISB_flood_storage,ISB_out
1996-10-21,808.8628902807156,0.0,0.0,0.0,0.0,276.81718707624674,0.0,0.0,0.0,0.0,249.69369990623483,463.8333333333333,1308.5005947961806,160.15564084896346,0.12429818160886368,194.08940780681428,264.2,1003.1891116811559,35.89621974618543,0.099173553552
1996-10-22,811.5791567176614,0.0,0.0,0.0,0.0,282.9332762334346,0.0,0.0,0.0,0.0,249.6491103205057,461.0,1302.9050426510134,156.8639682793837,0.0694214874864,189.64742077925442,262.28000000000003,994.4620036025798,30.718904188313672,0.099173553552
1996-10-23,814.0672825601937,0.0,0.0,0.0,0.0,289.13530268995294,0.0,0.0,0.0,0.0,250.13089605407976,458.1666666666667,1297.5615917221944,152.72282275026873,0.11314115683426368,185.0313381889894,260.36,976.465837066577,25.74429604956689,0.099173553552
1996-10-24,816.0365411651128,0.0,0.0,0.0,0.0,295.41533301968525,0.0,0.0,0.0,0.0,250.5694638417096,455.3333333333333,1295.01719401153,149.26450869541003,0.2616595036915968,180.74299466761983,258.44,971.5474290511117,20.805261918433885,0.099173553552
1996-10-25,818.4818113721361,0.0,0.0,0.0,0.0,301.78202612987064,0.0,0.0,0.0,0.0,250.96475265898277,452.5,1326.2691198715736,146.27600519453847,0.5098314041001216,176.6415575004285,256.52,967.0976402988097,16.334847050463942,0.099173553552
1996-10-26,821.9640431258416,0.0,0.0,0.0,0.0,308.23636456277677,0.0,0.0,0.0,0.0,251.24313349733916,449.66666666666663,1330.4241528733132,142.7264564960219,0.46222809839516155,172.71879584863265,254.6,975.072827183807,11.954362201062155,0.099173553552
1996-10-27,826.2732011236832,0.0,0.0,0.0,0.0,314.7692554700112,0.0,0.0,0.0,0.0,251.6407194321634,446.8333333333333,1323.0132373500421,142.38272313557042,0.40942809848407674,168.7269182241006,252.68,970.4419519809644,7.506247753838574,0.099173553552
1996-10-28,830.4816886423555,0.0,0.0,0.0,0.0,321.37776202355303,0.0,0.0,0.0,0.0,252.66644110423755,444.0,1319.5409780628152,143.10094083553417,0.2963702474347968,164.7885130676912,250.76,960.4932693376578,3.0368428924596618,0.099173553552
1996-10-29,832.0294646400342,0.0,0.0,0.0,0.0,328.0649874977822,0.0,0.0,0.0,0.0,254.0920743698237,441.16666666666663,1348.9335613023397,145.25181300337107,0.57123966845952,161.6784138210154,248.84,954.9644364961548,-0.42516923024900244,0.099173553552
1996-10-30,834.2325941773435,0.0,0.0,0.0,0.0,334.8340345037841,0.0,0.0,0.0,0.0,255.19719774530645,438.3333333333333,1591.0601566736723,148.39543975557797,0.3440528919825984,158.751855358135,246.92000000000002,945.1182360803017,-3.719282592104973,0.099173553552
1996-10-31,840.9140768638792,0.0,0.0,0.0,0.0,341.5020151702346,0.0,0.0,0.0,0.0,256.77976703023637,435.5,1563.6527704189662,150.5327674132721,0.1481851237173984,155.75309678072662,245.0,943.9791427198038,-6.833018514680267,0.099173553552
1996-11-01,848.5301460844149,0.0,0.0,0.0,0.0,348.4215820140313,0.0,0.0,0.0,0.0,258.2751858747331,435.5,1575.3148785183394,153.24759757093022,0.15883636336888318,152.91857774988708,245.0,949.5843457894166,-10.092920179443594,0.099173553552
1996-11-02,855.6620095473863,0.0,0.0,0.0,0.0,355.3705299156207,0.0,0.0,0.0,0.0,256.61818329873887,435.5,1560.374821443659,151.07105803715933,0.2880198342257184,149.25183206747255,245.0,921.2310444095492,-14.169700870941261,0.099173553552
1996-11-03,861.7586745642913,0.0,0.0,0.0,0.0,362.34562644426035,0.0,0.0,0.0,0.0,254.75951186922532,435.5,1535.956772827792,147.99842415617337,0.3028958672585184,145.4359115432495,245.0,900.5046465137897,-18.439145036975248,0.099173553552
1996-11-04,870.2962465530641,0.0,0.0,0.0,0.0,369.34744683800716,0.0,0.0,0.0,0.0,252.65395995830832,435.5,1526.9546714884254,144.0014425798489,0.14098512372952318,141.3878607082406,245.0,886.0232133474905,-22.919445280138653,0.099173553552
1996-11-05,875.7571887112956,0.0,0.0,0.0,0.0,376.36926016254995,0.0,0.0,0.0,0.0,253.69447990159668,435.5,1521.387338046963,147.94498168253466,0.12965950391388478,137.33743325139824,245.0,882.5484375111166,-27.16537992884625,0.099173553552
1996-11-06,878.664859731285,0.0,0.0,0.0,0.0,383.24089833544076,0.0,0.0,0.0,0.0,255.80492003701218,435.5,1526.6054279841824,155.11054081329797,0.1514776856953248,133.5029287406265,245.0,878.2468402536502,-31.50822743417705,0.099173553552
