datetime,ORO_cdf_inf,SHA_cdf_inf,FOL_cdf_inf,ORO_cdf_snow,SHA_cdf_snow,FOL_cdf_snow,cdf_year,cdf_month,cdf_day
11/5/1997,2034,4047,2592,10.65,3.67,7.1,1997,11,5
11/6/1997,2874,3422,1126,11.58,4.47,7.53,1997,11,6
11/7/1997,3606,4144,1406,11.91,4.81,7.75,1997,11,7
11/8/1997,3158,5163,1377,11.91,4.81,7.75,1997,11,8
11/9/1997,203,3908,548,11.91,4.81,7.75,1997,11,9
11/10/1997,3283,4674,769,12.11,4.91,7.99,1997,11,10
11/11/1997,2516,5193,1015,12.49,4.99,8.44,1997,11,11
11/12/1997,3802,4069,1429,12.56,5.02,8.62,1997,11,12
11/13/1997,3033,5888,1385,14.07,6.04,9.25,1997,11,13
11/14/1997,3795,5622,1322,15.25,7.07,10.22,1997,11,14
11/15/1997,3600,7306,1553,16.27,8.18,11.11,1997,11,15
11/16/1997,3305,11593,1293,17.82,13.27,11.46,1997,11,16
11/17/1997,2637,8303,1259,18.74,14.68,12,1997,11,17
11/18/1997,2453,7060,1591,19.58,14.97,12.56,1997,11,18
11/19/1997,3459,15303,1138,21.45,19.12,14.26,1997,11,19
11/20/1997,3708,11387,1601,21.65,19.46,14.73,1997,11,20
11/21/1997,334,6569,2159,21.65,19.46,14.75,1997,11,21
11/22/1997,2606,6757,1092,22.13,19.47,14.79,1997,11,22
11/23/1997,394,7627,845,25.4,21.14,15.54,1997,11,23
11/24/1997,3240,10445,1079,26.44,21.78,16.29,1997,11,24
11/25/1997,4680,11403,2013,27.96,22.69,17.46,1997,11,25
11/26/1997,9448,15126,3840,33.51,24.15,22.31,1997,11,26
11/27/1997,7147,12223,3378,33.72,25.24,23.84,1997,11,27
11/28/1997,5698,8704,1842,33.75,25.24,23.84,1997,11,28
11/29/1997,4975,9134,1622,33.88,26.02,23.84,1997,11,29
11/30/1997,5005,8695,1641,34.87,27.95,23.99,1997,11,30
12/1/1997,3536,6778,1759,34.87,27.95,23.99,1997,12,1
12/2/1997,4110,6294,1939,34.87,27.95,23.99,1997,12,2
12/3/1997,4803,7949,1944,34.87,27.95,23.99,1997,12,3
12/4/1997,3760,7333,1375,34.87,28.58,23.99,1997,12,4
12/5/1997,3444,7642,1382,35.33,28.75,24.46,1997,12,5
12/6/1997,4789,6278,1342,36.52,29.39,25.48,1997,12,6
12/7/1997,9574,13107,4577,40.75,32.17,30.02,1997,12,7
12/8/1997,7849,10840,5804,43.63,32.38,33.4,1997,12,8
12/9/1997,6073,8583,3420,43.65,32.41,33.93,1997,12,9
12/10/1997,5008,7177,2772,43.65,32.41,33.93,1997,12,10
12/11/1997,4852,5849,2039,43.65,32.41,33.93,1997,12,11
12/12/1997,5133,6126,1973,43.65,32.41,33.93,1997,12,12
12/13/1997,4964,7398,1579,43.65,32.41,33.93,1997,12,13
12/14/1997,5966,9016,2201,45.49,33.88,34.76,1997,12,14
12/15/1997,5777,8535,2026,46.19,34.86,35.34,1997,12,15
12/16/1997,5398,6547,1966,46.36,34.95,35.42,1997,12,16
12/17/1997,5686,9001,2145,47.03,35.56,35.58,1997,12,17
12/18/1997,6492,6661,2519,47.24,35.64,35.58,1997,12,18
12/19/1997,585,6661,2519,47.24,35.64,35.58,1997,12,19
12/20/1997,585,6822,2258,47.37,35.92,35.65,1997,12,20
12/21/1997,532,6336,2279,47.47,36.03,35.71,1997,12,21
12/22/1997,5177,6627,2283,47.59,36.03,35.71,1997,12,22
12/23/1997,517,5727,2525,47.59,36.03,35.71,1997,12,23
12/24/1997,4648,6704,2063,47.59,36.25,35.71,1997,12,24
12/25/1997,4844,5635,1851,47.59,36.25,35.71,1997,12,25
12/26/1997,4140,5196,1668,47.59,36.25,35.71,1997,12,26
12/27/1997,5148,4288,2399,47.59,36.25,35.71,1997,12,27
12/28/1997,4483,5007,1495,47.59,36.25,35.71,1997,12,28
12/29/1997,4764,5796,866,47.59,36.25,35.71,1997,12,29
12/30/1997,3984,5208,1306,47.59,36.25,35.71,1997,12,30
12/31/1997,3802,6191,1493,47.59,36.25,35.71,1997,12,31
1/1/1998,2913,6967,1159,48.06,36.41,35.71,1998,1,1
1/2/1998,4280,13041,1501,51.09,38.65,38.1,1998,1,2
1/3/1998,8851,19699,2075,54.61,41.02,40.29,1998,1,3
1/4/1998,9854,20135,3586,55.98,42.68,43.35,1998,1,4
1/5/1998,5914,13793,2945,56.82,42.72,43.84,1998,1,5
1/6/1998,5555,13003,2816,57.3,43.1,44.16,1998,1,6
1/7/1998,3880,11714,2671,57.88,44.37,45.08,1998,1,7
1/8/1998,3885,10569,2397,57.88,44.37,45.08,1998,1,8
1/9/1998,3576,10571,2355,58.51,44.51,45.57,1998,1,9
1/10/1998,7957,9016,2490,61.37,44.94,47.64,1998,1,10
1/11/1998,1808,18490,7478,65.74,46.48,51.42,1998,1,11
1/12/1998,34387,35901,22038,72.12,48.41,56.43,1998,1,12
1/13/1998,22297,29802,15048,73.41,49.29,58.81,1998,1,13
1/14/1998,15803,38629,7664,75.74,52.41,60.81,1998,1,14
1/15/1998,25724,38796,22383,79.6,54.87,65.22,1998,1,15
1/16/1998,20688,35573,21502,81.08,57.8,68.35,1998,1,16
1/17/1998,32902,49419,21185,82.34,59.21,70.25,1998,1,17
1/18/1998,27564,53476,16003,85.03,62,71.77,1998,1,18
1/19/1998,23339,48850,16214,86.96,63.27,74.67,1998,1,19
1/20/1998,16099,35881,9805,88.54,63.28,74.84,1998,1,20
1/21/1998,12050,26965,6497,88.54,63.42,74.88,1998,1,21
1/22/1998,10820,22652,5390,88.54,63.56,74.88,1998,1,22
1/23/1998,10021,19093,5180,88.69,63.86,74.88,1998,1,23
1/24/1998,9885,17876,4451,88.71,64.58,74.89,1998,1,24
1/25/1998,7235,17886,4458,89.29,65.48,74.89,1998,1,25
1/26/1998,10953,27845,3852,91.65,68.56,75.04,1998,1,26
1/27/1998,10661,33621,3480,92.2,70.37,75.23,1998,1,27
1/28/1998,896,25360,3087,92.2,70.41,75.23,1998,1,28
1/29/1998,13615,35423,5745,95.69,73.24,78.35,1998,1,29
1/30/1998,12884,29788,5162,96.35,74.09,78.96,1998,1,30
1/31/1998,11055,25831,4383,96.94,74.4,79.04,1998,1,31
2/1/1998,12700,41186,3862,99.14,78.09,80.61,1998,2,1
2/2/1998,17553,44191,9608,103.12,80.52,83.84,1998,2,2
2/3/1998,51742,77507,38927,110.6,86.49,88.89,1998,2,3
2/4/1998,29696,54971,19742,111.41,88.98,90.17,1998,2,4
2/5/1998,22424,59670,12160,113.59,92.71,91.65,1998,2,5
2/6/1998,29415,68375,14598,117.29,98.14,94.7,1998,2,6
2/7/1998,31580,76221,22857,119.92,102.62,99.06,1998,2,7
2/8/1998,25481,61074,23420,120.76,106.27,101.17,1998,2,8
2/9/1998,18847,39680,15000,122.31,106.41,101.46,1998,2,9
2/10/1998,15810,31044,11465,123.38,107.07,102.64,1998,2,10
2/11/1998,15867,25949,10995,125.37,108.87,104.23,1998,2,11
2/12/1998,14856,27722,10279,126.68,109.86,105.25,1998,2,12
2/13/1998,14274,32686,10514,127.12,111.37,106.26,1998,2,13
2/14/1998,18950,41844,15874,130.33,114.57,109.22,1998,2,14
2/15/1998,16805,33406,16283,130.86,115.2,110.82,1998,2,15
2/16/1998,13998,28953,12037,131.37,115.38,111.42,1998,2,16
2/17/1998,12968,26662,10461,132.92,115.76,111.83,1998,2,17
2/18/1998,11934,23720,9087,133.01,115.97,111.83,1998,2,18
2/19/1998,15370,41577,9307,136.08,119.86,113.76,1998,2,19
2/20/1998,14140,32718,11977,136.86,121.88,115.64,1998,2,20
2/21/1998,17085,43037,11467,141.3,127.43,117.82,1998,2,21
2/22/1998,15662,32407,13395,142,128.04,119.87,1998,2,22
2/23/1998,15486,28811,12281,144.85,129.51,121.07,1998,2,23
2/24/1998,14315,27194,11258,146.63,130.86,122.14,1998,2,24
2/25/1998,12168,23054,9496,146.68,130.91,122.21,1998,2,25
2/26/1998,11132,18976,7691,146.68,130.93,122.21,1998,2,26
2/27/1998,10404,17063,7573,146.69,130.93,122.26,1998,2,27
2/28/1998,9665,16342,6347,146.69,130.97,122.26,1998,2,28
3/1/1998,9596,16466,5962,146.69,131.08,122.26,1998,3,1
3/2/1998,9840,16412,6777,146.76,131.2,122.62,1998,3,2
3/3/1998,9596,17405,6937,146.95,131.45,122.89,1998,3,3
3/4/1998,9810,17813,6661,146.95,131.45,122.89,1998,3,4
3/5/1998,8637,16657,6296,147.52,131.47,123.87,1998,3,5
3/6/1998,9917,15795,6724,148.96,131.51,125.32,1998,3,6
3/7/1998,7497,14830,6074,149.02,131.51,125.4,1998,3,7
3/8/1998,8914,14249,6239,149.2,131.61,125.66,1998,3,8
3/9/1998,8097,13383,6523,149.2,131.61,125.66,1998,3,9
3/10/1998,7710,12512,5401,149.2,131.61,125.66,1998,3,10
3/11/1998,7745,13053,5670,149.2,131.61,125.66,1998,3,11
3/12/1998,7113,11368,5367,149.36,131.73,125.66,1998,3,12
3/13/1998,8506,15309,5588,149.78,133.34,126.09,1998,3,13
3/14/1998,8899,14659,5349,149.78,133.41,126.32,1998,3,14
3/15/1998,9395,16030,5669,149.8,133.41,126.32,1998,3,15
3/16/1998,11275,17199,6586,150.94,133.94,126.32,1998,3,16
3/17/1998,12140,17237,6798,150.94,133.94,126.32,1998,3,17
3/18/1998,10882,15982,7157,150.94,133.94,126.32,1998,3,18
3/19/1998,10384,15675,7446,150.94,133.94,126.32,1998,3,19
3/20/1998,11229,15593,7801,150.94,133.94,126.32,1998,3,20
3/21/1998,11178,18062,7760,151.69,134.33,126.48,1998,3,21
3/22/1998,22346,37543,8364,154.72,139.24,127.7,1998,3,22
3/23/1998,30317,64514,11189,158.04,142.26,129.78,1998,3,23
3/24/1998,45906,59668,25945,162.31,149.54,134.74,1998,3,24
3/25/1998,34347,35464,24176,163.19,150.29,137.18,1998,3,25
3/26/1998,27389,29264,15894,163.48,150.29,137.38,1998,3,26
3/27/1998,22426,24918,12777,164.45,150.48,138.43,1998,3,27
3/28/1998,19362,22446,11628,164.81,150.72,139.92,1998,3,28
3/29/1998,17588,20865,10184,164.81,150.73,140.38,1998,3,29
3/30/1998,14840,18373,9573,165.02,150.73,140.38,1998,3,30
3/31/1998,15595,19210,9935,166.01,152.01,141.07,1998,3,31
4/1/1998,13749,17578,8751,166.66,152.28,141.42,1998,4,1
4/2/1998,12235,18984,8405,167.27,152.93,141.74,1998,4,2
4/3/1998,14037,20135,10075,168.95,153.4,143.41,1998,4,3
4/4/1998,12648,19015,7734,169.51,153.56,144.31,1998,4,4
4/5/1998,11319,19014,7734,170.19,153.56,145.51,1998,4,5
4/6/1998,11634,18617,8728,171.1,154.14,146.4,1998,4,6
4/7/1998,11541,17153,9460,171.67,154.54,147.22,1998,4,7
4/8/1998,10772,17972,8127,171.67,154.68,147.41,1998,4,8
4/9/1998,10690,18365,7981,172.07,155.28,147.85,1998,4,9
4/10/1998,9969,19595,8389,172.36,157.24,147.97,1998,4,10
4/11/1998,9794,20861,7692,172.74,157.65,148.66,1998,4,11
4/12/1998,10387,19462,7177,173.56,157.72,150.31,1998,4,12
4/13/1998,10140,18933,11392,175.81,158.77,153.39,1998,4,13
4/14/1998,11252,17870,11107,177.52,158.83,154.27,1998,4,14
4/15/1998,10466,16949,9656,177.62,159.11,154.31,1998,4,15
4/16/1998,10139,15844,8681,177.68,159.11,154.45,1998,4,16
4/17/1998,10404,13915,7927,177.68,159.11,154.45,1998,4,17
4/18/1998,9738,14700,7755,177.68,159.11,154.45,1998,4,18
4/19/1998,9806,13838,7993,177.68,159.11,154.45,1998,4,19
4/20/1998,10426,14085,8485,177.68,159.11,154.45,1998,4,20
4/21/1998,12178,14431,8843,177.68,159.11,154.45,1998,4,21
4/22/1998,13159,14881,9619,177.68,159.11,154.45,1998,4,22
4/23/1998,14851,15183,10470,178.09,159.22,155.36,1998,4,23
4/24/1998,16725,14785,11185,178.64,160.14,156.19,1998,4,24
4/25/1998,14719,13740,10254,178.64,160.14,156.19,1998,4,25
4/26/1998,13788,13855,9694,178.64,160.14,156.19,1998,4,26
4/27/1998,13677,14659,9549,178.64,160.14,156.19,1998,4,27
4/28/1998,13981,14848,9641,178.64,160.14,156.19,1998,4,28
4/29/1998,14884,15511,10550,178.64,160.14,156.19,1998,4,29
4/30/1998,16006,15713,10168,178.64,160.14,156.19,1998,4,30
5/1/1998,16903,16703,10871,179.89,160.24,156.86,1998,5,1
5/2/1998,19415,16346,12809,180.41,161.22,158.9,1998,5,2
5/3/1998,17902,16258,13079,180.54,161.39,159.96,1998,5,3
5/4/1998,15826,15012,12006,180.6,161.39,160.6,1998,5,4
5/5/1998,14689,14374,11295,180.81,161.63,161.61,1998,5,5
5/6/1998,15090,14506,11669,181.14,161.67,162.45,1998,5,6
5/7/1998,14714,15153,10703,181.15,161.8,162.63,1998,5,7
5/8/1998,14714,17667,10076,181.77,161.81,163.02,1998,5,8
5/9/1998,14714,17662,10375,182.2,161.86,163.33,1998,5,9
5/10/1998,14714,17470,9424,182.27,161.91,163.4,1998,5,10
5/11/1998,14714,18590,9076,182.91,161.97,163.68,1998,5,11
5/12/1998,14714,18940,9554,183.14,163.34,164.39,1998,5,12
5/13/1998,14714,18136,9949,184.04,163.39,165.77,1998,5,13
5/14/1998,14714,19211,9120,184.14,163.67,166.11,1998,5,14
5/15/1998,14714,19802,8394,184.14,163.71,166.22,1998,5,15
5/16/1998,14714,21840,8338,184.99,163.93,166.78,1998,5,16
5/17/1998,14714,20632,8034,185.09,163.98,167.32,1998,5,17
5/18/1998,14714,19571,7616,185.29,163.98,167.32,1998,5,18
5/19/1998,14714,20505,7341,185.29,163.98,167.32,1998,5,19
5/20/1998,14714,17909,7891,185.29,164.42,167.32,1998,5,20
5/21/1998,14714,17521,7428,185.29,164.44,167.32,1998,5,21
5/22/1998,14714,16557,8158,185.31,164.46,167.44,1998,5,22
5/23/1998,14714,15779,7235,185.31,164.57,167.44,1998,5,23
5/24/1998,14714,16300,7072,185.69,164.64,167.44,1998,5,24
5/25/1998,14714,17776,8375,187.63,165.48,169.26,1998,5,25
5/26/1998,14714,18272,9491,188.77,165.63,170.04,1998,5,26
5/27/1998,14714,19105,8733,189.89,166.2,170.73,1998,5,27
5/28/1998,14714,26358,9052,191.51,168.54,171.59,1998,5,28
5/29/1998,19650,31885,9886,193.03,171.22,173.08,1998,5,29
5/30/1998,17498,26962,8929,193.4,171.96,173.1,1998,5,30
5/31/1998,16189,23322,8227,193.4,171.96,173.1,1998,5,31
6/1/1998,16000,20368,8985,193.4,171.96,173.1,1998,6,1
6/2/1998,16135,20306,9274,193.4,171.96,173.1,1998,6,2
6/3/1998,16169,21189,9404,193.42,172.07,173.1,1998,6,3
6/4/1998,15322,18729,8201,193.62,172.27,173.1,1998,6,4
6/5/1998,15705,18337,8747,193.62,172.27,173.1,1998,6,5
6/6/1998,15640,17709,8807,193.67,172.27,173.14,1998,6,6
6/7/1998,15796,17132,11200,193.76,172.39,174.13,1998,6,7
6/8/1998,13078,16318,11293,193.93,172.7,175.1,1998,6,8
6/9/1998,2891,16741,10397,193.94,172.7,175.28,1998,6,9
6/10/1998,17305,17616,10568,194.49,172.72,175.6,1998,6,10
6/11/1998,13510,17677,11335,195.35,172.74,176.51,1998,6,11
6/12/1998,17699,18741,10450,195.64,172.87,176.74,1998,6,12
6/13/1998,18040,18519,12943,195.64,173.19,176.98,1998,6,13
6/14/1998,17224,17512,13009,195.64,173.19,176.98,1998,6,14
6/15/1998,16732,21846,13201,195.64,173.19,176.98,1998,6,15
6/16/1998,15055,17584,12901,195.64,173.19,176.98,1998,6,16
6/17/1998,14909,15481,12342,195.64,173.19,176.98,1998,6,17
6/18/1998,14078,16553,11384,195.64,173.19,176.98,1998,6,18
6/19/1998,14373,14717,10920,195.64,173.19,176.98,1998,6,19
6/20/1998,11763,14191,10648,195.64,173.19,176.98,1998,6,20
6/21/1998,13133,12838,11104,195.64,173.19,176.98,1998,6,21
6/22/1998,12885,13322,11724,195.64,173.19,176.98,1998,6,22
6/23/1998,11538,12678,11577,195.64,173.19,176.98,1998,6,23
6/24/1998,11763,12583,10653,195.64,173.19,176.98,1998,6,24
6/25/1998,11071,11861,10162,195.64,173.19,176.98,1998,6,25
6/26/1998,10742,11073,10126,195.64,173.19,176.98,1998,6,26
6/27/1998,10774,12761,9336,195.64,173.19,176.98,1998,6,27
6/28/1998,9871,9866,9287,195.64,173.19,176.98,1998,6,28
6/29/1998,8977,9653,9373,195.64,173.19,176.98,1998,6,29
6/30/1998,9369,10101,8641,195.64,173.19,176.98,1998,6,30
7/1/1998,9214,10593,8348,195.64,173.19,176.98,1998,7,1
7/2/1998,7910,9730,8192,195.64,173.19,176.98,1998,7,2
7/3/1998,8559,7711,7656,195.64,173.19,176.98,1998,7,3
7/4/1998,6351,9068,7164,195.64,173.19,176.98,1998,7,4
7/5/1998,7614,8175,7004,195.64,173.19,176.98,1998,7,5
7/6/1998,6842,9104,6968,195.64,173.19,176.98,1998,7,6
7/7/1998,7293,8543,6609,195.64,173.19,176.98,1998,7,7
7/8/1998,686,7744,6359,195.64,173.19,176.98,1998,7,8
7/9/1998,688,7318,5978,195.64,173.19,176.98,1998,7,9
7/10/1998,6147,7324,5870,195.64,173.19,176.98,1998,7,10
7/11/1998,6183,7309,6089,195.64,173.19,176.98,1998,7,11
7/12/1998,5230,6996,5811,195.64,173.19,176.98,1998,7,12
7/13/1998,5565,6471,5274,195.64,173.19,176.98,1998,7,13
7/14/1998,5668,6786,5024,195.64,173.19,176.98,1998,7,14
7/15/1998,5626,7138,4355,195.64,173.19,176.98,1998,7,15
7/16/1998,5318,5811,4726,195.64,173.19,176.98,1998,7,16
7/17/1998,4987,6476,4450,195.64,173.19,176.98,1998,7,17
7/18/1998,5259,6302,3921,195.64,173.19,176.98,1998,7,18
7/19/1998,5142,6554,4179,195.64,173.19,176.98,1998,7,19
7/20/1998,4732,6142,3950,195.64,173.19,176.98,1998,7,20
7/21/1998,4843,6132,3924,195.64,173.19,176.98,1998,7,21
7/22/1998,4578,6827,3607,195.64,173.19,176.98,1998,7,22
7/23/1998,5556,6263,3409,195.64,173.23,176.98,1998,7,23
7/24/1998,4230,7398,3927,195.64,173.27,176.98,1998,7,24
7/25/1998,5313,7398,3927,195.64,173.27,176.98,1998,7,25
7/26/1998,5028,6163,3268,195.64,173.27,176.98,1998,7,26
7/27/1998,4386,5201,3252,195.68,173.27,176.98,1998,7,27
7/28/1998,4258,5844,3450,195.68,173.27,176.98,1998,7,28
7/29/1998,4008,5294,2921,195.68,173.27,176.98,1998,7,29
7/30/1998,4086,5808,3403,195.68,173.27,176.98,1998,7,30
7/31/1998,4886,4273,2928,195.68,173.27,176.98,1998,7,31
8/1/1998,5231,5270,3382,195.68,173.27,176.98,1998,8,1
8/2/1998,4558,3902,3214,195.68,173.27,176.98,1998,8,2
8/3/1998,4154,6588,3064,195.68,173.27,176.98,1998,8,3
8/4/1998,4404,6223,3264,195.68,173.27,176.98,1998,8,4
8/5/1998,4684,6341,3837,195.68,173.27,176.98,1998,8,5
8/6/1998,4071,5174,2478,195.68,173.27,176.98,1998,8,6
8/7/1998,4099,6200,3102,195.68,173.27,176.98,1998,8,7
8/8/1998,3588,4752,2843,195.68,173.27,176.98,1998,8,8
8/9/1998,3850,5303,2086,195.68,173.27,176.98,1998,8,9
8/10/1998,4223,5151,2118,195.68,173.27,176.98,1998,8,10
8/11/1998,2860,5578,3057,195.68,173.27,176.98,1998,8,11
8/12/1998,4163,5733,3087,195.68,173.27,176.98,1998,8,12
8/13/1998,4686,5481,3484,195.68,173.27,176.98,1998,8,13
8/14/1998,2876,5867,3407,195.68,173.27,176.98,1998,8,14
8/15/1998,3187,5373,2594,195.68,173.27,176.98,1998,8,15
8/16/1998,3555,4515,2535,195.68,173.27,176.98,1998,8,16
8/17/1998,3393,3481,2422,195.68,173.36,176.98,1998,8,17
8/18/1998,3582,4816,2782,195.68,173.53,176.98,1998,8,18
8/19/1998,2937,4357,2977,195.68,173.53,176.98,1998,8,19
8/20/1998,3584,5181,2576,195.68,173.53,176.98,1998,8,20
8/21/1998,3868,6334,2861,195.68,173.53,176.98,1998,8,21
8/22/1998,3999,5845,3117,195.68,173.53,176.98,1998,8,22
8/23/1998,3037,4686,2980,195.68,173.53,176.98,1998,8,23
8/24/1998,3627,5409,3049,195.68,173.53,176.98,1998,8,24
8/25/1998,3429,3737,2952,195.68,173.53,176.98,1998,8,25
8/26/1998,3289,5110,2832,195.68,173.53,176.98,1998,8,26
8/27/1998,3897,3945,2964,195.68,173.53,176.98,1998,8,27
8/28/1998,3677,5195,2850,195.68,173.53,176.98,1998,8,28
8/29/1998,3828,5774,2673,195.68,173.53,176.98,1998,8,29
8/30/1998,3813,4074,2517,195.68,173.53,176.98,1998,8,30
8/31/1998,3894,4498,2984,195.68,173.53,176.98,1998,8,31
9/1/1998,3950,5601,3596,195.68,173.53,176.98,1998,9,1
9/2/1998,3599,5190,2948,195.68,173.53,176.98,1998,9,2
9/3/1998,3807,5889,2835,195.68,173.53,176.98,1998,9,3
9/4/1998,3807,4650,3188,195.68,173.53,176.98,1998,9,4
9/5/1998,3807,5094,2489,195.68,173.53,176.98,1998,9,5
9/6/1998,3807,4573,2746,195.68,173.53,176.98,1998,9,6
9/7/1998,3713,5591,3016,195.68,173.53,176.98,1998,9,7
9/8/1998,3314,4895,2509,195.68,173.53,176.98,1998,9,8
9/9/1998,3010,5522,2179,195.75,173.53,176.98,1998,9,9
9/10/1998,3142,5155,3163,195.75,173.53,176.98,1998,9,10
9/11/1998,3499,5295,2760,195.75,173.53,176.98,1998,9,11
9/12/1998,4043,4938,3096,195.75,173.53,176.98,1998,9,12
9/13/1998,3447,4790,3171,195.75,173.53,176.98,1998,9,13
9/14/1998,3914,5247,2222,195.75,173.53,176.98,1998,9,14
9/15/1998,4520,5408,2323,195.75,173.53,176.98,1998,9,15
9/16/1998,3582,5602,2100,195.75,173.53,176.98,1998,9,16
9/17/1998,2754,5356,2418,195.75,173.53,176.98,1998,9,17
9/18/1998,3359,4942,1793,195.75,173.53,176.98,1998,9,18
9/19/1998,3226,3216,2221,195.75,173.53,176.98,1998,9,19
9/20/1998,3942,3582,2109,195.75,173.53,176.98,1998,9,20
9/21/1998,2331,6099,2019,195.75,173.53,176.98,1998,9,21
9/22/1998,2636,6443,1966,195.75,173.53,176.98,1998,9,22
9/23/1998,2606,6489,1904,195.75,173.53,176.98,1998,9,23
9/24/1998,3783,7442,1972,195.75,173.53,176.98,1998,9,24
9/25/1998,1640,5094,1944,195.77,173.53,176.98,1998,9,25
9/26/1998,3323,1088,1633,196.99,173.57,176.98,1998,9,26
9/27/1998,2705,1765,1526,197.5,173.57,176.98,1998,9,27
9/28/1998,2628,3455,1608,197.51,173.73,176.98,1998,9,28
9/29/1998,2285,5826,1710,197.51,173.73,177.06,1998,9,29
9/30/1998,2918,5980,1453,197.56,173.73,177.1,1998,9,30
10/1/1998,2648,7861,691,0,0,0,1998,10,1
10/2/1998,3663,5645,602,0,0,0,1998,10,2
10/3/1998,3943,1955,912,0,0,0,1998,10,3
10/4/1998,3743,1725,1062,0,0,0,1998,10,4
10/5/1998,2762,5089,1187,0,0,0,1998,10,5
10/6/1998,2657,5478,1105,0,0,0,1998,10,6
10/7/1998,2516,6604,813,0,0,0,1998,10,7
10/8/1998,3011,7236,676,0.32,0.01,0,1998,10,8
10/9/1998,2665,7391,1165,0.32,0.01,0,1998,10,9
10/10/1998,2931,819,792,0.32,0.01,0,1998,10,10
10/11/1998,2980,1374,883,0.32,0.01,0,1998,10,11
10/12/1998,2218,3887,894,0.32,0.01,0,1998,10,12
10/13/1998,3308,3313,722,0.32,0.12,0,1998,10,13
10/14/1998,2760,5500,1188,0.32,0.12,0,1998,10,14
10/15/1998,2492,5777,619,0.32,0.12,0,1998,10,15
10/16/1998,2808,5087,863,0.32,0.12,0,1998,10,16
10/17/1998,3374,5693,1026,0.32,0.12,0,1998,10,17
10/18/1998,1936,5671,783,0.32,0.12,0,1998,10,18
10/19/1998,1597,5794,920,0.32,0.12,0,1998,10,19
10/20/1998,1318,5584,893,0.32,0.12,0,1998,10,20
10/21/1998,1464,5154,794,0.32,0.12,0,1998,10,21
10/22/1998,1276,5228,564,0.32,0.12,0,1998,10,22
10/23/1998,1553,6047,894,0.32,0.12,0,1998,10,23
10/24/1998,637,7070,1244,0.32,1.02,0,1998,10,24
10/25/1998,1900,4542,1165,0.32,1.48,0.82,1998,10,25
10/26/1998,1652,6232,772,0.98,1.48,0.82,1998,10,26
10/27/1998,2442,6071,947,0.98,1.48,0.82,1998,10,27
10/28/1998,1425,5319,953,0.98,1.48,0.82,1998,10,28
10/29/1998,1457,5712,477,1.03,1.48,0.82,1998,10,29
10/30/1998,3513,5778,869,1.05,1.48,0.82,1998,10,30
10/31/1998,4422,7523,1308,1.05,1.48,0.82,1998,10,31
11/1/1998,3609,6270,1205,1.15,1.48,1.5,1998,11,1
11/2/1998,3156,3688,1472,1.28,1.48,1.5,1998,11,2
11/3/1998,3042,3892,1354,1.28,1.5,1.5,1998,11,3
11/4/1998,2974,4854,1400,1.28,1.52,1.5,1998,11,4
11/5/1998,3100,5189,1485,1.68,1.52,1.64,1998,11,5
11/6/1998,3158,6441,1144,2.3,1.59,2.34,1998,11,6
11/7/1998,3978,10771,2117,5.14,1.69,4.98,1998,11,7
11/8/1998,3958,6506,1900,5.42,3.14,5.64,1998,11,8
11/9/1998,3042,6513,1287,5.53,3.14,5.74,1998,11,9
11/10/1998,3023,8543,1427,5.95,3.49,6.15,1998,11,10
11/11/1998,5332,6930,1354,5.97,4.55,6.59,1998,11,11
11/12/1998,4098,5372,1787,6.03,4.55,6.59,1998,11,12
11/13/1998,4214,4862,1036,6.03,4.55,6.59,1998,11,13
11/14/1998,3775,4488,868,6.03,4.55,6.59,1998,11,14
11/15/1998,3724,4585,920,6.03,4.55,6.63,1998,11,15
11/16/1998,3153,5419,1313,6.43,4.55,6.63,1998,11,16
11/17/1998,4418,7311,1915,7.44,4.55,8.57,1998,11,17
11/18/1998,4233,5357,1280,7.51,4.6,8.57,1998,11,18
11/19/1998,3750,4675,1538,7.51,4.6,8.57,1998,11,19
11/20/1998,3939,6608,1527,7.54,4.6,8.57,1998,11,20
11/21/1998,3795,11183,1613,9.13,4.92,9.76,1998,11,21
11/22/1998,6335,8409,2461,9.28,6.22,10.78,1998,11,22
11/23/1998,15274,25860,1921,15.11,8.86,13.61,1998,11,23
11/24/1998,10662,15738,3837,16.78,9.88,15.76,1998,11,24
11/25/1998,6707,13050,3110,16.78,10.11,15.76,1998,11,25
11/26/1998,6355,14506,2077,18.08,10.15,15.76,1998,11,26
11/27/1998,8016,13794,2264,19.64,10.73,16.58,1998,11,27
11/28/1998,7015,11932,2217,20.13,10.73,17.05,1998,11,28
11/29/1998,7778,15581,2268,22.37,11.86,20.24,1998,11,29
11/30/1998,22587,38668,5336,26.1,17.71,23.12,1998,11,30
12/1/1998,18757,30432,6169,27.77,19.73,26.1,1998,12,1
12/2/1998,11380,25694,4350,28.98,20.6,27.12,1998,12,2
12/3/1998,28397,34059,6052,31.24,22.33,29.51,1998,12,3
12/4/1998,16114,21944,6892,31.43,22.35,31.62,1998,12,4
12/5/1998,11715,30252,4362,32.49,22.6,32.25,1998,12,5
12/6/1998,10368,5791,3569,32.53,22.86,32.94,1998,12,6
12/7/1998,7977,13069,2708,32.78,22.96,33.02,1998,12,7
12/8/1998,8969,10293,3039,32.95,23.3,33.37,1998,12,8
12/9/1998,6103,10315,2566,32.95,23.33,33.37,1998,12,9
