datetime,PAR_fnf,CNS_fnf,DNP_fnf,FOL_fnf,ISB_fnf,KWH_fnf,EXC_fnf,MIL_fnf,yuba_fnf,NHG_fnf,NML_fnf,ORO_fnf,PFT_fnf,SHA_fnf,SUC_fnf,YRS_fnf
1/22/2007,3.071450911,2.9659342,13.52807661,25.06871585,3.910730001,3.176995559,5.055130116,11.09029502,18.69042085,0.737264523,8.202897637,44.08405484,8.568473891,69.57489382,1.498069382,33.270641
1/23/2007,3.382330957,3.38450829,13.94969956,26.94764301,4.05631833,3.134840808,5.071822581,10.6434899,19.17199309,0.701603092,9.143380203,44.74336056,8.539011202,72.08383528,1.472937429,33.31451609
1/24/2007,4.224523852,4.401861033,15.22907698,28.93071126,4.286053732,3.280906295,5.327656505,10.50474928,20.71837326,0.663035346,10.98417642,47.61802754,9.082740142,75.21516428,1.58175812,35.34186071
1/25/2007,4.802983684,4.607053959,16.53993256,28.37005906,4.264815675,3.556714588,5.820297567,10.90752008,21.10459672,0.63261216,12.44601406,50.36005727,9.884045363,77.49580401,1.792775105,36.0983746
1/26/2007,4.647770143,3.813603301,16.75068437,27.35672801,4.034306111,3.849441104,6.209607506,11.14592674,20.57619963,0.590805933,12.47520202,50.98550641,10.50878659,78.0970801,1.978474391,35.35047784
1/27/2007,4.211876258,3.033802451,15.94322319,25.72510059,3.851752588,3.921301014,6.272242271,10.80044165,20.12196878,0.566577627,11.07502804,51.35291762,10.70222155,77.66101354,1.921891155,34.63772546
1/28/2007,3.782636037,2.750523656,14.88376903,24.35276423,3.681452861,3.795472229,5.939155012,10.31677562,18.74246114,0.553550533,10.11012169,49.73121577,10.02922919,74.20277179,1.682411319,32.50715688
1/29/2007,3.590264454,2.563927573,14.45918351,22.4398959,3.726494263,3.523903856,5.808955518,10.02944293,17.58470407,0.54433672,9.31626237,47.52496184,9.6806455,70.14029584,1.578283529,30.5946322
1/30/2007,3.411872744,2.293328806,14.21978443,20.659026,3.610400474,3.387217185,5.63345856,9.624899618,16.82011572,0.524183945,8.626030684,45.84304859,9.579919618,67.38598659,1.430429895,29.07105251
1/31/2007,3.274448402,2.074565376,14.03412858,19.53673777,3.499312374,3.343693323,5.585557953,9.217406131,16.31691819,0.497804442,8.087841752,45.32152717,9.66279493,65.4563853,1.435714825,28.06089322
