datetime,realization,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf
5/1/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.62,11.51,16.09,16.09,15.75,6068.4,9987.1,4012.2,3612.2,269.51,1093.9,2128.3,2292.6,4308,1122.7,3982.3,3924.2,641.69,101.66,1136.9
5/2/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.66,11.51,16.09,16.09,15.75,5753.3,11550,4633.3,3612.2,260.79,2271.2,2445.6,5430.9,4231.9,1132.3,7055.2,3931.1,727.13,91.009,1284.5
5/3/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.66,11.51,16.09,16.09,15.75,5288.4,10486,4809.7,3612.2,264.66,2497.7,3553.7,4616.2,3897.8,1158.1,7321.1,4605.6,664.48,104.56,1442.9
5/4/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.66,11.51,16.09,16.09,15.75,5203.3,10269,4952.1,3612.2,268.54,2539.9,2928.9,3762.2,4339.7,1644.6,5815.5,5593,802.12,100.69,1649.9
5/5/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.66,11.67,16.09,16.09,15.75,4622,10256,3936.7,3612.2,271.45,2245.3,4178.5,2952,4032.2,2084.5,4778.2,6397.6,1060.3,94.882,1846
5/6/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.84,11.91,16.09,16.09,15.75,5261,9302.9,5199.2,3612.2,268.54,2049.6,3583,2963.9,4376.3,2439.9,4413.4,6427,817.31,106.5,1755.9
5/7/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.16,11.91,16.09,16.09,15.75,5172,9254,5455.9,4067.6,254,1709,2977.7,2790.4,4633.3,2658.7,4782.7,6519.8,820.15,88.104,1755.9
5/8/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.16,11.91,16.09,16.09,15.75,4802.1,9356.9,4790.3,4067.6,230.73,2264.5,2616.4,2665.2,4633.3,2573.4,5304.6,6700.7,790.73,72.613,1453.8
5/9/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.2,11.91,16.09,16.09,15.75,5206.2,8858.5,4347.5,4067.6,217.16,2313.5,2245.5,2559.3,4629.3,2490.6,5347.2,6616.6,769.84,93.913,1451.8
5/10/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.24,11.91,16.09,16.09,15.75,4774.7,11536,4960.8,4067.6,205.53,2276,2221,2351,4339.7,2301.6,6117.7,5452.3,1068.9,61.964,1384.5
5/11/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.36,11.91,16.09,16.09,15.75,4259.9,10484,4997.6,4067.6,194.86,2313.5,2128.3,2301.7,5224.4,1998.4,6088.7,4896,1386.9,78.423,1471.6
5/12/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.44,11.91,16.09,16.09,15.75,4196.3,9304.9,4824.2,4067.6,180.32,2651.2,3866.1,2155.6,5494.3,2174.6,6184.9,4534.3,1546.3,69.709,1330
5/13/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.56,11.91,16.09,16.09,15.75,4414.5,9460.7,4912.4,4067.6,166.75,2822,4139.4,2046.9,4490.9,2372.4,6126.8,4795.3,1851,70.677,1219.1
5/14/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.6,11.91,16.09,16.09,15.75,4309.8,10299,4474.4,2267.1,157.05,2714.6,3295,2228.6,4988.2,2801.8,5013.2,5030.9,1712.5,60.027,1261.7
5/15/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.64,11.91,16.09,16.09,15.75,3880.2,10258,4863.9,2267.1,147.36,2610,2787.3,3074.4,4050,2986,4955.2,5417.1,1681.1,71.645,1222.1
5/16/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.64,11.91,16.09,16.09,15.75,4922.4,9265,5417.2,2267.1,142.51,2536.1,2426.1,4032.6,4274.4,3091.4,5735.6,6578.5,1467.5,60.027,1351.8
5/17/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.64,11.91,16.09,16.09,15.75,3514.2,7725.8,5308.6,2267.1,139.6,2529.4,2382.1,4114.8,6252.5,3385.7,6405.4,7142.6,1400.1,48.409,1194.4
5/18/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.64,11.91,16.09,16.09,15.75,3754,13162,5514.1,2267.1,133.79,2619.6,2284.5,4009.7,7468.4,3453.2,6514.3,5978.2,1427.7,59.059,1158.7
5/19/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.64,11.91,16.09,16.09,15.75,3820.5,9210,5251.5,2267.1,127.97,2829.7,1874.5,3941.2,7270.7,3222.4,6209.4,6042.8,1498.9,63.9,1247.8
5/20/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.66,11.93,16.09,16.09,15.75,3601.3,9091.2,5325.1,2267.1,120.21,3592.5,1815.9,3721.1,8086.2,2946.6,5537.8,7612.8,1584.3,52.282,1127
5/21/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.73,11.94,16.09,16.09,15.75,2194.1,8958.3,5156.5,3706.8,117.31,3582,1640.2,3719.3,7807.5,2215.6,5411.7,8461.4,1159,57.123,1117.1
5/22/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.73,11.96,16.09,16.09,15.75,3067,8902.4,5072.2,3706.8,111.49,3459.2,1576.7,3457.1,8132.7,1795,4658.4,7335.2,850.53,46.473,1048.8
5/23/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,26.89,11.96,16.09,16.09,15.75,3341,7003.7,4310.7,3706.8,105.67,3058.1,1464.4,2982.2,8683.3,1766.8,4245.5,6036.9,1040.4,53.25,1085.4
5/24/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.01,11.96,16.09,16.09,15.75,4123.9,8262.2,4140.1,3706.8,102.76,2477.6,1454.7,2929.2,9250.7,1844,4736.4,5173.6,903.69,58.091,1100.3
5/25/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.09,11.96,16.09,16.09,15.75,3084.6,9447.8,3717.7,3706.8,97.916,2348,1635.3,2719.1,8985.8,2032.2,3750.9,4772.8,774.59,27.109,1115.1
5/26/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,16.09,16.09,15.75,3160.9,9622.5,4001.6,3706.8,95.977,2002.6,1420.5,2445.1,8725.8,2226,3860.7,5026,789.78,51.314,1099.3
5/27/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,16.09,16.09,15.75,2574.7,9884.2,3484.2,3706.8,93.069,1875.9,1410.7,1922.7,8725.8,2410.2,4468.7,5208.8,787.88,53.25,1066.6
5/28/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,24.77,24.77,15.75,2715.7,8823.5,3441.6,2956.7,89.191,2705.9,2816.6,1576.5,7111.5,2600.8,3898.8,5016.2,893.25,46.473,1041.8
5/29/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,24.77,24.77,15.75,2950.5,7981.5,3324.3,2956.7,106.64,2590.8,3241.3,1619.4,6489.7,2623.3,3941.4,4940,988.17,39.695,1267.6
5/30/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,28.02,28.02,15.75,2950.5,7614.9,3283.6,2956.7,109.55,2076.5,2138.1,1653.2,6678.6,2977.2,4111.1,5881.5,952.1,42.6,1158.7
5/31/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,28.02,28.02,15.75,2950.5,8377,3996.7,2956.7,93.069,1914.3,1894,2120.9,6908.9,2994.8,4345.3,7215.9,1297.6,43.568,1141.9
6/1/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,28.02,28.02,15.75,2391.9,9461.1,1149.6,1521.3,201.1,596.54,469.66,928.59,1451.8,1372.3,2482.6,3618.2,492.11,8.1882,1462.5
6/2/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,28.02,28.02,15.75,2778.2,9571.3,1238.9,1521.3,189.17,642.12,481.11,674.17,2502.9,1387.8,2876.9,3689.4,481.14,9.5529,1244.5
6/3/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,28.02,28.02,15.75,3641.4,8594.5,808.26,1231.2,175.54,528.16,481.11,759.31,1979.7,1445.8,3414.8,3927.7,474.39,2.0471,1258.2
6/4/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,28.02,28.02,15.75,4214.5,9269,726.41,1231.2,161.9,536.09,481.11,950.37,3029.2,1340.4,3209,3879.3,449.91,2.0471,1042.1
6/5/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,28.02,28.02,15.75,3642.4,9012.9,982.19,1231.2,153.38,612.39,351.29,700.9,4091.2,1272.8,2890.6,3470.5,432.18,2.7294,847.57
6/6/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,28.02,28.02,15.75,3391.7,8640.6,946.84,1231.2,143.16,678.78,578.48,736.54,2527.8,1245.7,2911.7,3778.2,361.28,2.0471,944.35
6/7/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.17,11.96,28.02,28.02,15.75,2952.2,7505,1013.8,1231.2,134.64,636.17,685.4,797.91,2514.1,1200.3,3058.9,3544.4,327.51,4.0941,914.04
6/8/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,28.02,28.02,15.75,3163.6,9242.6,1027.8,1231.2,149.12,528.16,733.13,816.72,2254.4,949.04,3366.3,3250.8,319.92,2.0471,804.55
6/9/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,28.02,28.02,15.75,2025.2,9659.2,1391.4,1231.2,197.69,533.12,639.58,508.84,2251.1,839.83,2616.2,2589.7,328.36,5.4588,890.58
6/10/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,33.63,33.63,15.75,3666.9,8802.8,1337.5,877.08,172.98,670.86,799.95,720.7,3570.6,720.96,3168.7,2138.8,281.93,0,751.76
6/11/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2606.2,10211,862.21,877.08,154.23,479.61,950.77,768.22,2524.8,558.6,3363.5,2062.3,292.9,2.0471,712.66
6/12/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2995.5,8438.3,1111.5,877.08,139.75,590.59,988.96,753.37,1991.4,546.04,2844,2001.6,285.31,2.7294,637.39
6/13/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2814.6,9018.9,800.82,877.08,127.82,620.32,962.23,738.52,1991.4,586.63,2995.8,1951.5,246.48,3.4118,747.85
6/14/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2355.5,8212.9,1022.2,877.08,115.89,515.28,1088.2,760.3,3043.2,744.16,2862.3,2648.6,276.87,0,747.85
6/15/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2902.1,8486.1,914.29,877.08,103.11,404.3,1084.4,645.46,3047.3,837.9,3091,2715.4,253.23,0,578.73
6/16/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2946.3,8492.1,723.62,877.08,93.734,397.36,1109.2,821.67,2519.6,739.32,2959.2,2715.4,255.76,0,561.14
6/17/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2946.3,7699.7,586.9,932.7,88.621,402.32,1086.3,746.44,1456.6,751.89,2653.7,2599.4,226.22,0,539.63
6/18/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2467.6,6929.6,659.44,932.7,83.508,385.47,158.46,697.93,1464.3,681.34,2571.4,2545.8,220.31,0,537.67
6/19/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2309.3,8171,1025,932.7,81.804,391.41,99.277,633.58,1470.9,532.51,2658.3,2374.4,200.05,0,532.79
6/20/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2505.9,6758,1050.1,932.7,78.396,372.59,99.277,798.9,1990.9,518.98,2361.9,2199.4,188.24,0,560.16
6/21/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,42.9,42.9,15.75,2657.3,7134.5,1180.3,932.7,70.726,405.29,30.547,571.21,1454,512.21,2391.2,2341.8,181.48,0,488.79
6/22/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,2086.1,6483.9,936.61,932.7,69.874,317.1,66.821,542.5,1451.5,443.59,2202.7,2342.7,182.33,0,466.31
6/23/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,1629,6736.6,853.83,932.7,67.318,244.76,1.9092,511.81,389.33,475.49,1986.8,2081.6,172.2,1.3647,482.93
6/24/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,2021.2,6398.5,741.29,402.48,62.205,212.06,11.455,589.03,734.5,484.18,1629.2,1926.9,163.76,0,383.21
6/25/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,2425.3,6620.5,660.37,402.48,60.501,283.4,11.455,515.77,567.44,440.7,2010.6,1999.9,156.16,0,383.21
6/26/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,2603.2,5912.7,786.87,402.48,58.797,295.3,21.001,599.92,434.89,411.7,1418.8,2072.8,156.16,0,415.47
6/27/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,1353.7,8113.8,1071.5,402.48,57.092,289.35,21.001,613.78,434.89,397.21,1820.4,1628,161.22,5.4588,380.28
6/28/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,2130.4,6685.4,988.7,402.48,54.536,205.12,21.001,584.08,434.89,235.81,1737.1,1789.8,134.21,1.3647,380.28
6/29/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,1632.9,5895.6,765.47,402.48,51.128,340.88,21.001,546.46,332.71,293.8,1462.7,1601.7,157,0,380.28
6/30/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,2585.5,6038.2,1046.4,402.48,50.275,423.12,3.8184,592,251.58,319.89,1643.8,1403.9,133.37,3.4118,380.28
7/1/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,2843.8,10464,188.36,478.54,18.998,162.63,108.72,1781.1,637.12,548.81,1130.2,708.93,155.47,0,433.04
7/2/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,3883.4,9611.6,169.67,478.54,18.998,153.53,0,272.6,674.1,511.86,712.17,843.96,156.22,0,433.04
7/3/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,46.29,46.29,15.75,1812.6,7617.1,180.97,478.54,18.998,94.653,128.59,320.36,402.94,459.59,704.77,851.07,137.53,0,433.04
7/4/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,1947.8,8957.6,203.78,478.54,18.172,70.583,135.6,280.68,449.4,455.99,889.75,758.68,126.32,0,433.04
7/5/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2913.7,8075.5,142.73,478.54,18.172,77.414,230.29,326.97,391.56,459.59,726.05,835.97,119.59,0,360.62
7/6/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,1433.1,8993.2,88.856,478.54,17.346,78.39,111.05,286.56,9.481,361.37,672.4,1102.5,128.56,0,359.9
7/7/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2461.5,8439,66.696,478.54,15.694,74.812,249,284.36,317.61,452.39,640.95,1008.3,130.8,0,342.52
7/8/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2462.4,7649.7,92.332,568.31,14.868,59.849,92.35,216.02,487.32,259.54,819.46,949.68,127.81,0,342.52
7/9/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2500.7,7228.9,127.31,568.31,14.042,40.984,91.181,297.58,76.796,337.94,731.59,900.82,123.33,0,342.52
7/10/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2530.5,7234.9,177.71,568.31,13.216,30.575,99.364,253.5,493.01,345.15,920.27,939.02,112.12,0,286.04
7/11/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,3011.6,7220,151.86,568.31,13.216,36.105,100.53,245.41,370.71,272.15,809.29,958.56,105.39,0,306.31
7/12/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,1693.2,6910.9,143.39,568.31,13.216,37.081,112.22,285.83,351.74,243.31,522.57,920.36,101.65,0,306.31
7/13/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2569.7,6392.2,65.393,568.31,12.39,33.828,94.688,331.38,272.1,282.97,668.7,1034.1,100.9,0,306.31
7/14/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2637.7,6703.4,65.175,568.31,12.39,160.36,71.308,335.06,337.52,224.39,641.88,930.13,86.703,0,306.31
7/15/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2696.5,7051.1,112.1,270.42,10.738,160.68,105.21,268.93,584.03,230.7,797.26,837.74,82.966,0,281.69
7/16/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2118.4,5740.3,147.73,270.42,10.738,144.42,105.21,236.6,272.1,206.37,750.09,859.06,87.451,0,228.1
7/17/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2993,6397.2,160.11,270.42,9.9118,47.814,97.026,311.54,145.06,255.93,535.52,690.27,84.461,0,204.21
7/18/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,1566.4,6225.3,190.96,270.42,9.0858,40.333,97.026,246.88,388.72,201.86,845.36,756.01,76.986,0,239.69
7/19/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2231.2,6474.2,165.76,270.42,9.0858,70.258,99.364,285.83,267.36,401.02,819.46,724.03,71.007,0,218.69
7/20/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2070.8,6067.2,104.93,270.42,9.0858,56.922,51.436,271.87,267.36,312.7,1075.7,751.57,74.744,0,231.73
7/21/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2800.9,6057.4,65.175,270.42,9.0858,54.97,60.788,267.46,492.06,259.54,560.49,761.34,70.259,0,162.93
7/22/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2085.8,6743.9,110.58,407.11,7.4339,53.344,58.45,268.19,788.82,221.69,871.25,684.94,78.481,0,162.93
7/23/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,1242.9,6186.8,111.67,407.11,8.2599,54.97,65.463,262.31,218.06,465.9,812.99,833.3,73.249,0,186.83
7/24/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2586.5,7308,179.23,407.11,7.4339,72.86,65.463,350.49,374.5,331.63,1087.7,836.85,73.249,0,156.41
7/25/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2255.5,7308,188.36,407.11,7.4339,76.113,70.139,355.63,287.27,227.99,1006.3,684.94,35.13,0,160.76
7/26/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,2645.2,6088,156.64,407.11,7.4339,112.87,66.632,295.38,297.7,250.52,1170,814.64,73.249,0,162.21
7/27/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,3302.5,5137.7,89.725,407.11,6.6079,186.7,92.35,315.22,145.06,206.37,942.47,653.85,71.007,0,152.79
7/28/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,1581.3,5772.9,115.14,407.11,6.6079,149.3,49.098,235.86,544.21,271.25,924.9,718.7,69.512,0,137.59
7/29/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,11.96,47.14,47.14,15.75,1721.2,5229.6,181.19,198.47,5.7819,146.05,54.943,283.62,552.74,195.55,992.42,748.9,66.522,0,180.31
7/30/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,12,47.14,47.14,15.75,2260.1,5737.3,180.32,198.47,5.7819,146.7,44.422,284.36,0,285.67,1256,826.19,62.785,0,128.9
7/31/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.21,12,47.14,47.14,15.75,2219.1,4221,193.14,198.47,5.7819,164.91,42.084,256.44,611.52,435.26,1095.1,886.6,57.553,0,147.72
8/1/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,2314.6,7066.1,166.76,413.71,9.2009,103.35,1.6501,281.42,273.88,212.82,726.75,714.65,13.479,0,602.78
8/2/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,1827.7,5231.8,161.52,413.71,9.2009,51.314,26.402,208.91,202.22,273.63,415.91,569.31,38.31,0,583.33
8/3/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,2055.8,8833.3,101.11,457.71,8.3645,16.785,0,211.37,144.7,275.19,436.3,613.74,14.898,0,529.23
8/4/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,2275.9,8343.9,103.41,457.71,7.528,14.147,0,194.78,144.7,261.16,478.94,1029.4,21.283,0,561.35
8/5/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,2004.2,8502.1,188.79,457.71,8.3645,10.071,4.1253,231.03,116.05,316.51,300.96,990.51,42.567,0,464.98
8/6/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,2408.8,6937.3,245.63,457.71,8.3645,11.27,6.6005,277.73,24.434,245.57,373.88,843.32,14.898,0,453.99
8/7/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,2805.5,8313,188.16,457.71,7.528,63.303,0,217.52,0,236.21,391.19,692.43,0,0,480.19
8/8/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,2105.4,6371.5,183.33,457.71,7.528,47.717,18.151,200.93,0,307.93,323.83,740.57,64.559,0,365.22
8/9/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,2143.1,7110.3,187.95,457.71,6.6916,36.447,0,205.23,0,226.08,358.43,643.37,31.215,0,387.2
8/10/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,2347.4,6906.5,149.35,41.445,6.6916,53.472,4.9504,231.65,0,65.484,341.75,628.56,11.351,0,429.47
8/11/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,1631.3,7479,138.02,41.445,6.6916,43.88,4.9504,235.34,0,193.33,390.57,747.05,12.061,0,337.32
8/12/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,2865,7686.9,188.79,41.445,6.6916,50.115,4.9504,215.67,0,222.96,332.48,792.41,53.208,0,355.07
8/13/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,27.25,12,47.14,47.14,15.75,1662.1,7349,192.56,41.445,6.6916,44.6,4.9504,220.59,0,133.31,378.21,793.33,0,0,415.1
